37 222 6860
156 212 0 1 18 3 10 0.95
157 212 0 1 139 23 16 1.04
158 212 0 1 107 18 20 1.04
159 212 0 1 210 35 36 1.04
160 212 0 1 14 3 1 0.95
161 212 0 1 108 18 21 1.04
162 212 0 1 8 2 1 1.04
163 212 0 1 15 3 2 1.04
164 212 0 1 62 11 12 0.95
165 212 0 1 68 12 11 1.04
166 212 0 1 118 20 18 0.95
167 212 0 1 113 19 20 0.95
168 212 0 1 35 6 10 0.95
169 212 0 1 164 28 26 1.04
170 212 0 1 215 0 4 1.04
171 212 0 1 207 35 32 0.95
172 212 0 1 3 1 3 1.04
173 212 0 1 140 24 21 0.95
174 212 0 1 30 5 8 0.95
175 212 0 1 2 1 2 1.04
176 212 0 1 156 26 35 1.04
177 212 0 1 9 2 3 0.95
178 212 0 1 180 30 31 1.04
179 212 0 1 44 8 6 0.95
180 212 0 1 134 23 21 1.04
181 212 0 1 163 27 22 0.95
182 212 0 1 115 19 11 1.04
183 212 0 1 17 3 5 0.95
184 212 0 1 183 31 33 1.04
185 212 0 1 7 1 0 1.04
186 212 0 1 87 15 12 0.95
187 212 0 1 154 26 29 0.95
188 212 0 1 105 18 17 1.04
189 212 0 1 31 5 0 1.04
190 212 0 1 152 26 27 0.95
191 212 0 1 34 6 9 1.04
192 212 0 1 197 33 35 1.04
193 212 0 1 89 15 14 1.04
194 212 0 1 199 33 27 0.95
195 212 0 1 69 12 13 1.04
196 212 0 1 36 6 15 0.95
197 212 0 1 23 4 5 1.04
198 212 0 1 76 13 14 0.95
199 212 0 1 217 36 31 0.95
200 212 0 1 33 6 8 0.95
201 212 0 1 170 29 26 0.95
202 212 0 1 137 23 25 1.04
203 212 0 1 109 18 15 1.04
204 212 0 1 92 16 17 0.95
205 212 0 1 84 14 18 0.95
206 212 0 1 191 32 35 0.95
207 212 0 1 42 7 15 1.04
208 212 0 1 192 32 36 0.95
209 212 0 1 126 21 28 0.95
210 212 0 1 81 14 12 0.95
211 212 0 1 119 20 19 1.04
212 212 0 1 65 11 15 1.04
213 212 0 1 168 28 35 1.04
214 212 0 1 221 36 35 0.95
215 212 0 1 187 31 28 0.95
216 212 0 1 124 21 24 1.04
217 212 0 1 94 16 19 1.04
218 212 0 1 104 18 16 0.95
219 212 0 1 22 4 3 1.04
220 212 0 1 130 22 24 0.95
221 212 0 1 161 27 30 0.95
222 212 0 1 51 9 7 0.95
223 212 0 1 11 2 5 0.95
224 213 0 2 88 15 13 1.04
225 213 0 2 130 22 24 1.04
226 213 0 2 208 35 33 1.04
227 213 0 2 70 12 14 0.95
228 213 0 2 174 29 34 1.04
229 213 0 2 143 24 25 0.95
230 213 0 2 192 32 36 1.04
231 213 0 2 191 32 35 0.95
232 213 0 2 42 7 15 0.95
233 213 0 2 22 4 3 1.04
234 213 0 2 220 36 34 1.04
235 213 0 2 50 9 6 0.95
236 213 0 2 62 11 12 1.04
237 213 0 2 128 22 21 0.95
238 213 0 2 49 8 2 1.04
239 213 0 2 21 4 2 0.95
240 213 0 2 118 20 18 0.95
241 213 0 2 151 25 18 0.95
242 213 0 2 201 34 32 0.95
243 213 0 2 149 25 24 1.04
244 213 0 2 204 34 36 1.04
245 213 0 2 182 31 32 0.95
246 213 0 2 129 22 23 1.04
247 213 0 2 221 36 35 1.04
248 213 0 2 53 9 10 1.04
249 213 0 2 196 33 34 0.95
250 213 0 2 153 26 28 1.04
251 213 0 2 67 11 8 0.95
252 213 0 2 79 13 10 0.95
253 213 0 2 44 8 6 0.95
254 213 0 2 15 3 2 0.95
255 213 0 2 175 29 23 1.04
256 213 0 2 119 20 19 0.95
257 213 0 2 209 35 34 0.95
258 213 0 2 74 13 11 1.04
259 213 0 2 125 21 25 0.95
260 213 0 2 7 1 0 0.95
261 213 0 2 105 18 17 0.95
262 213 0 2 216 0 5 0.95
263 213 0 2 9 2 3 0.95
264 213 0 2 12 2 6 1.04
265 213 0 2 72 12 20 1.04
266 213 0 2 36 6 15 1.04
267 213 0 2 142 24 23 0.95
268 213 0 2 170 29 26 1.04
269 213 0 2 80 14 11 1.04
270 213 0 2 108 18 21 1.04
271 213 0 2 194 33 31 0.95
272 213 0 2 140 24 21 1.04
273 213 0 2 139 23 16 1.04
274 213 0 2 115 19 11 1.04
275 213 0 2 18 3 10 0.95
276 213 0 2 63 11 13 0.95
277 213 0 2 158 27 26 1.04
278 213 0 2 122 21 22 0.95
279 213 0 2 207 35 32 1.04
280 213 0 2 45 8 7 0.95
281 213 0 2 75 13 12 1.04
282 213 0 2 206 35 31 0.95
283 213 0 2 186 31 36 0.95
284 213 0 2 2 1 2 1.04
285 213 0 2 59 10 9 1.04
286 213 0 2 198 33 36 1.04
287 213 0 2 37 6 2 1.04
288 213 0 2 124 21 24 0.95
289 213 0 2 40 7 9 0.95
290 213 0 2 56 10 6 0.95
291 213 0 2 114 19 23 0.95
292 213 0 2 52 9 8 0.95
293 213 0 2 126 21 28 1.04
294 213 0 2 60 10 11 1.04
295 213 0 2 157 26 22 1.04
296 213 0 2 90 15 19 0.95
297 213 0 2 136 23 24 1.04
298 213 0 2 54 9 13 1.04
299 213 0 2 112 19 18 1.04
300 213 0 2 1 0 36 0.95
301 213 0 2 29 5 4 0.95
302 213 0 2 212 0 1 1.04
303 213 0 2 148 25 23 0.95
304 213 0 2 179 30 29 0.95
305 213 0 2 109 18 15 1.04
306 213 0 2 38 7 6 1.04
307 213 0 2 155 26 30 1.04
308 213 0 2 111 19 17 1.04
309 213 0 2 5 1 5 0.95
310 213 0 2 160 27 29 0.95
311 213 0 2 138 23 28 0.95
312 213 0 2 215 0 4 0.95
313 213 0 2 150 25 27 0.95
314 213 0 2 58 10 8 1.04
315 213 0 2 34 6 9 0.95
316 213 0 2 199 33 27 1.04
317 213 0 2 214 0 3 1.04
318 213 0 2 168 28 35 0.95
319 213 0 2 190 32 34 0.95
320 213 0 2 172 29 28 0.95
321 213 0 2 41 7 10 0.95
322 213 0 2 82 14 13 0.95
323 213 0 2 110 19 16 0.95
324 213 0 2 169 28 25 1.04
325 213 0 2 193 32 29 1.04
326 213 0 2 185 31 35 0.95
327 213 0 2 164 28 26 1.04
328 213 0 2 117 20 17 1.04
329 213 0 2 205 34 27 0.95
330 213 0 2 156 26 35 1.04
331 213 0 2 66 11 19 0.95
332 213 0 2 99 17 18 0.95
333 213 0 2 16 3 4 0.95
334 213 0 2 203 34 35 0.95
335 213 0 2 131 22 25 1.04
336 214 0 3 162 27 34 1.04
337 214 0 3 38 7 6 1.04
338 214 0 3 146 25 21 0.95
339 214 0 3 189 32 33 0.95
340 214 0 3 102 17 23 1.04
341 214 0 3 219 36 33 1.04
342 214 0 3 56 10 6 1.04
343 214 0 3 196 33 34 1.04
344 214 0 3 95 16 20 1.04
345 214 0 3 185 31 35 1.04
346 214 0 3 105 18 17 0.95
347 214 0 3 204 34 36 1.04
348 214 0 3 221 36 35 1.04
349 214 0 3 11 2 5 0.95
350 214 0 3 213 0 2 0.95
351 214 0 3 104 18 16 0.95
352 214 0 3 218 36 32 1.04
353 214 0 3 148 25 23 1.04
354 214 0 3 163 27 22 1.04
355 214 0 3 151 25 18 1.04
356 214 0 3 4 1 4 1.04
357 214 0 3 195 33 32 0.95
358 214 0 3 63 11 13 1.04
359 214 0 3 74 13 11 1.04
360 214 0 3 99 17 18 0.95
361 214 0 3 167 28 30 1.04
362 214 0 3 131 22 25 0.95
363 214 0 3 39 7 8 1.04
364 214 0 3 216 0 5 1.04
365 214 0 3 103 17 11 0.95
366 214 0 3 92 16 17 0.95
367 214 0 3 147 25 22 1.04
368 214 0 3 174 29 34 1.04
369 214 0 3 18 3 10 0.95
370 214 0 3 175 29 23 0.95
371 214 0 3 6 1 9 1.04
372 214 0 3 128 22 21 1.04
373 214 0 3 141 24 22 1.04
374 214 0 3 79 13 10 1.04
375 214 0 3 75 13 12 1.04
376 214 0 3 100 17 19 1.04
377 214 0 3 201 34 32 0.95
378 214 0 3 84 14 18 1.04
379 214 0 3 101 17 20 1.04
380 214 0 3 120 20 23 0.95
381 214 0 3 188 32 31 1.04
382 214 0 3 15 3 2 0.95
383 214 0 3 67 11 8 1.04
384 214 0 3 12 2 6 1.04
385 214 0 3 113 19 20 1.04
386 214 0 3 108 18 21 1.04
387 214 0 3 166 28 29 1.04
388 214 0 3 10 2 4 0.95
389 214 0 3 107 18 20 0.95
390 214 0 3 217 36 31 0.95
391 214 0 3 35 6 10 1.04
392 214 0 3 1 0 36 0.95
393 214 0 3 93 16 18 0.95
394 214 0 3 34 6 9 1.04
395 214 0 3 139 23 16 1.04
396 214 0 3 2 1 2 0.95
397 214 0 3 48 8 15 1.04
398 214 0 3 60 10 11 1.04
399 214 0 3 122 21 22 1.04
400 214 0 3 96 16 25 1.04
401 214 0 3 161 27 30 1.04
402 214 0 3 17 3 5 1.04
403 214 0 3 145 24 19 0.95
404 214 0 3 30 5 8 0.95
405 214 0 3 68 12 11 0.95
406 214 0 3 199 33 27 1.04
407 214 0 3 59 10 9 1.04
408 214 0 3 97 16 12 0.95
409 214 0 3 181 30 24 1.04
410 214 0 3 138 23 28 0.95
411 214 0 3 132 22 29 1.04
412 214 0 3 70 12 14 0.95
413 214 0 3 31 5 0 0.95
414 214 0 3 58 10 8 0.95
415 214 0 3 43 7 5 0.95
416 214 0 3 45 8 7 1.04
417 214 0 3 50 9 6 1.04
418 214 0 3 124 21 24 1.04
419 214 0 3 169 28 25 0.95
420 214 0 3 197 33 35 0.95
421 214 0 3 21 4 2 0.95
422 214 0 3 133 22 20 1.04
423 214 0 3 0 36 0 1.04
424 214 0 3 41 7 10 0.95
425 214 0 3 117 20 17 1.04
426 214 0 3 8 2 1 1.04
427 214 0 3 152 26 27 0.95
428 214 0 3 66 11 19 0.95
429 214 0 3 176 30 26 1.04
430 214 0 3 89 15 14 0.95
431 214 0 3 155 26 30 1.04
432 214 0 3 177 30 27 0.95
433 214 0 3 180 30 31 0.95
434 214 0 3 5 1 5 1.04
435 214 0 3 179 30 29 1.04
436 214 0 3 40 7 9 1.04
437 214 0 3 76 13 14 1.04
438 214 0 3 69 12 13 1.04
439 214 0 3 57 10 7 0.95
440 214 0 3 22 4 3 1.04
441 214 0 3 159 27 28 1.04
442 214 0 3 54 9 13 0.95
443 214 0 3 62 11 12 0.95
444 214 0 3 86 15 11 0.95
445 214 0 3 137 23 25 0.95
446 214 0 3 130 22 24 0.95
447 214 0 3 23 4 5 1.04
448 215 0 4 112 19 18 1.04
449 215 0 4 8 2 1 1.04
450 215 0 4 204 34 36 1.04
451 215 0 4 79 13 10 1.04
452 215 0 4 94 16 19 0.95
453 215 0 4 216 0 5 0.95
454 215 0 4 152 26 27 1.04
455 215 0 4 48 8 15 0.95
456 215 0 4 200 34 31 1.04
457 215 0 4 161 27 30 0.95
458 215 0 4 83 14 15 1.04
459 215 0 4 70 12 14 1.04
460 215 0 4 3 1 3 0.95
461 215 0 4 24 4 7 0.95
462 215 0 4 101 17 20 1.04
463 215 0 4 96 16 25 1.04
464 215 0 4 163 27 22 0.95
465 215 0 4 221 36 35 1.04
466 215 0 4 44 8 6 1.04
467 215 0 4 167 28 30 1.04
468 215 0 4 172 29 28 0.95
469 215 0 4 174 29 34 0.95
470 215 0 4 122 21 22 1.04
471 215 0 4 168 28 35 0.95
472 215 0 4 80 14 11 1.04
473 215 0 4 213 0 2 0.95
474 215 0 4 73 12 8 1.04
475 215 0 4 207 35 32 0.95
476 215 0 4 118 20 18 1.04
477 215 0 4 82 14 13 1.04
478 215 0 4 97 16 12 1.04
479 215 0 4 100 17 19 0.95
480 215 0 4 67 11 8 0.95
481 215 0 4 102 17 23 1.04
482 215 0 4 109 18 15 1.04
483 215 0 4 218 36 32 0.95
484 215 0 4 195 33 32 0.95
485 215 0 4 178 30 28 1.04
486 215 0 4 92 16 17 0.95
487 215 0 4 209 35 34 1.04
488 215 0 4 9 2 3 0.95
489 215 0 4 179 30 29 0.95
490 215 0 4 106 18 19 0.95
491 215 0 4 184 31 34 0.95
492 215 0 4 149 25 24 1.04
493 215 0 4 78 13 17 1.04
494 215 0 4 176 30 26 0.95
495 215 0 4 217 36 31 0.95
496 215 0 4 22 4 3 1.04
497 215 0 4 26 5 1 1.04
498 215 0 4 132 22 29 1.04
499 215 0 4 123 21 23 0.95
500 215 0 4 104 18 16 0.95
501 215 0 4 191 32 35 1.04
502 215 0 4 0 36 0 0.95
503 215 0 4 86 15 11 0.95
504 215 0 4 84 14 18 1.04
505 215 0 4 18 3 10 1.04
506 215 0 4 42 7 15 1.04
507 215 0 4 115 19 11 0.95
508 215 0 4 160 27 29 1.04
509 215 0 4 61 10 2 0.95
510 215 0 4 1 0 36 0.95
511 215 0 4 150 25 27 0.95
512 215 0 4 203 34 35 1.04
513 215 0 4 57 10 7 1.04
514 215 0 4 52 9 8 0.95
515 215 0 4 113 19 20 0.95
516 215 0 4 194 33 31 0.95
517 215 0 4 210 35 36 0.95
518 215 0 4 187 31 28 0.95
519 215 0 4 91 15 8 1.04
520 215 0 4 134 23 21 1.04
521 215 0 4 37 6 2 0.95
522 215 0 4 196 33 34 1.04
523 215 0 4 186 31 36 0.95
524 215 0 4 124 21 24 0.95
525 215 0 4 30 5 8 0.95
526 215 0 4 65 11 15 0.95
527 215 0 4 34 6 9 1.04
528 215 0 4 192 32 36 0.95
529 215 0 4 17 3 5 0.95
530 215 0 4 68 12 11 1.04
531 215 0 4 6 1 9 0.95
532 215 0 4 5 1 5 0.95
533 215 0 4 32 6 7 0.95
534 215 0 4 177 30 27 1.04
535 215 0 4 74 13 11 0.95
536 215 0 4 76 13 14 1.04
537 215 0 4 95 16 20 0.95
538 215 0 4 13 2 0 1.04
539 215 0 4 23 4 5 0.95
540 215 0 4 188 32 31 1.04
541 215 0 4 98 17 16 1.04
542 215 0 4 185 31 35 1.04
543 215 0 4 53 9 10 1.04
544 215 0 4 41 7 10 1.04
545 215 0 4 40 7 9 0.95
546 215 0 4 56 10 6 0.95
547 215 0 4 205 34 27 1.04
548 215 0 4 38 7 6 1.04
549 215 0 4 165 28 27 1.04
550 215 0 4 107 18 20 0.95
551 215 0 4 69 12 13 0.95
552 215 0 4 190 32 34 0.95
553 215 0 4 153 26 28 1.04
554 215 0 4 182 31 32 1.04
555 215 0 4 140 24 21 1.04
556 215 0 4 137 23 25 1.04
557 215 0 4 206 35 31 0.95
558 215 0 4 15 3 2 0.95
559 215 0 4 108 18 21 0.95
560 2 1 2 33 6 8 0.9
561 2 1 2 42 7 15 0.9
562 2 1 2 44 8 6 0.93
563 2 1 2 51 9 7 1.1
564 2 1 2 56 10 6 0.93
565 2 1 2 63 11 13 0.92
566 2 1 2 68 12 11 0.94
567 2 1 2 75 13 12 0.92
568 2 1 2 80 14 11 1.14
569 2 1 2 86 15 11 0.9
570 2 1 2 93 16 18 0.9
571 2 1 2 98 17 16 0.9
572 2 1 2 106 18 19 0.92
573 2 1 2 113 19 20 1.17
574 2 1 2 119 20 19 0.94
575 2 1 2 126 21 28 1.15
576 2 1 2 130 22 24 1.17
577 2 1 2 138 23 28 1.17
578 2 1 2 144 24 30 1.16
579 2 1 2 146 25 21 1.1
580 2 1 2 154 26 29 1.17
581 2 1 2 163 27 22 1.13
582 2 1 2 165 28 27 1.1
583 2 1 2 173 29 30 1.13
584 2 1 2 180 30 31 1.19
585 2 1 2 183 31 33 1.13
586 2 1 2 192 32 36 1.13
587 2 1 2 196 33 34 1.15
588 2 1 2 202 34 33 1.13
589 2 1 2 209 35 34 1.1
590 3 1 3 33 6 8 1.18
591 3 1 3 42 7 15 0.93
592 3 1 3 48 8 15 0.92
593 3 1 3 50 9 6 0.92
594 3 1 3 57 10 7 0.91
595 3 1 3 65 11 15 0.93
596 3 1 3 69 12 13 1.11
597 3 1 3 75 13 12 0.91
598 3 1 3 82 14 13 1.12
599 3 1 3 91 15 8 0.9
600 3 1 3 94 16 19 1.13
601 3 1 3 100 17 19 1.14
602 3 1 3 106 18 19 0.94
603 3 1 3 113 19 20 1.11
604 3 1 3 119 20 19 0.92
605 3 1 3 127 21 16 1.12
606 3 1 3 133 22 20 1.13
607 3 1 3 135 23 22 1.13
608 3 1 3 141 24 22 1.1
609 3 1 3 147 25 22 1.16
610 3 1 3 157 26 22 1.17
611 3 1 3 161 27 30 1.16
612 3 1 3 168 28 35 1.17
613 3 1 3 172 29 28 1.1
614 3 1 3 176 30 26 1.17
615 3 1 3 182 31 32 1.17
616 3 1 3 193 32 29 1.14
617 3 1 3 195 33 32 1.13
618 3 1 3 201 34 32 1.15
619 3 1 3 209 35 34 1.14
620 4 1 4 36 6 15 0.94
621 4 1 4 42 7 15 0.91
622 4 1 4 47 8 10 0.94
623 4 1 4 52 9 8 1.18
624 4 1 4 61 10 2 0.93
625 4 1 4 62 11 12 0.94
626 4 1 4 72 12 20 1.15
627 4 1 4 75 13 12 1.11
628 4 1 4 83 14 15 0.9
629 4 1 4 89 15 14 1.16
630 4 1 4 93 16 18 1.14
631 4 1 4 99 17 18 1.15
632 4 1 4 104 18 16 0.92
633 4 1 4 113 19 20 0.92
634 4 1 4 116 20 16 1.13
635 4 1 4 124 21 24 1.16
636 4 1 4 131 22 25 1.16
637 4 1 4 138 23 28 1.14
638 4 1 4 144 24 30 1.11
639 4 1 4 149 25 24 1.12
640 4 1 4 157 26 22 1.19
641 4 1 4 163 27 22 1.15
642 4 1 4 165 28 27 1.11
643 4 1 4 173 29 30 1.15
644 4 1 4 178 30 28 1.16
645 4 1 4 184 31 34 1.17
646 4 1 4 192 32 36 1.14
647 4 1 4 196 33 34 1.11
648 4 1 4 203 34 35 1.18
649 4 1 4 211 35 28 1.11
650 5 1 5 36 6 15 0.93
651 5 1 5 43 7 5 0.93
652 5 1 5 48 8 15 0.9
