114 1026 108944
157 18 20 1.0
622 69 61 1.0
408 46 42 1.0
565 63 62 1.0
844 94 95 1.0
895 100 99 1.0
852 95 93 1.0
938 105 106 1.0
4 1 4 1.0
303 34 38 1.0
341 38 40 1.0
115 13 15 1.0
268 30 31 1.0
768 86 82 1.0
506 57 58 1.0
692 77 80 1.0
970 108 111 1.0
64 7 0 1.0
386 43 48 1.0
791 88 87 1.0
120 14 10 1.0
828 92 99 1.0
934 104 102 1.0
93 11 10 1.0
366 41 46 1.0
787 88 83 1.0
772 86 87 1.0
511 57 63 1.0
912 102 98 1.0
50 6 4 1.0
752 84 85 1.0
272 31 25 1.0
1006 112 110 1.0
122 14 12 1.0
948 106 107 1.0
824 92 93 1.0
113 13 12 1.0
145 16 5 1.0
540 60 66 1.0
925 103 102 1.0
522 58 72 1.0
765 85 91 1.0
441 49 63 1.0
1024 113 111 1.0
228 26 27 1.0
420 47 45 1.0
280 31 19 1.0
43 5 7 1.0
458 51 56 1.0
719 80 79 1.0
976 109 107 1.0
169 19 23 1.0
530 59 64 1.0
750 84 82 1.0
58 7 3 1.0
618 69 70 1.0
889 99 103 1.0
989 110 112 1.0
151 17 23 1.0
347 39 36 1.0
904 101 99 1.0
101 12 9 1.0
269 30 32 1.0
608 68 69 1.0
638 71 72 1.0
12 2 3 1.0
127 14 1 1.0
9 1 14 1.0
743 83 85 1.0
177 20 22 1.0
598 67 68 1.0
659 74 73 1.0
436 49 52 1.0
788 88 84 1.0
864 96 97 1.0
616 69 67 1.0
100 11 3 1.0
538 60 63 1.0
548 61 64 1.0
1014 0 5 1.0
396 44 50 1.0
346 39 35 1.0
294 33 38 1.0
229 26 28 1.0
38 5 1 1.0
996 111 109 1.0
35 4 8 1.0
331 37 39 1.0
953 106 112 1.0
196 22 23 1.0
14 2 5 1.0
323 36 40 1.0
305 34 40 1.0
712 79 70 1.0
918 102 108 1.0
365 41 45 1.0
503 56 55 1.0
858 96 90 1.0
545 61 60 1.0
823 92 91 1.0
863 96 95 1.0
328 37 35 1.0
286 32 30 1.0
443 50 49 1.0
533 60 57 1.0
454 51 52 1.0
250 28 31 1.0
604 67 60 1.0
875 98 97 1.0
921 103 98 1.0
369 41 56 1.0
954 106 113 1.0
455 51 53 1.0
706 79 75 1.0
477 53 64 1.0
851 95 92 1.0
897 100 102 1.0
125 14 16 1.0
582 65 70 1.0
665 74 80 1.0
321 36 38 1.0
488 55 49 1.0
459 51 58 1.0
826 92 95 1.0
240 27 30 1.0
34 4 7 1.0
399 45 42 1.0
213 24 21 1.0
652 73 76 1.0
131 15 12 1.0
708 79 77 1.0
469 52 44 1.0
777 87 82 1.0
961 107 111 1.0
191 22 17 1.0
471 53 50 1.0
163 18 11 1.0
447 50 54 1.0
349 39 38 1.0
281 32 25 1.0
2 1 2 1.0
514 57 56 1.0
322 36 39 1.0
879 98 102 1.0
870 97 102 1.0
561 63 58 1.0
656 73 80 1.0
783 87 95 1.0
880 98 103 1.0
800 89 96 1.0
796 89 92 1.0
822 92 90 1.0
780 87 85 1.0
463 52 51 1.0
518 58 61 1.0
756 84 89 1.0
248 28 29 1.0
898 100 103 1.0
641 72 65 1.0
277 31 30 1.0
1025 113 112 1.0
450 50 62 1.0
716 80 76 1.0
317 36 33 1.0
423 47 49 1.0
340 38 39 1.0
774 86 89 1.0
767 86 81 1.0
862 96 94 1.0
764 85 88 1.0
274 31 27 1.0
972 108 113 1.0
460 51 41 1.0
877 98 100 1.0
798 89 94 1.0
605 68 65 1.0
588 66 67 1.0
901 100 90 1.0
307 34 27 1.0
73 8 0 1.0
563 63 60 1.0
427 48 43 1.0
982 109 101 1.0
957 107 106 1.0
650 73 74 1.0
385 43 47 1.0
960 107 110 1.0
591 66 70 1.0
738 82 95 1.0
817 91 95 1.0
241 27 31 1.0
709 79 78 1.0
95 11 13 1.0
290 33 34 1.0
981 109 113 1.0
517 58 60 1.0
936 104 107 1.0
736 82 87 1.0
799 89 95 1.0
547 61 63 1.0
405 45 50 1.0
200 23 17 1.0
88 10 15 1.0
201 23 18 1.0
856 95 82 1.0
451 50 46 1.0
190 21 14 1.0
332 37 40 1.0
76 9 12 1.0
137 16 9 1.0
770 86 84 1.0
933 104 101 1.0
363 41 43 1.0
555 62 61 1.0
218 25 26 1.0
820 91 83 1.0
446 50 53 1.0
26 3 8 1.0
576 64 71 1.0
440 49 56 1.0
1019 113 106 1.0
786 88 82 1.0
975 109 106 1.0
669 75 74 1.0
211 24 19 1.0
683 76 80 1.0
476 53 56 1.0
27 3 14 1.0
106 12 15 1.0
108 12 18 1.0
482 54 52 1.0
592 66 71 1.0
104 12 13 1.0
505 56 41 1.0
62 7 8 1.0
25 3 7 1.0
155 18 17 1.0
183 21 18 1.0
558 62 70 1.0
658 73 65 1.0
361 40 32 1.0
372 42 43 1.0
438 49 54 1.0
474 53 54 1.0
567 63 70 1.0
1004 112 108 1.0
192 22 18 1.0
829 92 88 1.0
723 81 83 1.0
589 66 68 1.0
354 40 34 1.0
410 46 44 1.0
732 82 83 1.0
222 25 30 1.0
279 31 40 1.0
753 84 86 1.0
370 41 38 1.0
170 19 24 1.0
466 52 55 1.0
198 22 28 1.0
610 68 71 1.0
485 54 56 1.0
931 104 99 1.0
18 2 10 1.0
288 32 38 1.0
480 54 50 1.0
320 36 37 1.0
417 47 42 1.0
121 14 11 1.0
685 76 68 1.0
971 108 112 1.0
402 45 46 1.0
529 59 63 1.0
526 59 60 1.0
886 99 100 1.0
557 62 64 1.0
841 94 91 1.0
838 93 87 1.0
998 111 112 1.0
16 2 7 1.0
677 76 73 1.0
204 23 21 1.0
882 98 108 1.0
613 68 62 1.0
138 16 10 1.0
24 3 6 1.0
816 91 94 1.0
437 49 53 1.0
580 65 68 1.0
92 11 9 1.0
869 97 101 1.0
551 62 57 1.0
664 74 79 1.0
741 83 82 1.0
324 36 41 1.0
199 22 15 1.0
1003 112 107 1.0
910 101 92 1.0
164 19 17 1.0
834 93 94 1.0
285 32 29 1.0
53 6 8 1.0
498 56 50 1.0
111 13 10 1.0
942 105 110 1.0
985 110 107 1.0
520 58 63 1.0
116 13 16 1.0
214 24 22 1.0
47 6 1 1.0
316 35 27 1.0
1015 0 6 1.0
376 42 47 1.0
295 33 39 1.0
696 78 74 1.0
171 19 28 1.0
185 21 20 1.0
717 80 77 1.0
338 38 36 1.0
795 89 91 1.0
721 80 67 1.0
318 36 34 1.0
917 102 104 1.0
445 50 52 1.0
1021 113 108 1.0
495 55 60 1.0
821 92 89 1.0
536 60 61 1.0
502 56 54 1.0
143 16 15 1.0
607 68 67 1.0
309 35 34 1.0
621 69 80 1.0
11 2 1 1.0
695 78 73 1.0
794 89 90 1.0
593 66 72 1.0
896 100 101 1.0
489 55 50 1.0
60 7 5 1.0
751 84 83 1.0
78 9 14 1.0
175 20 19 1.0
815 91 93 1.0
532 59 52 1.0
48 6 2 1.0
86 10 13 1.0
362 41 42 1.0
734 82 85 1.0
205 23 22 1.0
8 1 8 1.0
103 12 11 1.0
236 27 25 1.0
87 10 14 1.0
52 6 7 1.0
833 93 92 1.0
980 109 112 1.0
573 64 61 1.0
128 15 9 1.0
1010 0 1 1.0
384 43 46 1.0
781 87 86 1.0
418 47 43 1.0
749 84 81 1.0
670 75 76 1.0
958 107 108 1.0
761 85 84 1.0
232 26 31 1.0
333 37 41 1.0
392 44 45 1.0
962 107 112 1.0
70 8 6 1.0
68 8 4 1.0
637 71 70 1.0
225 25 39 1.0
378 42 55 1.0
539 60 64 1.0
179 20 24 1.0
161 18 24 1.0
82 9 1 1.0
735 82 86 1.0
197 22 24 1.0
648 72 73 1.0
508 57 60 1.0
995 111 108 1.0
124 14 15 1.0
1002 112 106 1.0
676 75 65 1.0
99 11 19 1.0
757 84 74 1.0
297 33 46 1.0
744 83 86 1.0
325 36 30 1.0
20 3 1 1.0
71 8 7 1.0
189 21 32 1.0
152 17 24 1.0
186 21 22 1.0
790 88 86 1.0
156 18 19 1.0
282 32 26 1.0
873 97 110 1.0
112 13 11 1.0
657 73 81 1.0
923 103 100 1.0
182 21 17 1.0
1000 111 99 1.0
987 110 109 1.0
271 30 18 1.0
352 39 29 1.0
778 87 83 1.0
242 27 32 1.0
217 24 13 1.0
583 65 71 1.0
337 38 35 1.0
729 81 91 1.0
153 17 25 1.0
818 91 96 1.0
210 24 18 1.0
745 83 87 1.0
434 49 50 1.0
624 70 66 1.0
350 39 40 1.0
484 54 55 1.0
586 65 59 1.0
404 45 48 1.0
678 76 74 1.0
636 71 69 1.0
516 58 59 1.0
421 47 46 1.0
722 81 82 1.0
915 102 101 1.0
667 74 65 1.0
223 25 31 1.0
178 20 23 1.0
167 19 21 1.0
906 101 102 1.0
926 103 104 1.0
662 74 77 1.0
395 44 48 1.0
129 15 10 1.0
574 64 62 1.0
90 10 24 1.0
601 67 71 1.0
141 16 13 1.0
688 77 75 1.0
527 59 61 1.0
986 110 108 1.0
577 64 54 1.0
465 52 54 1.0
846 94 101 1.0
168 19 22 1.0
311 35 37 1.0
37 4 0 1.0
54 6 11 1.0
651 73 75 1.0
792 88 89 1.0
180 20 31 1.0
728 81 88 1.0
464 52 53 1.0
564 63 61 1.0
422 47 48 1.0
379 42 37 1.0
675 75 84 1.0
570 64 58 1.0
947 106 105 1.0
202 23 19 1.0
715 80 75 1.0
244 27 22 1.0
566 63 64 1.0
353 40 33 1.0
283 32 27 1.0
118 13 6 1.0
355 40 35 1.0
1008 112 113 1.0
247 28 27 1.0
435 49 51 1.0
680 76 77 1.0
388 43 33 1.0
77 9 13 1.0
866 97 98 1.0
991 110 97 1.0
165 19 18 1.0
416 47 41 1.0
560 63 57 1.0
314 35 40 1.0
148 17 20 1.0
387 43 53 1.0
173 20 17 1.0
481 54 51 1.0
289 32 22 1.0
6 1 6 1.0
950 106 109 1.0
993 111 106 1.0
184 21 19 1.0
867 97 99 1.0
21 3 2 1.0
556 62 63 1.0
720 80 83 1.0
432 48 54 1.0
265 30 27 1.0
784 87 79 1.0
486 54 57 1.0
462 52 50 1.0
219 25 27 1.0
632 71 65 1.0
928 103 90 1.0
360 40 47 1.0
221 25 29 1.0
542 61 57 1.0
468 52 63 1.0
123 14 13 1.0
96 11 14 1.0
356 40 36 1.0
444 50 51 1.0
635 71 68 1.0
227 26 25 1.0
983 110 105 1.0
1007 112 111 1.0
114 13 14 1.0
907 101 103 1.0
549 61 72 1.0
1011 0 2 1.0
599 67 69 1.0
999 111 113 1.0
472 53 51 1.0
860 96 92 1.0
894 100 98 1.0
287 32 31 1.0
666 74 81 1.0
449 50 56 1.0
967 108 107 1.0
344 39 33 1.0
158 18 21 1.0
513 57 71 1.0
453 51 50 1.0
660 74 75 1.0
19 2 0 1.0
425 48 41 1.0
84 10 11 1.0
319 36 35 1.0
994 111 107 1.0
187 21 23 1.0
504 56 63 1.0
681 76 78 1.0
512 57 64 1.0
707 79 76 1.0
943 105 111 1.0
847 94 85 1.0
839 94 89 1.0
357 40 37 1.0
952 106 111 1.0
946 105 104 1.0
149 17 21 1.0
859 96 91 1.0
456 51 54 1.0
56 7 1 1.0
854 95 96 1.0
448 50 55 1.0
885 99 98 1.0
837 93 103 1.0
690 77 78 1.0
762 85 86 1.0
433 48 35 1.0
911 102 97 1.0
597 67 66 1.0
909 101 107 1.0
345 39 34 1.0
595 66 57 1.0
194 22 20 1.0
102 12 10 1.0
181 20 16 1.0
871 97 103 1.0
945 105 113 1.0
691 77 79 1.0
415 46 33 1.0
377 42 48 1.0
238 27 28 1.0
401 45 44 1.0
575 64 63 1.0
351 39 43 1.0
874 97 91 1.0
629 70 72 1.0
206 23 24 1.0
840 94 90 1.0
755 84 88 1.0
105 12 14 1.0
941 105 109 1.0
929 104 97 1.0
42 5 6 1.0
193 22 19 1.0
674 75 80 1.0
478 53 47 1.0
278 31 32 1.0
686 77 73 1.0
643 72 67 1.0
296 33 40 1.0
726 81 86 1.0
623 70 65 1.0
883 98 90 1.0
955 106 103 1.0
400 45 43 1.0
257 29 28 1.0
419 47 44 1.0
977 109 108 1.0
739 82 78 1.0
804 90 91 1.0
72 8 16 1.0
673 75 79 1.0
308 35 33 1.0
117 13 18 1.0
245 28 25 1.0
389 44 41 1.0
212 24 20 1.0
602 67 72 1.0
69 8 5 1.0
640 71 60 1.0
23 3 5 1.0
224 25 32 1.0
312 35 38 1.0
546 61 62 1.0
541 60 50 1.0
483 54 53 1.0
31 4 3 1.0
499 56 51 1.0
771 86 85 1.0
633 71 66 1.0
699 78 77 1.0
15 2 6 1.0
28 3 0 1.0
850 95 91 1.0
672 75 78 1.0
615 69 66 1.0
302 34 37 1.0
380 43 41 1.0
30 4 2 1.0
139 16 11 1.0
1022 113 109 1.0
407 46 41 1.0
411 46 45 1.0
861 96 93 1.0
937 104 91 1.0
383 43 45 1.0
176 20 21 1.0
689 77 76 1.0
959 107 109 1.0
876 98 99 1.0
57 7 2 1.0
655 73 79 1.0
426 48 42 1.0
159 18 22 1.0
304 34 39 1.0
951 106 110 1.0
916 102 103 1.0
617 69 68 1.0
887 99 101 1.0
746 83 88 1.0
550 61 50 1.0
537 60 62 1.0
813 91 90 1.0
913 102 99 1.0
630 70 80 1.0
703 78 70 1.0
291 33 35 1.0
974 109 105 1.0
908 101 104 1.0
878 98 101 1.0
300 34 35 1.0
110 13 9 1.0
714 80 74 1.0
578 65 66 1.0
428 48 44 1.0
266 30 28 1.0
515 58 57 1.0
842 94 92 1.0
964 107 102 1.0
336 38 34 1.0
845 94 96 1.0
919 102 93 1.0
892 99 92 1.0
843 94 93 1.0
612 68 77 1.0
475 53 55 1.0
737 82 88 1.0
5 1 5 1.0
619 69 71 1.0
260 29 32 1.0
649 72 63 1.0
922 103 99 1.0
747 83 89 1.0
246 28 26 1.0
724 81 84 1.0
853 95 94 1.0
731 82 81 1.0
330 37 38 1.0
45 5 13 1.0
525 59 58 1.0
730 81 78 1.0
849 95 90 1.0
243 27 37 1.0
606 68 66 1.0
562 63 59 1.0
17 2 8 1.0
172 19 9 1.0
935 104 103 1.0
373 42 44 1.0
571 64 59 1.0
769 86 83 1.0
759 85 82 1.0
939 105 107 1.0
216 24 30 1.0
375 42 46 1.0
920 103 97 1.0
409 46 43 1.0
209 24 17 1.0
553 62 59 1.0
467 52 56 1.0
835 93 95 1.0
461 52 49 1.0
203 23 20 1.0
452 51 49 1.0
140 16 12 1.0
810 90 101 1.0
631 70 61 1.0
671 75 77 1.0
1009 112 101 1.0
705 79 74 1.0
413 46 48 1.0
827 92 96 1.0
1017 0 8 1.0
646 72 70 1.0
775 86 80 1.0
1001 112 105 1.0
51 6 5 1.0
142 16 14 1.0
79 9 15 1.0
899 100 104 1.0
884 99 97 1.0
984 110 106 1.0
13 2 4 1.0
697 78 75 1.0
900 100 109 1.0
620 69 72 1.0
49 6 3 1.0
924 103 101 1.0
262 29 21 1.0
160 18 23 1.0
83 10 9 1.0
510 57 62 1.0
261 29 34 1.0
509 57 61 1.0
275 31 28 1.0
694 77 67 1.0
535 60 59 1.0
528 59 62 1.0
698 78 76 1.0
594 66 76 1.0
479 54 49 1.0
439 49 55 1.0
276 31 29 1.0
258 29 30 1.0
766 85 79 1.0
329 37 36 1.0
789 88 85 1.0
310 35 36 1.0
848 95 89 1.0
1016 0 7 1.0
1020 113 107 1.0
711 79 85 1.0
654 73 78 1.0
46 5 0 1.0
710 79 80 1.0
255 29 26 1.0
914 102 100 1.0
239 27 29 1.0
763 85 87 1.0
806 90 93 1.0
893 100 97 1.0
713 80 73 1.0
531 59 72 1.0
590 66 69 1.0
97 11 15 1.0
956 107 105 1.0
270 30 33 1.0
944 105 112 1.0
233 26 32 1.0
231 26 30 1.0
973 108 100 1.0
725 81 85 1.0
891 99 109 1.0
382 43 44 1.0
507 57 59 1.0
237 27 26 1.0
132 15 13 1.0
429 48 45 1.0
44 5 8 1.0
704 79 73 1.0
718 80 78 1.0
75 9 11 1.0
857 96 89 1.0
91 10 2 1.0
992 111 105 1.0
327 37 34 1.0
0 113 0 1.0
166 19 20 1.0
626 70 68 1.0
609 68 70 1.0
22 3 4 1.0
653 73 77 1.0
572 64 60 1.0
552 62 58 1.0
727 81 87 1.0
990 110 113 1.0
359 40 39 1.0
10 1 0 1.0
398 45 41 1.0
596 67 65 1.0
135 15 21 1.0
801 89 99 1.0
252 28 40 1.0
63 7 12 1.0
501 56 53 1.0
544 61 59 1.0
625 70 67 1.0
855 95 104 1.0
988 110 111 1.0
430 48 46 1.0
661 74 76 1.0
888 99 102 1.0
162 18 30 1.0
782 87 88 1.0
733 82 84 1.0
412 46 47 1.0
966 108 106 1.0
748 83 74 1.0
55 6 0 1.0
254 29 25 1.0
487 54 45 1.0
700 78 79 1.0
424 47 36 1.0
902 101 97 1.0
89 10 16 1.0
442 49 48 1.0
41 5 4 1.0
832 93 91 1.0
490 55 51 1.0
207 23 30 1.0
0 1 0 113 445 50 52 1.04
1 1 0 113 165 19 18 0.95
2 1 0 113 351 39 43 0.95
3 1 0 113 964 107 102 0.95
4 1 0 113 749 84 81 1.04
5 1 0 113 384 43 46 1.04
6 1 0 113 15 2 6 1.04
7 1 0 113 634 71 67 0.95
8 1 0 113 34 4 7 0.95
9 1 0 113 78 9 14 1.04
10 1 0 113 268 30 31 0.95
11 1 0 113 734 82 85 1.04
12 1 0 113 427 48 43 1.04
13 1 0 113 385 43 47 1.04
14 1 0 113 447 50 54 0.95
15 1 0 113 339 38 37 0.95
16 1 0 113 73 8 0 1.04
17 1 0 113 684 76 88 0.95
18 1 0 113 285 32 29 0.95
19 1 0 113 428 48 44 1.04
20 1 0 113 723 81 83 0.95
21 1 0 113 541 60 50 1.04
22 1 0 113 205 23 22 1.04
23 1 0 113 520 58 63 1.04
24 1 0 113 911 102 97 0.95
25 1 0 113 99 11 19 0.95
26 1 0 113 257 29 28 0.95
27 1 0 113 131 15 12 0.95
28 1 0 113 264 30 26 1.04
29 1 0 113 279 31 40 1.04
30 1 0 113 543 61 58 0.95
31 1 0 113 310 35 36 1.04
32 1 0 113 259 29 31 0.95
33 1 0 113 669 75 74 0.95
34 1 0 113 909 101 107 0.95
35 1 0 113 647 72 71 1.04
36 1 0 113 337 38 35 1.04
37 1 0 113 830 93 89 0.95
38 1 0 113 822 92 90 0.95
39 1 0 113 26 3 8 0.95
40 1 0 113 696 78 74 1.04
41 1 0 113 234 26 39 0.95
42 1 0 113 423 47 49 0.95
43 1 0 113 623 70 65 0.95
44 1 0 113 130 15 11 0.95
45 1 0 113 778 87 83 0.95
46 1 0 113 773 86 88 1.04
47 1 0 113 801 89 99 1.04
48 1 0 113 377 42 48 0.95
49 1 0 113 569 64 57 0.95
50 1 0 113 83 10 9 1.04
51 1 0 113 702 78 87 1.04
52 1 0 113 719 80 79 1.04
53 1 0 113 753 84 86 0.95
54 1 0 113 347 39 36 0.95
55 1 0 113 759 85 82 0.95
56 1 0 113 787 88 83 1.04
57 1 0 113 542 61 57 0.95
58 1 0 113 989 110 112 0.95
59 1 0 113 168 19 22 0.95
60 1 0 113 939 105 107 1.04
61 1 0 113 154 17 11 0.95
62 1 0 113 834 93 94 0.95
63 1 0 113 118 13 6 1.04
64 1 0 113 843 94 93 1.04
65 1 0 113 855 95 104 1.04
66 1 0 113 706 79 75 0.95
67 1 0 113 145 16 5 1.04
68 1 0 113 355 40 35 1.04
69 1 0 113 244 27 22 0.95
70 1 0 113 884 99 97 1.04
71 1 0 113 346 39 35 1.04
72 1 0 113 20 3 1 1.04
73 1 0 113 606 68 66 0.95
74 1 0 113 127 14 1 0.95
75 1 0 113 52 6 7 0.95
76 1 0 113 951 106 110 0.95
77 1 0 113 202 23 19 0.95
78 1 0 113 580 65 68 0.95
79 1 0 113 499 56 51 1.04
80 1 0 113 534 60 58 0.95
81 1 0 113 578 65 66 0.95
82 1 0 113 343 38 31 0.95
83 1 0 113 942 105 110 1.04
84 1 0 113 709 79 78 0.95
85 1 0 113 733 82 84 0.95
86 1 0 113 897 100 102 1.04
87 1 0 113 505 56 41 1.04
88 1 0 113 368 41 48 1.04
89 1 0 113 92 11 9 0.95
90 1 0 113 955 106 103 1.04
91 1 0 113 859 96 91 0.95
92 1 0 113 993 111 106 0.95
93 1 0 113 38 5 1 1.04
94 1 0 113 957 107 106 1.04
95 1 0 113 774 86 89 0.95
96 1 0 113 392 44 45 1.04
97 1 0 113 820 91 83 0.95
98 1 0 113 311 35 37 0.95
99 1 0 113 19 2 0 0.95
100 1 0 113 237 27 26 1.04
101 1 0 113 496 55 45 0.95
102 1 0 113 254 29 25 0.95
103 1 0 113 441 49 63 1.04
104 1 0 113 309 35 34 0.95
105 1 0 113 372 42 43 1.04
106 1 0 113 737 82 88 0.95
107 1 0 113 651 73 75 0.95
108 1 0 113 899 100 104 1.04
109 1 0 113 63 7 12 1.04
110 1 0 113 149 17 21 0.95
111 1 0 113 665 74 80 0.95
112 1 0 113 153 17 25 1.04
113 1 0 113 102 12 10 1.04
114 1 0 113 31 4 3 1.04
115 1 0 113 596 67 65 1.04
116 1 0 113 584 65 72 0.95
117 1 0 113 748 83 74 1.04
118 1 0 113 255 29 26 1.04
119 1 0 113 189 21 32 0.95
120 1 0 113 690 77 78 1.04
121 1 0 113 562 63 59 0.95
122 1 0 113 174 20 18 1.04
123 1 0 113 798 89 94 1.04
124 1 0 113 387 43 53 0.95
125 1 0 113 420 47 45 0.95
126 1 0 113 595 66 57 1.04
127 1 0 113 575 64 63 0.95
128 1 0 113 600 67 70 0.95
129 1 0 113 233 26 32 0.95
130 1 0 113 689 77 76 0.95
131 1 0 113 197 22 24 1.04
132 1 0 113 107 12 16 1.04
133 1 0 113 243 27 37 1.04
134 1 0 113 199 22 15 0.95
135 1 0 113 17 2 8 0.95
136 1 0 113 378 42 55 1.04
137 1 0 113 912 102 98 1.04
138 1 0 113 124 14 15 1.04
139 1 0 113 117 13 18 0.95
140 1 0 113 360 40 47 1.04
141 1 0 113 376 42 47 0.95
142 1 0 113 137 16 9 0.95
143 1 0 113 818 91 96 1.04
144 1 0 113 842 94 92 1.04
145 1 0 113 1014 0 5 1.04
146 1 0 113 677 76 73 0.95
147 1 0 113 112 13 11 1.04
148 1 0 113 638 71 72 0.95
149 1 0 113 235 26 20 1.04
150 1 0 113 95 11 13 0.95
151 1 0 113 348 39 37 0.95
152 1 0 113 560 63 57 0.95
153 1 0 113 860 96 92 1.04
154 1 0 113 457 51 55 1.04
155 1 0 113 113 13 12 1.04
156 1 0 113 190 21 14 1.04
157 1 0 113 767 86 81 1.04
158 1 0 113 62 7 8 1.04
159 1 0 113 533 60 57 1.04
160 1 0 113 361 40 32 1.04
161 1 0 113 783 87 95 1.04
162 1 0 113 587 66 65 0.95
163 1 0 113 42 5 6 1.04
164 1 0 113 287 32 31 1.04
165 1 0 113 353 40 33 0.95
166 1 0 113 750 84 82 0.95
167 1 0 113 72 8 16 0.95
168 1 0 113 123 14 13 0.95
169 1 0 113 247 28 27 1.04
170 1 0 113 241 27 31 0.95
171 1 0 113 551 62 57 0.95
172 1 0 113 996 111 109 0.95
173 1 0 113 33 4 6 1.04
174 1 0 113 157 18 20 0.95
175 1 0 113 645 72 69 0.95
176 1 0 113 91 10 2 0.95
177 1 0 113 701 78 80 1.04
178 1 0 113 258 29 30 1.04
179 1 0 113 359 40 39 0.95
180 1 0 113 356 40 36 0.95
181 1 0 113 607 68 67 1.04
182 1 0 113 200 23 17 1.04
183 1 0 113 711 79 85 0.95
184 1 0 113 25 3 7 0.95
185 1 0 113 650 73 74 1.04
186 1 0 113 35 4 8 1.04
187 1 0 113 13 2 4 1.04
188 1 0 113 620 69 72 1.04
189 1 0 113 479 54 49 0.95
190 1 0 113 401 45 44 0.95
191 1 0 113 546 61 62 0.95
192 1 0 113 508 57 60 0.95
193 1 0 113 242 27 32 1.04
194 1 0 113 608 68 69 0.95
195 1 0 113 671 75 77 0.95
196 1 0 113 771 86 85 0.95
197 1 0 113 816 91 94 0.95
198 1 0 113 802 89 86 0.95
199 1 0 113 464 52 53 1.04
200 1 0 113 207 23 30 0.95
201 1 0 113 419 47 44 0.95
202 1 0 113 668 75 73 0.95
203 1 0 113 409 46 43 1.04
204 1 0 113 278 31 32 0.95
