86 688 54159
541 68 67 1.0
300 38 39 1.0
410 52 50 1.0
107 14 9 1.0
66 9 8 1.0
600 75 81 1.0
493 62 60 1.0
28 4 3 1.0
640 80 85 1.0
419 53 51 1.0
440 55 59 1.0
76 10 11 1.0
635 80 79 1.0
190 24 27 1.0
381 48 46 1.0
346 44 43 1.0
227 29 31 1.0
368 46 53 1.0
112 14 21 1.0
155 20 16 1.0
147 19 16 1.0
7 1 7 1.0
301 38 40 1.0
614 77 75 1.0
93 12 11 1.0
131 17 16 1.0
416 52 63 1.0
429 54 53 1.0
267 34 30 1.0
638 80 83 1.0
180 23 25 1.0
256 32 42 1.0
338 43 44 1.0
272 34 42 1.0
185 23 16 1.0
379 48 44 1.0
241 30 24 1.0
268 34 31 1.0
69 9 12 1.0
506 64 65 1.0
586 74 71 1.0
149 19 18 1.0
520 65 77 1.0
282 36 37 1.0
262 33 34 1.0
441 55 46 1.0
394 50 51 1.0
683 85 80 1.0
578 73 71 1.0
360 45 56 1.0
681 85 78 1.0
673 84 77 1.0
615 77 76 1.0
582 73 76 1.0
500 63 59 1.0
154 20 15 1.0
186 24 22 1.0
306 39 36 1.0
529 66 62 1.0
176 22 32 1.0
648 81 85 1.0
92 12 10 1.0
414 52 55 1.0
670 84 82 1.0
99 13 9 1.0
128 16 22 1.0
383 48 49 1.0
487 61 63 1.0
354 45 43 1.0
452 57 60 1.0
619 78 80 1.0
236 30 32 1.0
404 51 53 1.0
183 23 28 1.0
329 41 35 1.0
1 0 85 1.0
226 29 30 1.0
145 18 11 1.0
604 76 73 1.0
351 44 49 1.0
376 47 56 1.0
669 84 81 1.0
136 17 24 1.0
609 76 68 1.0
314 40 36 1.0
13 2 5 1.0
637 80 82 1.0
395 50 52 1.0
276 35 31 1.0
651 82 79 1.0
41 5 0 1.0
643 81 79 1.0
340 43 46 1.0
435 55 51 1.0
584 73 82 1.0
508 64 67 1.0
661 83 81 1.0
20 3 4 1.0
433 54 47 1.0
339 43 45 1.0
390 49 47 1.0
561 70 63 1.0
352 44 52 1.0
21 3 5 1.0
562 71 72 1.0
252 32 31 1.0
25 3 0 1.0
522 66 64 1.0
553 69 60 1.0
657 82 75 1.0
510 64 69 1.0
489 61 52 1.0
406 51 55 1.0
537 67 60 1.0
587 74 72 1.0
284 36 39 1.0
513 64 61 1.0
196 25 24 1.0
8 1 13 1.0
478 60 62 1.0
138 18 15 1.0
198 25 27 1.0
408 51 58 1.0
100 13 10 1.0
664 83 85 1.0
656 82 85 1.0
363 46 44 1.0
622 78 83 1.0
124 16 18 1.0
133 17 19 1.0
336 42 45 1.0
612 77 73 1.0
253 32 33 1.0
341 43 47 1.0
260 33 31 1.0
418 53 50 1.0
167 21 20 1.0
499 63 58 1.0
407 51 56 1.0
248 31 36 1.0
344 43 55 1.0
548 69 66 1.0
639 80 84 1.0
592 74 80 1.0
135 17 21 1.0
580 73 74 1.0
2 1 2 1.0
618 78 79 1.0
374 47 48 1.0
62 8 13 1.0
189 24 26 1.0
505 63 51 1.0
308 39 38 1.0
674 0 1 1.0
65 8 1 1.0
15 2 7 1.0
50 7 1 1.0
48 6 9 1.0
358 45 48 1.0
425 53 46 1.0
475 60 58 1.0
101 13 11 1.0
222 28 26 1.0
140 18 17 1.0
307 39 37 1.0
160 20 25 1.0
524 66 67 1.0
30 4 6 1.0
546 69 64 1.0
40 5 14 1.0
103 13 14 1.0
316 40 38 1.0
456 57 70 1.0
576 72 82 1.0
676 0 3 1.0
126 16 20 1.0
201 25 15 1.0
215 27 28 1.0
434 55 50 1.0
388 49 45 1.0
482 61 57 1.0
104 13 17 1.0
658 83 78 1.0
495 62 63 1.0
502 63 61 1.0
349 44 47 1.0
244 31 32 1.0
521 65 61 1.0
337 42 30 1.0
67 9 10 1.0
304 38 45 1.0
207 26 28 1.0
317 40 39 1.0
219 28 23 1.0
153 19 8 1.0
568 71 84 1.0
294 37 41 1.0
302 38 41 1.0
39 5 7 1.0
564 71 74 1.0
385 48 36 1.0
42 6 1 1.0
567 71 77 1.0
547 69 65 1.0
462 58 62 1.0
597 75 74 1.0
490 62 57 1.0
205 26 25 1.0
228 29 32 1.0
545 68 60 1.0
424 53 63 1.0
523 66 65 1.0
141 18 19 1.0
281 35 25 1.0
122 16 15 1.0
211 27 23 1.0
649 81 77 1.0
570 72 71 1.0
480 60 70 1.0
116 15 18 1.0
581 73 75 1.0
467 59 58 1.0
148 19 17 1.0
27 4 2 1.0
109 14 11 1.0
566 71 76 1.0
277 35 32 1.0
243 31 30 1.0
187 24 23 1.0
415 52 56 1.0
87 11 14 1.0
362 46 43 1.0
498 63 57 1.0
449 56 47 1.0
108 14 10 1.0
245 31 33 1.0
53 7 4 1.0
12 2 4 1.0
448 56 61 1.0
555 70 65 1.0
461 58 61 1.0
647 81 84 1.0
326 41 40 1.0
534 67 69 1.0
129 16 11 1.0
571 72 73 1.0
111 14 13 1.0
86 11 13 1.0
565 71 75 1.0
242 31 29 1.0
680 0 7 1.0
197 25 26 1.0
335 42 41 1.0
305 38 35 1.0
365 46 47 1.0
364 46 45 1.0
6 1 6 1.0
47 6 7 1.0
58 8 9 1.0
74 10 8 1.0
514 65 64 1.0
509 64 68 1.0
468 59 60 1.0
560 70 72 1.0
18 3 1 1.0
542 68 69 1.0
497 62 53 1.0
457 57 55 1.0
412 52 53 1.0
454 57 62 1.0
172 22 25 1.0
246 31 34 1.0
123 16 17 1.0
237 30 33 1.0
179 23 24 1.0
114 15 16 1.0
504 63 64 1.0
313 39 32 1.0
624 78 85 1.0
312 39 47 1.0
214 27 26 1.0
430 54 55 1.0
659 83 79 1.0
17 2 0 1.0
158 20 19 1.0
195 25 23 1.0
265 33 28 1.0
655 82 84 1.0
538 68 64 1.0
38 5 6 1.0
240 30 38 1.0
585 73 66 1.0
26 4 1 1.0
405 51 54 1.0
322 41 36 1.0
49 6 0 1.0
631 79 84 1.0
225 28 18 1.0
389 49 46 1.0
110 14 12 1.0
298 38 36 1.0
212 27 24 1.0
501 63 60 1.0
636 80 81 1.0
359 45 49 1.0
494 62 61 1.0
632 79 85 1.0
210 27 22 1.0
299 38 37 1.0
557 70 67 1.0
458 58 57 1.0
460 58 60 1.0
611 77 72 1.0
342 43 48 1.0
161 20 9 1.0
644 81 80 1.0
598 75 76 1.0
139 18 16 1.0
119 15 21 1.0
71 9 14 1.0
263 33 35 1.0
115 15 17 1.0
32 4 10 1.0
102 13 12 1.0
387 49 44 1.0
19 3 2 1.0
616 77 84 1.0
472 59 65 1.0
343 43 49 1.0
594 75 71 1.0
318 40 41 1.0
366 46 48 1.0
34 5 1 1.0
575 72 77 1.0
531 67 65 1.0
33 4 0 1.0
80 10 21 1.0
423 53 56 1.0
373 47 46 1.0
177 22 15 1.0
438 55 54 1.0
446 56 54 1.0
393 49 39 1.0
330 42 36 1.0
105 13 3 1.0
663 83 84 1.0
654 82 83 1.0
621 78 82 1.0
174 22 27 1.0
91 12 9 1.0
382 48 47 1.0
254 32 34 1.0
24 3 12 1.0
121 15 14 1.0
296 37 49 1.0
602 76 71 1.0
269 34 32 1.0
422 53 55 1.0
151 19 21 1.0
642 81 78 1.0
81 10 1 1.0
525 66 68 1.0
539 68 65 1.0
517 65 68 1.0
11 2 3 1.0
563 71 73 1.0
120 15 24 1.0
84 11 10 1.0
288 36 46 1.0
292 37 39 1.0
623 78 84 1.0
3 1 3 1.0
431 54 56 1.0
137 17 8 1.0
231 29 35 1.0
356 45 46 1.0
650 82 78 1.0
549 69 67 1.0
157 20 18 1.0
4 1 4 1.0
367 46 49 1.0
481 60 50 1.0
283 36 38 1.0
261 33 32 1.0
660 83 80 1.0
345 43 40 1.0
89 11 4 1.0
601 75 69 1.0
421 53 54 1.0
426 54 50 1.0
270 34 33 1.0
321 40 32 1.0
675 0 2 1.0
85 11 12 1.0
216 27 35 1.0
682 85 79 1.0
31 4 7 1.0
544 68 75 1.0
206 26 27 1.0
357 45 47 1.0
533 67 68 1.0
178 23 22 1.0
491 62 58 1.0
477 60 61 1.0
323 41 37 1.0
465 58 52 1.0
311 39 42 1.0
536 67 76 1.0
280 35 39 1.0
687 85 84 1.0
310 39 41 1.0
309 39 40 1.0
259 33 30 1.0
613 77 74 1.0
439 55 56 1.0
451 57 59 1.0
627 79 80 1.0
79 10 14 1.0
208 26 29 1.0
16 2 12 1.0
402 51 50 1.0
607 76 77 1.0
603 76 72 1.0
77 10 12 1.0
583 73 77 1.0
686 85 83 1.0
605 76 74 1.0
608 76 84 1.0
629 79 82 1.0
5 1 5 1.0
459 58 59 1.0
193 24 15 1.0
182 23 27 1.0
484 61 59 1.0
625 78 71 1.0
0 85 0 1.0
348 44 46 1.0
94 12 13 1.0
528 66 73 1.0
63 8 14 1.0
511 64 70 1.0
45 6 4 1.0
43 6 2 1.0
275 35 30 1.0
171 22 24 1.0
209 26 21 1.0
558 70 68 1.0
606 76 75 1.0
52 7 3 1.0
445 56 53 1.0
164 21 17 1.0
35 5 2 1.0
492 62 59 1.0
230 29 34 1.0
469 59 61 1.0
588 74 73 1.0
325 41 39 1.0
369 46 42 1.0
166 21 19 1.0
234 30 29 1.0
470 59 62 1.0
37 5 4 1.0
677 0 4 1.0
630 79 83 1.0
526 66 69 1.0
532 67 66 1.0
117 15 19 1.0
98 13 8 1.0
61 8 12 1.0
413 52 54 1.0
257 32 28 1.0
396 50 53 1.0
255 32 35 1.0
68 9 11 1.0
428 54 52 1.0
401 50 45 1.0
315 40 37 1.0
250 32 29 1.0
455 57 63 1.0
476 60 59 1.0
90 12 8 1.0
372 47 45 1.0
617 77 70 1.0
238 30 34 1.0
540 68 66 1.0
95 12 14 1.0
46 6 5 1.0
443 56 51 1.0
370 47 43 1.0
471 59 63 1.0
54 7 5 1.0
652 82 80 1.0
125 16 19 1.0
593 74 66 1.0
152 19 25 1.0
453 57 61 1.0
378 48 43 1.0
515 65 66 1.0
96 12 18 1.0
591 74 77 1.0
14 2 6 1.0
64 8 19 1.0
350 44 48 1.0
573 72 75 1.0
291 37 38 1.0
285 36 40 1.0
400 50 63 1.0
466 59 57 1.0
516 65 67 1.0
331 42 37 1.0
44 6 3 1.0
271 34 35 1.0
572 72 74 1.0
251 32 30 1.0
628 79 81 1.0
333 42 39 1.0
320 40 43 1.0
156 20 17 1.0
417 52 46 1.0
233 29 26 1.0
72 9 18 1.0
290 37 36 1.0
188 24 25 1.0
380 48 45 1.0
473 59 51 1.0
391 49 48 1.0
10 2 1 1.0
361 45 40 1.0
213 27 25 1.0
127 16 21 1.0
551 69 70 1.0
97 12 5 1.0
278 35 33 1.0
556 70 66 1.0
569 71 69 1.0
485 61 60 1.0
432 54 63 1.0
377 47 38 1.0
23 3 7 1.0
641 80 72 1.0
36 5 3 1.0
398 50 55 1.0
303 38 42 1.0
667 84 79 1.0
279 35 34 1.0
202 26 22 1.0
75 10 9 1.0
163 21 16 1.0
334 42 40 1.0
239 30 35 1.0
173 22 26 1.0
220 28 24 1.0
653 82 81 1.0
29 4 5 1.0
56 7 8 1.0
384 48 50 1.0
411 52 51 1.0
9 1 0 1.0
22 3 6 1.0
78 10 13 1.0
403 51 52 1.0
203 26 23 1.0
595 75 72 1.0
479 60 63 1.0
420 53 52 1.0
146 19 15 1.0
620 78 81 1.0
266 34 29 1.0
437 55 53 1.0
106 14 8 1.0
559 70 69 1.0
442 56 50 1.0
519 65 70 1.0
181 23 26 1.0
355 45 44 1.0
229 29 33 1.0
634 80 78 1.0
0 1 0 85 600 75 81 1.04
1 1 0 85 273 34 27 1.04
2 1 0 85 577 72 64 1.04
3 1 0 85 648 81 85 1.04
4 1 0 85 464 58 66 0.95
5 1 0 85 310 39 41 0.95
6 1 0 85 13 2 5 1.04
7 1 0 85 260 33 31 1.04
8 1 0 85 247 31 35 1.04
9 1 0 85 334 42 40 1.04
10 1 0 85 588 74 73 0.95
11 1 0 85 370 47 43 0.95
12 1 0 85 103 13 14 1.04
13 1 0 85 633 79 72 0.95
14 1 0 85 413 52 54 1.04
15 1 0 85 643 81 79 0.95
16 1 0 85 16 2 12 1.04
17 1 0 85 248 31 36 1.04
18 1 0 85 671 84 83 1.04
19 1 0 85 523 66 65 0.95
20 1 0 85 216 27 35 0.95
21 1 0 85 5 1 5 0.95
22 1 0 85 148 19 17 0.95
23 1 0 85 326 41 40 0.95
24 1 0 85 116 15 18 0.95
25 1 0 85 29 4 5 1.04
26 1 0 85 99 13 9 0.95
27 1 0 85 160 20 25 1.04
28 1 0 85 608 76 84 0.95
29 1 0 85 387 49 44 1.04
30 1 0 85 480 60 70 1.04
31 1 0 85 137 17 8 1.04
32 1 0 85 545 68 60 0.95
33 1 0 85 465 58 52 0.95
34 1 0 85 522 66 64 1.04
35 1 0 85 593 74 66 0.95
36 1 0 85 640 80 85 0.95
37 1 0 85 230 29 34 1.04
38 1 0 85 3 1 3 0.95
39 1 0 85 670 84 82 1.04
40 1 0 85 459 58 59 0.95
41 1 0 85 274 35 29 0.95
42 1 0 85 12 2 4 0.95
43 1 0 85 0 85 0 0.95
44 1 0 85 423 53 56 0.95
45 1 0 85 155 20 16 0.95
46 1 0 85 279 35 34 1.04
47 1 0 85 579 73 72 0.95
48 1 0 85 278 35 33 1.04
49 1 0 85 63 8 14 1.04
50 1 0 85 473 59 51 0.95
51 1 0 85 154 20 15 0.95
52 1 0 85 358 45 48 1.04
53 1 0 85 587 74 72 1.04
54 1 0 85 213 27 25 1.04
55 1 0 85 83 11 9 0.95
56 1 0 85 520 65 77 1.04
57 1 0 85 111 14 13 0.95
58 1 0 85 625 78 71 0.95
59 1 0 85 102 13 12 0.95
60 1 0 85 80 10 21 1.04
61 1 0 85 546 69 64 1.04
62 1 0 85 178 23 22 1.04
63 1 0 85 215 27 28 0.95
64 1 0 85 287 36 42 0.95
65 1 0 85 97 12 5 0.95
66 1 0 85 622 78 83 0.95
67 1 0 85 70 9 13 0.95
68 1 0 85 236 30 32 0.95
69 1 0 85 424 53 63 1.04
70 1 0 85 444 56 52 1.04
71 1 0 85 383 48 49 1.04
72 1 0 85 51 7 2 1.04
73 1 0 85 569 71 69 1.04
74 1 0 85 136 17 24 1.04
75 1 0 85 475 60 58 0.95
76 1 0 85 372 47 45 0.95
77 1 0 85 472 59 65 1.04
78 1 0 85 112 14 21 1.04
79 1 0 85 660 83 80 1.04
80 1 0 85 313 39 32 0.95
81 1 0 85 397 50 54 0.95
82 1 0 85 457 57 55 1.04
83 1 0 85 205 26 25 0.95
84 1 0 85 68 9 11 1.04
85 1 0 85 607 76 77 0.95
86 1 0 85 316 40 38 0.95
87 1 0 85 23 3 7 0.95
88 1 0 85 52 7 3 0.95
89 1 0 85 554 70 64 0.95
90 1 0 85 580 73 74 1.04
91 1 0 85 572 72 74 0.95
92 1 0 85 76 10 11 0.95
93 1 0 85 482 61 57 0.95
94 1 0 85 319 40 42 0.95
95 1 0 85 401 50 45 1.04
96 1 0 85 534 67 69 1.04
97 1 0 85 175 22 28 1.04
98 1 0 85 673 84 77 0.95
99 1 0 85 436 55 52 0.95
100 1 0 85 614 77 75 0.95
101 1 0 85 665 83 73 1.04
102 1 0 85 127 16 21 0.95
103 1 0 85 337 42 30 1.04
104 1 0 85 603 76 72 0.95
105 1 0 85 488 61 64 1.04
106 1 0 85 548 69 66 0.95
107 1 0 85 583 73 77 0.95
108 1 0 85 231 29 35 1.04
109 1 0 85 245 31 33 1.04
110 1 0 85 217 27 20 0.95
111 1 0 85 527 66 70 0.95
112 1 0 85 135 17 21 0.95
113 1 0 85 493 62 60 1.04
114 1 0 85 612 77 73 1.04
115 1 0 85 355 45 44 0.95
116 1 0 85 581 73 75 1.04
117 1 0 85 90 12 8 1.04
118 1 0 85 409 51 45 0.95
119 1 0 85 194 25 22 1.04
120 1 0 85 634 80 78 1.04
121 1 0 85 428 54 52 0.95
122 1 0 85 74 10 8 1.04
123 1 0 85 381 48 46 0.95
124 1 0 85 524 66 67 0.95
125 1 0 85 479 60 63 1.04
126 1 0 85 343 43 49 1.04
127 1 0 85 535 67 70 1.04
128 1 0 85 476 60 59 1.04
129 1 0 85 655 82 84 1.04
130 1 0 85 678 0 5 0.95
131 1 0 85 75 10 9 1.04
132 1 0 85 558 70 68 0.95
133 1 0 85 308 39 38 1.04
134 1 0 85 585 73 66 1.04
135 1 0 85 575 72 77 1.04
136 1 0 85 411 52 51 1.04
137 1 0 85 131 17 16 1.04
138 1 0 85 92 12 10 1.04
139 1 0 85 46 6 5 0.95
140 1 0 85 255 32 35 1.04
141 1 0 85 8 1 13 1.04
142 1 0 85 406 51 55 1.04
143 1 0 85 65 8 1 0.95
144 1 0 85 220 28 24 1.04
145 1 0 85 159 20 21 1.04
146 1 0 85 165 21 18 1.04
147 1 0 85 336 42 45 1.04
148 1 0 85 53 7 4 1.04
149 1 0 85 104 13 17 0.95
150 1 0 85 489 61 52 0.95
151 1 0 85 35 5 2 0.95
152 1 0 85 117 15 19 0.95
153 1 0 85 189 24 26 1.04
154 1 0 85 291 37 38 0.95
155 1 0 85 265 33 28 0.95
156 1 0 85 517 65 68 0.95
157 1 0 85 669 84 81 0.95
158 1 0 85 567 71 77 0.95
159 1 0 85 487 61 63 0.95
160 1 0 85 497 62 53 1.04
161 1 0 85 656 82 85 1.04
162 1 0 85 426 54 50 0.95
163 1 0 85 504 63 64 1.04
164 1 0 85 668 84 80 0.95
165 1 0 85 275 35 30 1.04
166 1 0 85 538 68 64 1.04
167 1 0 85 458 58 57 1.04
168 1 0 85 79 10 14 0.95
169 1 0 85 651 82 79 1.04
170 1 0 85 67 9 10 0.95
171 1 0 85 661 83 81 1.04
172 1 0 85 602 76 71 1.04
173 1 0 85 450 57 58 1.04
174 1 0 85 81 10 1 1.04
175 1 0 85 324 41 38 0.95
176 1 0 85 333 42 39 1.04
177 1 0 85 20 3 4 0.95
178 1 0 85 40 5 14 0.95
179 1 0 85 377 47 38 0.95
180 1 0 85 128 16 22 1.04
181 1 0 85 454 57 62 1.04
182 1 0 85 393 49 39 0.95
183 1 0 85 315 40 37 0.95
184 1 0 85 552 69 77 0.95
185 1 0 85 252 32 31 0.95
186 1 0 85 110 14 12 1.04
187 1 0 85 31 4 7 1.04
188 1 0 85 224 28 33 1.04
189 1 0 85 272 34 42 0.95
190 1 0 85 638 80 83 0.95
191 1 0 85 207 26 28 0.95
192 1 0 85 288 36 46 1.04
193 1 0 85 295 37 42 1.04
194 1 0 85 345 43 40 0.95
195 1 0 85 441 55 46 1.04
196 1 0 85 386 49 43 1.04
197 1 0 85 240 30 38 1.04
198 1 0 85 371 47 44 1.04
199 1 0 85 82 11 8 0.95
200 1 0 85 152 19 25 0.95
201 1 0 85 115 15 17 1.04
202 1 0 85 44 6 3 0.95
203 1 0 85 223 28 27 1.04
204 1 0 85 170 22 23 0.95
205 1 0 85 599 75 77 0.95
206 1 0 85 69 9 12 1.04
207 1 0 85 325 41 39 0.95
208 1 0 85 396 50 53 1.04
209 1 0 85 462 58 62 0.95
210 1 0 85 268 34 31 0.95
211 1 0 85 93 12 11 1.04
212 1 0 85 519 65 70 0.95
213 1 0 85 477 60 61 1.04
214 1 0 85 467 59 58 1.04
215 1 0 85 452 57 60 1.04
216 1 0 85 675 0 2 1.04
217 1 0 85 615 77 76 0.95
218 1 0 85 263 33 35 0.95
219 1 0 85 320 40 43 1.04
220 1 0 85 214 27 26 1.04
221 1 0 85 544 68 75 1.04
222 1 0 85 266 34 29 0.95
223 1 0 85 485 61 60 1.04
224 1 0 85 22 3 6 1.04
225 1 0 85 394 50 51 0.95
226 1 0 85 403 51 52 1.04
227 1 0 85 32 4 10 0.95
228 1 0 85 686 85 83 0.95
229 1 0 85 50 7 1 0.95
230 1 0 85 27 4 2 1.04
231 1 0 85 184 23 35 0.95
232 1 0 85 183 23 28 1.04
233 1 0 85 384 48 50 0.95
234 1 0 85 666 84 78 0.95
235 1 0 85 161 20 9 0.95
236 1 0 85 611 77 72 1.04
237 1 0 85 108 14 10 0.95
238 1 0 85 676 0 3 1.04
239 1 0 85 257 32 28 1.04
240 1 0 85 650 82 78 0.95
241 1 0 85 621 78 82 1.04
242 1 0 85 270 34 33 1.04
243 1 0 85 478 60 62 0.95
244 1 0 85 511 64 70 1.04
245 1 0 85 15 2 7 0.95
246 1 0 85 202 26 22 0.95
247 1 0 85 584 73 82 0.95
248 1 0 85 299 38 37 1.04
249 1 0 85 624 78 85 0.95
250 1 0 85 442 56 50 0.95
251 1 0 85 164 21 17 1.04
252 1 0 85 361 45 40 0.95
253 1 0 85 421 53 54 0.95
254 1 0 85 201 25 15 1.04
255 1 0 85 264 33 41 0.95
256 1 0 85 565 71 75 1.04
257 1 0 85 589 74 75 0.95
258 1 0 85 395 50 52 1.04
259 1 0 85 494 62 61 1.04
260 1 0 85 555 70 65 0.95
261 1 0 85 267 34 30 1.04
262 1 0 85 188 24 25 0.95
263 1 0 85 501 63 60 0.95
264 1 0 85 349 44 47 1.04
265 1 0 85 623 78 84 0.95
266 1 0 85 490 62 57 0.95
267 1 0 85 197 25 26 1.04
268 1 0 85 281 35 25 1.04
269 1 0 85 72 9 18 0.95
270 1 0 85 455 57 63 1.04
271 1 0 85 541 68 67 0.95
272 1 0 85 280 35 39 1.04
273 1 0 85 191 24 28 1.04
274 1 0 85 417 52 46 0.95
275 1 0 85 73 9 1 0.95
276 1 0 85 119 15 21 1.04
277 1 0 85 561 70 63 1.04
278 1 0 85 500 63 59 1.04
279 1 0 85 445 56 53 1.04
280 1 0 85 284 36 39 1.04
281 1 0 85 179 23 24 1.04
282 1 0 85 145 18 11 0.95
283 1 0 85 269 34 32 1.04
284 1 0 85 298 38 36 0.95
285 1 0 85 300 38 39 1.04
286 1 0 85 24 3 12 0.95
287 1 0 85 438 55 54 1.04
288 1 0 85 286 36 41 0.95
289 1 0 85 601 75 69 0.95
290 1 0 85 486 61 62 0.95
291 1 0 85 582 73 76 0.95
292 1 0 85 437 55 53 0.95
293 1 0 85 573 72 75 0.95
294 1 0 85 550 69 68 1.04
295 1 0 85 39 5 7 1.04
296 1 0 85 398 50 55 0.95
297 1 0 85 629 79 82 1.04
298 1 0 85 43 6 2 0.95
299 1 0 85 425 53 46 0.95
300 1 0 85 141 18 19 1.04
301 1 0 85 526 66 69 0.95
302 1 0 85 212 27 24 1.04
303 1 0 85 9 1 0 0.95
304 1 0 85 456 57 70 0.95
305 1 0 85 506 64 65 1.04
306 1 0 85 400 50 63 0.95
307 1 0 85 374 47 48 0.95
308 1 0 85 636 80 81 1.04
309 1 0 85 399 50 56 0.95
310 1 0 85 460 58 60 0.95
311 1 0 85 562 71 72 0.95
312 1 0 85 56 7 8 1.04
313 1 0 85 410 52 50 0.95
314 1 0 85 380 48 45 1.04
315 1 0 85 163 21 16 1.04
316 1 0 85 578 73 71 0.95
317 1 0 85 88 11 16 1.04
318 1 0 85 147 19 16 0.95
319 1 0 85 208 26 29 0.95
320 1 0 85 539 68 65 0.95
321 1 0 85 434 55 50 0.95
322 1 0 85 34 5 1 0.95
323 1 0 85 118 15 20 0.95
324 1 0 85 654 82 83 1.04
325 1 0 85 391 49 48 1.04
326 1 0 85 626 79 78 1.04
327 1 0 85 596 75 73 0.95
328 1 0 85 672 84 85 0.95
329 1 0 85 143 18 21 0.95
330 1 0 85 682 85 79 1.04
331 1 0 85 352 44 52 1.04
332 1 0 85 101 13 11 0.95
333 1 0 85 649 81 77 1.04
334 1 0 85 618 78 79 0.95
335 1 0 85 531 67 65 1.04
336 1 0 85 389 49 46 0.95
337 1 0 85 305 38 35 1.04
338 1 0 85 109 14 11 1.04
339 1 0 85 124 16 18 1.04
340 1 0 85 674 0 1 1.04
341 1 0 85 177 22 15 1.04
342 1 0 85 11 2 3 1.04
343 1 0 85 350 44 48 1.04
344 1 0 85 357 45 47 0.95
345 674 0 1 489 61 52 0.95
346 674 0 1 507 64 66 1.04
347 674 0 1 228 29 32 1.04
348 674 0 1 468 59 60 0.95
349 674 0 1 376 47 56 0.95
350 674 0 1 160 20 25 0.95
351 674 0 1 350 44 48 1.04
352 674 0 1 3 1 3 1.04
353 674 0 1 544 68 75 0.95
354 674 0 1 388 49 45 0.95
355 674 0 1 58 8 9 1.04
356 674 0 1 110 14 12 0.95
357 674 0 1 426 54 50 1.04
358 674 0 1 149 19 18 1.04
359 674 0 1 180 23 25 0.95
360 674 0 1 441 55 46 1.04
361 674 0 1 235 30 31 0.95
362 674 0 1 597 75 74 0.95
363 674 0 1 175 22 28 0.95
364 674 0 1 552 69 77 1.04
365 674 0 1 477 60 61 0.95
366 674 0 1 262 33 34 1.04
367 674 0 1 375 47 49 1.04
368 674 0 1 105 13 3 0.95
369 674 0 1 634 80 78 1.04
370 674 0 1 27 4 2 0.95
371 674 0 1 314 40 36 1.04
372 674 0 1 368 46 53 1.04
373 674 0 1 498 63 57 1.04
374 674 0 1 568 71 84 1.04
375 674 0 1 124 16 18 1.04
376 674 0 1 561 70 63 0.95
377 674 0 1 18 3 1 1.04
378 674 0 1 620 78 81 0.95
379 674 0 1 289 36 29 0.95
380 674 0 1 71 9 14 1.04
381 674 0 1 276 35 31 0.95
382 674 0 1 107 14 9 0.95
383 674 0 1 348 44 46 1.04
384 674 0 1 48 6 9 0.95
385 674 0 1 541 68 67 1.04
386 674 0 1 12 2 4 0.95
387 674 0 1 591 74 77 0.95
388 674 0 1 293 37 40 1.04
389 674 0 1 248 31 36 1.04
390 674 0 1 627 79 80 0.95
391 674 0 1 351 44 49 0.95
392 674 0 1 509 64 68 0.95
393 674 0 1 519 65 70 0.95
