42 252 9035
181 30 23 1.0
44 8 6 1.0
178 30 28 1.0
157 26 23 1.0
0 41 0 1.0
176 30 26 1.0
196 33 34 1.0
13 2 0 1.0
61 10 1 1.0
242 0 1 1.0
110 19 16 1.0
225 38 37 1.0
40 7 9 1.0
213 36 38 1.0
220 37 39 1.0
26 5 1 1.0
85 14 8 1.0
137 23 25 1.0
104 18 16 1.0
222 37 41 1.0
9 2 3 1.0
109 18 13 1.0
145 24 17 1.0
34 6 9 1.0
192 32 36 1.0
138 23 29 1.0
77 13 15 1.0
48 8 11 1.0
173 29 30 1.0
31 5 0 1.0
166 28 29 1.0
203 34 35 1.0
167 28 30 1.0
88 15 13 1.0
125 21 25 1.0
235 39 33 1.0
165 28 27 1.0
71 12 15 1.0
121 20 11 1.0
99 17 18 1.0
236 40 36 1.0
36 6 13 1.0
52 9 8 1.0
92 16 17 1.0
75 13 12 1.0
118 20 18 1.0
141 24 22 1.0
210 35 39 1.0
247 41 36 1.0
115 19 14 1.0
208 35 33 1.0
68 12 11 1.0
140 24 21 1.0
8 2 1 1.0
84 14 19 1.0
154 26 29 1.0
189 32 33 1.0
217 36 33 1.0
142 24 23 1.0
35 6 10 1.0
143 24 25 1.0
160 27 29 1.0
59 10 9 1.0
205 34 29 1.0
117 20 17 1.0
175 29 23 1.0
83 14 15 1.0
112 19 18 1.0
100 17 19 1.0
65 11 15 1.0
212 36 37 1.0
233 39 40 1.0
200 34 31 1.0
124 21 24 1.0
251 41 40 1.0
54 9 15 1.0
63 11 13 1.0
186 31 38 1.0
159 27 28 1.0
170 29 26 1.0
50 9 6 1.0
78 13 18 1.0
129 22 23 1.0
207 35 32 1.0
64 11 14 1.0
237 40 37 1.0
41 7 10 1.0
190 32 34 1.0
122 21 22 1.0
123 21 23 1.0
2 1 2 1.0
24 4 7 1.0
240 40 41 1.0
174 29 34 1.0
101 17 20 1.0
12 2 10 1.0
162 27 32 1.0
33 6 8 1.0
39 7 8 1.0
164 28 26 1.0
180 30 34 1.0
4 1 4 1.0
17 3 5 1.0
219 37 38 1.0
126 21 26 1.0
76 13 14 1.0
111 19 17 1.0
72 12 20 1.0
74 13 11 1.0
224 38 36 1.0
108 18 23 1.0
179 30 29 1.0
0 1 0 41 23 4 5 0.95
1 1 0 41 31 5 0 1.04
2 1 0 41 44 8 6 1.04
3 1 0 41 144 24 30 0.95
4 1 0 41 154 26 29 1.04
5 1 0 41 121 20 11 0.95
6 1 0 41 70 12 14 1.04
7 1 0 41 168 28 33 0.95
8 1 0 41 242 0 1 0.95
9 1 0 41 25 4 0 1.04
10 1 0 41 140 24 21 0.95
11 1 0 41 99 17 18 1.04
12 1 0 41 157 26 23 0.95
13 1 0 41 186 31 38 1.04
14 1 0 41 15 3 2 1.04
15 1 0 41 116 20 16 0.95
16 1 0 41 180 30 34 0.95
17 1 0 41 239 40 39 0.95
18 1 0 41 198 33 39 0.95
19 1 0 41 235 39 33 1.04
20 1 0 41 218 37 36 0.95
21 1 0 41 128 22 21 0.95
22 1 0 41 95 16 20 0.95
23 1 0 41 127 21 16 1.04
24 1 0 41 76 13 14 1.04
25 1 0 41 103 17 13 1.04
26 1 0 41 149 25 24 0.95
27 1 0 41 226 38 39 0.95
28 1 0 41 125 21 25 0.95
29 1 0 41 113 19 20 0.95
30 1 0 41 143 24 25 1.04
31 1 0 41 225 38 37 1.04
32 1 0 41 105 18 17 0.95
33 1 0 41 88 15 13 0.95
34 1 0 41 84 14 19 0.95
35 1 0 41 159 27 28 0.95
36 1 0 41 27 5 2 0.95
37 1 0 41 246 0 5 0.95
38 1 0 41 129 22 23 0.95
39 1 0 41 26 5 1 0.95
40 1 0 41 241 40 31 0.95
41 1 0 41 207 35 32 1.04
42 1 0 41 66 11 19 0.95
43 1 0 41 42 7 14 0.95
44 1 0 41 74 13 11 1.04
45 1 0 41 60 10 12 1.04
46 1 0 41 58 10 8 1.04
47 1 0 41 220 37 39 1.04
48 1 0 41 161 27 30 1.04
49 1 0 41 83 14 15 1.04
50 1 0 41 177 30 27 1.04
51 1 0 41 234 39 41 0.95
52 1 0 41 73 12 8 1.04
53 1 0 41 191 32 35 1.04
54 1 0 41 118 20 18 0.95
55 1 0 41 174 29 34 0.95
56 1 0 41 182 31 32 0.95
57 1 0 41 3 1 3 1.04
58 1 0 41 194 33 31 0.95
59 1 0 41 200 34 31 1.04
60 1 0 41 80 14 11 1.04
61 1 0 41 151 25 18 0.95
62 1 0 41 112 19 18 0.95
63 1 0 41 231 39 37 1.04
64 1 0 41 7 1 0 0.95
65 1 0 41 195 33 32 0.95
66 1 0 41 189 32 33 1.04
67 1 0 41 171 29 27 1.04
68 1 0 41 120 20 24 1.04
69 1 0 41 79 13 6 0.95
70 1 0 41 236 40 36 1.04
71 1 0 41 227 38 40 1.04
72 1 0 41 92 16 17 0.95
73 1 0 41 141 24 22 0.95
74 1 0 41 119 20 19 0.95
75 1 0 41 36 6 13 1.04
76 1 0 41 179 30 29 0.95
77 1 0 41 106 18 19 1.04
78 1 0 41 134 23 21 1.04
79 1 0 41 34 6 9 0.95
80 1 0 41 98 17 16 0.95
81 1 0 41 156 26 35 0.95
82 1 0 41 203 34 35 1.04
83 1 0 41 62 11 12 1.04
84 1 0 41 47 8 10 0.95
85 1 0 41 248 41 37 0.95
86 1 0 41 237 40 37 0.95
87 1 0 41 233 39 40 0.95
88 1 0 41 208 35 33 1.04
89 1 0 41 5 1 5 1.04
90 1 0 41 192 32 36 0.95
91 1 0 41 2 1 2 0.95
92 1 0 41 108 18 23 0.95
93 1 0 41 160 27 29 1.04
94 1 0 41 138 23 29 1.04
95 1 0 41 107 18 20 1.04
96 1 0 41 188 32 31 0.95
97 1 0 41 77 13 15 0.95
98 1 0 41 212 36 37 0.95
99 1 0 41 52 9 8 0.95
100 1 0 41 221 37 40 0.95
101 1 0 41 38 7 6 1.04
102 1 0 41 10 2 4 0.95
103 1 0 41 30 5 10 1.04
104 1 0 41 211 35 29 1.04
105 1 0 41 166 28 29 1.04
106 1 0 41 59 10 9 1.04
107 1 0 41 126 21 26 1.04
108 1 0 41 78 13 18 0.95
109 1 0 41 206 35 31 1.04
110 1 0 41 153 26 28 0.95
111 1 0 41 163 27 22 1.04
112 1 0 41 0 41 0 1.04
113 1 0 41 214 36 39 1.04
114 1 0 41 39 7 8 0.95
115 1 0 41 190 32 34 1.04
116 1 0 41 232 39 38 0.95
117 1 0 41 43 7 3 0.95
118 1 0 41 85 14 8 0.95
119 1 0 41 102 17 23 1.04
120 1 0 41 94 16 19 1.04
121 1 0 41 24 4 7 1.04
122 1 0 41 64 11 14 1.04
123 1 0 41 124 21 24 1.04
124 1 0 41 41 7 10 1.04
125 1 0 41 86 15 11 0.95
126 1 0 41 104 18 16 0.95
127 242 0 1 167 28 30 0.95
128 242 0 1 133 22 16 0.95
129 242 0 1 157 26 23 1.04
130 242 0 1 136 23 24 0.95
131 242 0 1 45 8 7 1.04
132 242 0 1 208 35 33 0.95
133 242 0 1 108 18 23 0.95
134 242 0 1 173 29 30 0.95
135 242 0 1 78 13 18 1.04
136 242 0 1 56 10 6 1.04
137 242 0 1 33 6 8 0.95
138 242 0 1 174 29 34 1.04
139 242 0 1 96 16 21 0.95
140 242 0 1 73 12 8 0.95
141 242 0 1 34 6 9 0.95
142 242 0 1 153 26 28 0.95
143 242 0 1 143 24 25 1.04
144 242 0 1 149 25 24 1.04
145 242 0 1 111 19 17 1.04
146 242 0 1 187 31 29 1.04
147 242 0 1 21 4 2 1.04
148 242 0 1 86 15 11 0.95
149 242 0 1 244 0 3 1.04
150 242 0 1 125 21 25 0.95
151 242 0 1 117 20 17 0.95
152 242 0 1 93 16 18 0.95
153 242 0 1 190 32 34 0.95
154 242 0 1 204 34 37 0.95
155 242 0 1 235 39 33 0.95
156 242 0 1 3 1 3 1.04
157 242 0 1 214 36 39 1.04
158 242 0 1 52 9 8 1.04
159 242 0 1 114 19 21 0.95
160 242 0 1 224 38 36 1.04
161 242 0 1 241 40 31 0.95
162 242 0 1 246 0 5 0.95
163 242 0 1 209 35 34 1.04
164 242 0 1 139 23 17 1.04
165 242 0 1 161 27 30 1.04
166 242 0 1 129 22 23 0.95
167 242 0 1 237 40 37 0.95
168 242 0 1 145 24 17 1.04
169 242 0 1 191 32 35 0.95
170 242 0 1 97 16 11 1.04
171 242 0 1 71 12 15 1.04
172 242 0 1 95 16 20 0.95
173 242 0 1 30 5 10 0.95
174 242 0 1 106 18 19 1.04
175 242 0 1 216 36 41 1.04
176 242 0 1 131 22 25 0.95
177 242 0 1 42 7 14 0.95
178 242 0 1 128 22 21 0.95
179 242 0 1 233 39 40 1.04
180 242 0 1 5 1 5 1.04
181 242 0 1 148 25 23 0.95
182 242 0 1 222 37 41 1.04
183 242 0 1 16 3 4 0.95
184 242 0 1 163 27 22 0.95
185 242 0 1 227 38 40 0.95
186 242 0 1 169 28 22 1.04
187 242 0 1 9 2 3 0.95
188 242 0 1 221 37 40 1.04
189 242 0 1 112 19 18 1.04
190 242 0 1 194 33 31 0.95
191 242 0 1 2 1 2 1.04
192 242 0 1 87 15 12 1.04
193 242 0 1 11 2 5 0.95
194 242 0 1 107 18 20 0.95
195 242 0 1 183 31 33 0.95
196 242 0 1 41 7 10 1.04
197 242 0 1 196 33 34 1.04
198 242 0 1 195 33 32 0.95
199 242 0 1 66 11 19 1.04
200 242 0 1 189 32 33 0.95
201 242 0 1 232 39 38 0.95
202 242 0 1 211 35 29 0.95
203 242 0 1 76 13 14 0.95
204 242 0 1 80 14 11 1.04
205 242 0 1 39 7 8 0.95
206 242 0 1 142 24 23 1.04
207 242 0 1 14 3 1 1.04
208 242 0 1 121 20 11 1.04
209 242 0 1 118 20 18 1.04
210 242 0 1 230 39 36 0.95
211 242 0 1 147 25 22 1.04
212 242 0 1 155 26 30 0.95
213 242 0 1 83 14 15 1.04
214 242 0 1 239 40 39 1.04
215 242 0 1 188 32 31 0.95
216 242 0 1 179 30 29 0.95
217 242 0 1 218 37 36 0.95
218 242 0 1 185 31 35 1.04
219 242 0 1 171 29 27 1.04
220 242 0 1 154 26 29 1.04
221 242 0 1 178 30 28 0.95
222 242 0 1 59 10 9 0.95
223 242 0 1 156 26 35 1.04
224 242 0 1 63 11 13 0.95
225 242 0 1 120 20 24 0.95
226 242 0 1 245 0 4 0.95
227 242 0 1 229 38 31 0.95
228 242 0 1 58 10 8 0.95
229 242 0 1 23 4 5 0.95
230 242 0 1 6 1 6 0.95
231 242 0 1 130 22 24 1.04
232 242 0 1 37 6 3 1.04
233 242 0 1 150 25 28 0.95
234 242 0 1 180 30 34 0.95
235 242 0 1 40 7 9 1.04
236 242 0 1 198 33 39 0.95
237 242 0 1 46 8 9 1.04
238 242 0 1 200 34 31 0.95
239 242 0 1 184 31 34 1.04
240 242 0 1 25 4 0 0.95
241 242 0 1 8 2 1 1.04
242 242 0 1 101 17 20 1.04
243 242 0 1 210 35 39 0.95
244 242 0 1 247 41 36 0.95
245 242 0 1 206 35 31 0.95
246 242 0 1 132 22 26 0.95
247 242 0 1 94 16 19 0.95
248 242 0 1 51 9 7 1.04
249 242 0 1 140 24 21 0.95
250 242 0 1 88 15 13 0.95
251 242 0 1 75 13 12 0.95
252 242 0 1 60 10 12 1.04
253 242 0 1 109 18 13 1.04
254 243 0 2 58 10 8 1.04
255 243 0 2 140 24 21 0.95
256 243 0 2 178 30 28 0.95
257 243 0 2 197 33 35 0.95
258 243 0 2 201 34 32 1.04
259 243 0 2 8 2 1 0.95
260 243 0 2 209 35 34 1.04
261 243 0 2 76 13 14 1.04
262 243 0 2 80 14 11 0.95
263 243 0 2 135 23 22 1.04
264 243 0 2 202 34 33 1.04
265 243 0 2 104 18 16 0.95
266 243 0 2 187 31 29 1.04
267 243 0 2 159 27 28 0.95
268 243 0 2 103 17 13 0.95
269 243 0 2 249 41 38 0.95
270 243 0 2 166 28 29 1.04
271 243 0 2 60 10 12 0.95
272 243 0 2 189 32 33 0.95
273 243 0 2 96 16 21 1.04
274 243 0 2 53 9 10 0.95
275 243 0 2 4 1 4 0.95
276 243 0 2 149 25 24 1.04
277 243 0 2 207 35 32 0.95
278 243 0 2 234 39 41 1.04
279 243 0 2 17 3 5 0.95
280 243 0 2 184 31 34 1.04
281 243 0 2 102 17 23 1.04
282 243 0 2 62 11 12 0.95
283 243 0 2 242 0 1 1.04
284 243 0 2 169 28 22 0.95
285 243 0 2 164 28 26 0.95
286 243 0 2 98 17 16 1.04
287 243 0 2 231 39 37 0.95
288 243 0 2 29 5 4 0.95
289 243 0 2 236 40 36 1.04
290 243 0 2 116 20 16 1.04
291 243 0 2 196 33 34 0.95
292 243 0 2 79 13 6 1.04
293 243 0 2 250 41 39 0.95
294 243 0 2 28 5 3 1.04
295 243 0 2 241 40 31 1.04
296 243 0 2 239 40 39 0.95
297 243 0 2 145 24 17 0.95
298 243 0 2 139 23 17 1.04
299 243 0 2 36 6 13 1.04
300 243 0 2 87 15 12 1.04
301 243 0 2 137 23 25 1.04
302 243 0 2 157 26 23 1.04
303 243 0 2 216 36 41 1.04
304 243 0 2 112 19 18 0.95
305 243 0 2 215 36 40 1.04
306 243 0 2 185 31 35 0.95
307 243 0 2 141 24 22 1.04
308 243 0 2 182 31 32 0.95
309 243 0 2 35 6 10 1.04
310 243 0 2 75 13 12 0.95
311 243 0 2 210 35 39 0.95
312 243 0 2 14 3 1 0.95
313 243 0 2 128 22 21 0.95
314 243 0 2 110 19 16 0.95
315 243 0 2 186 31 38 0.95
316 243 0 2 85 14 8 1.04
317 243 0 2 71 12 15 1.04
318 243 0 2 205 34 29 0.95
319 243 0 2 106 18 19 1.04
320 243 0 2 213 36 38 0.95
321 243 0 2 147 25 22 0.95
322 243 0 2 51 9 7 1.04
323 243 0 2 183 31 33 0.95
324 243 0 2 18 3 6 1.04
325 243 0 2 114 19 21 0.95
326 243 0 2 107 18 20 0.95
327 243 0 2 100 17 19 1.04
328 243 0 2 193 32 29 0.95
329 243 0 2 69 12 13 0.95
330 243 0 2 232 39 38 1.04
331 243 0 2 180 30 34 0.95
332 243 0 2 131 22 25 0.95
333 243 0 2 22 4 3 0.95
334 243 0 2 124 21 24 1.04
335 243 0 2 6 1 6 0.95
336 243 0 2 238 40 38 1.04
337 243 0 2 31 5 0 1.04
338 243 0 2 66 11 19 0.95
339 243 0 2 68 12 11 1.04
340 243 0 2 228 38 41 0.95
341 243 0 2 224 38 36 0.95
342 243 0 2 144 24 30 0.95
343 243 0 2 46 8 9 0.95
344 243 0 2 115 19 14 0.95
345 243 0 2 94 16 19 0.95
346 243 0 2 158 27 26 1.04
347 243 0 2 122 21 22 1.04
348 243 0 2 172 29 28 1.04
349 243 0 2 84 14 19 0.95
350 243 0 2 156 26 35 0.95
351 243 0 2 222 37 41 0.95
352 243 0 2 237 40 37 1.04
353 243 0 2 41 7 10 1.04
354 243 0 2 20 4 1 0.95
355 243 0 2 32 6 7 1.04
356 243 0 2 163 27 22 0.95
357 243 0 2 219 37 38 1.04
358 243 0 2 240 40 41 0.95
359 243 0 2 12 2 10 1.04
360 243 0 2 177 30 27 1.04
361 243 0 2 82 14 13 1.04
362 243 0 2 170 29 26 1.04
363 243 0 2 97 16 11 1.04
364 243 0 2 173 29 30 1.04
365 243 0 2 143 24 25 1.04
366 243 0 2 125 21 25 0.95
367 243 0 2 63 11 13 0.95
368 243 0 2 21 4 2 1.04
369 243 0 2 190 32 34 0.95
370 243 0 2 26 5 1 0.95
371 243 0 2 121 20 11 1.04
372 243 0 2 204 34 37 1.04
373 243 0 2 13 2 0 1.04
374 243 0 2 206 35 31 1.04
375 243 0 2 200 34 31 1.04
376 243 0 2 153 26 28 0.95
377 243 0 2 3 1 3 1.04
378 243 0 2 101 17 20 1.04
379 243 0 2 74 13 11 0.95
380 243 0 2 175 29 23 0.95
381 244 0 3 179 30 29 1.04
382 244 0 3 118 20 18 0.95
383 244 0 3 222 37 41 0.95
384 244 0 3 78 13 18 0.95
385 244 0 3 13 2 0 1.04
386 244 0 3 151 25 18 0.95
387 244 0 3 37 6 3 1.04
388 244 0 3 105 18 17 0.95
389 244 0 3 242 0 1 1.04
390 244 0 3 138 23 29 0.95
391 244 0 3 234 39 41 1.04
392 244 0 3 134 23 21 1.04
393 244 0 3 190 32 34 0.95
394 244 0 3 225 38 37 0.95
395 244 0 3 174 29 34 0.95
396 244 0 3 0 41 0 1.04
397 244 0 3 93 16 18 1.04
398 244 0 3 12 2 10 1.04
399 244 0 3 248 41 37 1.04
400 244 0 3 170 29 26 1.04
401 244 0 3 142 24 23 0.95
402 244 0 3 154 26 29 0.95
403 244 0 3 51 9 7 1.04
404 244 0 3 99 17 18 0.95
405 244 0 3 82 14 13 1.04
406 244 0 3 34 6 9 0.95
407 244 0 3 129 22 23 0.95
408 244 0 3 131 22 25 0.95
409 244 0 3 199 33 28 0.95
410 244 0 3 17 3 5 1.04
411 244 0 3 212 36 37 1.04
412 244 0 3 125 21 25 0.95
413 244 0 3 58 10 8 0.95
414 244 0 3 205 34 29 0.95
415 244 0 3 59 10 9 1.04
416 244 0 3 224 38 36 1.04
417 244 0 3 232 39 38 0.95
418 244 0 3 89 15 14 1.04
419 244 0 3 235 39 33 0.95
420 244 0 3 56 10 6 1.04
421 244 0 3 177 30 27 1.04
422 244 0 3 158 27 26 0.95
423 244 0 3 18 3 6 0.95
424 244 0 3 44 8 6 0.95
425 244 0 3 188 32 31 1.04
426 244 0 3 219 37 38 0.95
427 244 0 3 175 29 23 0.95
428 244 0 3 127 21 16 1.04
429 244 0 3 120 20 24 1.04
430 244 0 3 117 20 17 1.04
431 244 0 3 161 27 30 1.04
432 244 0 3 22 4 3 0.95
433 244 0 3 203 34 35 1.04
434 244 0 3 7 1 0 1.04
435 244 0 3 54 9 15 1.04
436 244 0 3 204 34 37 0.95
437 244 0 3 76 13 14 1.04
438 244 0 3 41 7 10 1.04
439 244 0 3 226 38 39 1.04
440 244 0 3 86 15 11 0.95
441 244 0 3 169 28 22 0.95
442 244 0 3 63 11 13 1.04
443 244 0 3 39 7 8 0.95
444 244 0 3 52 9 8 0.95
445 244 0 3 67 11 9 1.04
446 244 0 3 69 12 13 0.95
447 244 0 3 35 6 10 1.04
448 244 0 3 249 41 38 1.04
449 244 0 3 97 16 11 0.95
450 244 0 3 124 21 24 0.95
451 244 0 3 251 41 40 1.04
452 244 0 3 208 35 33 1.04
453 244 0 3 3 1 3 1.04
454 244 0 3 46 8 9 0.95
455 244 0 3 110 19 16 1.04
456 244 0 3 119 20 19 1.04
457 244 0 3 73 12 8 1.04
458 244 0 3 31 5 0 0.95
459 244 0 3 228 38 41 1.04
460 244 0 3 148 25 23 0.95
461 244 0 3 201 34 32 0.95
462 244 0 3 178 30 28 0.95
463 244 0 3 24 4 7 1.04
464 244 0 3 182 31 32 0.95
465 244 0 3 209 35 34 1.04
466 244 0 3 45 8 7 1.04
467 244 0 3 53 9 10 0.95
468 244 0 3 166 28 29 0.95
469 244 0 3 181 30 23 0.95
470 244 0 3 94 16 19 1.04
471 244 0 3 11 2 5 1.04
472 244 0 3 98 17 16 0.95
473 244 0 3 88 15 13 1.04
474 244 0 3 90 15 18 0.95
475 244 0 3 144 24 30 0.95
476 244 0 3 250 41 39 1.04
477 244 0 3 198 33 39 1.04
478 244 0 3 60 10 12 1.04
479 244 0 3 47 8 10 0.95
480 244 0 3 197 33 35 0.95
481 244 0 3 112 19 18 0.95
482 244 0 3 239 40 39 1.04
483 244 0 3 66 11 19 1.04
484 244 0 3 167 28 30 1.04
485 244 0 3 135 23 22 0.95
486 244 0 3 36 6 13 0.95
487 244 0 3 191 32 35 0.95
488 244 0 3 27 5 2 0.95
489 244 0 3 50 9 6 0.95
490 244 0 3 215 36 40 1.04
491 244 0 3 162 27 32 1.04
492 244 0 3 136 23 24 0.95
493 244 0 3 164 28 26 0.95
494 244 0 3 33 6 8 0.95
495 244 0 3 130 22 24 1.04
496 244 0 3 68 12 11 0.95
497 244 0 3 246 0 5 1.04
498 244 0 3 43 7 3 1.04
499 244 0 3 25 4 0 1.04
500 244 0 3 19 3 0 0.95
501 244 0 3 55 9 1 1.04
502 244 0 3 216 36 41 0.95
503 244 0 3 145 24 17 1.04
504 244 0 3 64 11 14 0.95
505 244 0 3 192 32 36 1.04
506 244 0 3 143 24 25 0.95
507 244 0 3 40 7 9 1.04
508 245 0 4 98 17 16 1.04
509 245 0 4 1 0 41 0.95
510 245 0 4 82 14 13 1.04
511 245 0 4 120 20 24 0.95
512 245 0 4 91 15 9 1.04
513 245 0 4 243 0 2 0.95
514 245 0 4 250 41 39 0.95
515 245 0 4 10 2 4 1.04
516 245 0 4 195 33 32 0.95
517 245 0 4 73 12 8 1.04
518 245 0 4 194 33 31 1.04
519 245 0 4 244 0 3 1.04
520 245 0 4 150 25 28 1.04
521 245 0 4 149 25 24 0.95
522 245 0 4 79 13 6 0.95
523 245 0 4 227 38 40 1.04
524 245 0 4 204 34 37 0.95
525 245 0 4 155 26 30 1.04
526 245 0 4 151 25 18 1.04
527 245 0 4 156 26 35 0.95
528 245 0 4 62 11 12 1.04
529 245 0 4 135 23 22 0.95
530 245 0 4 56 10 6 0.95
531 245 0 4 229 38 31 0.95
532 245 0 4 161 27 30 1.04
533 245 0 4 89 15 14 1.04
534 245 0 4 21 4 2 0.95
535 245 0 4 215 36 40 1.04
536 245 0 4 131 22 25 1.04
537 245 0 4 177 30 27 1.04
538 245 0 4 119 20 19 0.95
539 245 0 4 55 9 1 1.04
540 245 0 4 96 16 21 1.04
541 245 0 4 246 0 5 0.95
542 245 0 4 198 33 39 1.04
543 245 0 4 183 31 33 0.95
544 245 0 4 228 38 41 1.04
545 245 0 4 22 4 3 0.95
546 245 0 4 80 14 11 1.04
547 245 0 4 136 23 24 1.04
548 245 0 4 172 29 28 0.95
549 245 0 4 114 19 21 0.95
550 245 0 4 133 22 16 1.04
551 245 0 4 171 29 27 1.04
552 245 0 4 66 11 19 0.95
553 245 0 4 23 4 5 1.04
554 245 0 4 201 34 32 1.04
555 245 0 4 57 10 7 0.95
556 245 0 4 187 31 29 0.95
557 245 0 4 146 25 21 0.95
558 245 0 4 163 27 22 1.04
559 245 0 4 128 22 21 1.04
560 245 0 4 69 12 13 0.95
561 245 0 4 58 10 8 0.95
562 245 0 4 234 39 41 1.04
563 245 0 4 191 32 35 0.95
564 245 0 4 169 28 22 1.04
565 245 0 4 86 15 11 1.04
566 245 0 4 232 39 38 0.95
567 245 0 4 28 5 3 1.04
568 245 0 4 153 26 28 0.95
569 245 0 4 116 20 16 0.95
570 245 0 4 20 4 1 0.95
571 245 0 4 168 28 33 1.04
572 245 0 4 106 18 19 0.95
573 245 0 4 127 21 16 1.04
574 245 0 4 241 40 31 1.04
575 245 0 4 226 38 39 0.95
576 245 0 4 43 7 3 1.04
577 245 0 4 144 24 30 0.95
578 245 0 4 25 4 0 1.04
579 245 0 4 103 17 13 1.04
580 245 0 4 14 3 1 1.04
581 245 0 4 249 41 38 1.04
582 245 0 4 47 8 10 1.04
583 245 0 4 3 1 3 0.95
584 245 0 4 70 12 14 1.04
585 245 0 4 49 8 5 0.95
586 245 0 4 95 16 20 0.95
587 245 0 4 94 16 19 1.04
588 245 0 4 211 35 29 0.95
589 245 0 4 218 37 36 0.95
590 245 0 4 102 17 23 1.04
591 245 0 4 221 37 40 0.95
592 245 0 4 11 2 5 1.04
593 245 0 4 42 7 14 0.95
594 245 0 4 158 27 26 0.95
595 245 0 4 16 3 4 1.04
596 245 0 4 152 26 27 1.04
597 245 0 4 30 5 10 0.95
598 245 0 4 18 3 6 0.95
599 245 0 4 132 22 26 0.95
600 245 0 4 238 40 38 0.95
601 245 0 4 209 35 34 1.04
602 245 0 4 29 5 4 0.95
603 245 0 4 113 19 20 0.95
604 245 0 4 81 14 12 1.04
605 245 0 4 7 1 0 1.04
606 245 0 4 188 32 31 0.95
607 245 0 4 199 33 28 0.95
608 245 0 4 27 5 2 1.04
609 245 0 4 193 32 29 1.04
610 245 0 4 90 15 18 0.95
611 245 0 4 105 18 17 1.04
612 245 0 4 182 31 32 1.04
613 245 0 4 197 33 35 0.95
614 245 0 4 87 15 12 1.04
615 245 0 4 51 9 7 0.95
616 245 0 4 239 40 39 0.95
617 245 0 4 148 25 23 0.95
618 245 0 4 107 18 20 1.04
619 245 0 4 231 39 37 1.04
620 245 0 4 184 31 34 1.04
621 245 0 4 46 8 9 1.04
622 245 0 4 134 23 21 0.95
623 245 0 4 53 9 10 0.95
624 245 0 4 223 37 32 1.04
625 245 0 4 206 35 31 0.95
626 245 0 4 248 41 37 0.95
627 245 0 4 230 39 36 1.04
628 245 0 4 139 23 17 1.04
629 245 0 4 19 3 0 0.95
630 245 0 4 185 31 35 0.95
631 245 0 4 216 36 41 0.95
632 245 0 4 202 34 33 0.95
633 245 0 4 130 22 24 1.04
634 245 0 4 97 16 11 0.95
635 2 1 2 36 6 13 0.9
636 2 1 2 39 7 8 0.94
