72 432 28385
94 16 19 1.0
274 46 49 1.0
23 4 5 1.0
346 58 59 1.0
64 11 14 1.0
292 49 48 1.0
283 47 45 1.0
4 1 4 1.0
381 64 62 1.0
246 41 48 1.0
278 47 46 1.0
259 43 38 1.0
428 71 67 1.0
129 22 23 1.0
191 32 35 1.0
1 0 71 1.0
313 52 49 1.0
277 46 41 1.0
226 38 39 1.0
112 19 18 1.0
336 56 61 1.0
135 23 22 1.0
303 51 53 1.0
407 68 70 1.0
171 29 27 1.0
164 28 26 1.0
250 42 44 1.0
83 14 15 1.0
350 59 56 1.0
66 11 19 1.0
297 50 47 1.0
271 45 37 1.0
146 25 21 1.0
118 20 18 1.0
79 13 6 1.0
295 49 43 1.0
188 32 31 1.0
180 30 34 1.0
177 30 27 1.0
55 9 1 1.0
262 44 43 1.0
231 39 37 1.0
239 40 39 1.0
203 34 35 1.0
383 64 65 1.0
290 49 46 1.0
197 33 35 1.0
317 53 55 1.0
273 46 48 1.0
382 64 63 1.0
325 54 48 1.0
200 34 31 1.0
148 25 23 1.0
300 50 51 1.0
403 67 61 1.0
374 63 61 1.0
301 50 42 1.0
217 36 33 1.0
279 47 48 1.0
422 0 1 1.0
257 43 45 1.0
348 58 63 1.0
230 39 36 1.0
176 30 26 1.0
137 23 25 1.0
63 11 13 1.0
154 26 29 1.0
329 55 54 1.0
291 49 47 1.0
425 0 4 1.0
128 22 21 1.0
376 63 64 1.0
65 11 15 1.0
237 40 37 1.0
211 35 29 1.0
165 28 27 1.0
73 12 8 1.0
406 68 69 1.0
161 27 30 1.0
172 29 28 1.0
88 15 13 1.0
364 61 64 1.0
326 55 51 1.0
249 42 43 1.0
322 54 53 1.0
184 31 34 1.0
103 17 13 1.0
426 0 5 1.0
87 15 12 1.0
418 70 68 1.0
126 21 26 1.0
341 57 60 1.0
345 58 57 1.0
266 45 41 1.0
275 46 50 1.0
236 40 36 1.0
173 29 30 1.0
18 3 6 1.0
170 29 26 1.0
35 6 10 1.0
232 39 38 1.0
36 6 13 1.0
0 71 0 1.0
285 48 47 1.0
91 15 9 1.0
75 13 12 1.0
362 61 62 1.0
214 36 39 1.0
130 22 24 1.0
40 7 9 1.0
390 65 68 1.0
254 43 41 1.0
417 70 67 1.0
160 27 29 1.0
97 16 11 1.0
399 67 68 1.0
404 68 66 1.0
269 45 44 1.0
168 28 33 1.0
429 71 68 1.0
111 19 17 1.0
332 56 57 1.0
282 47 54 1.0
260 44 41 1.0
67 11 9 1.0
343 57 52 1.0
26 5 1 1.0
58 10 8 1.0
398 67 66 1.0
90 15 18 1.0
318 53 58 1.0
125 21 25 1.0
242 41 42 1.0
84 14 19 1.0
136 23 24 1.0
57 10 7 1.0
393 66 68 1.0
408 68 71 1.0
289 48 44 1.0
110 19 16 1.0
357 60 57 1.0
344 58 56 1.0
235 39 33 1.0
264 44 50 1.0
141 24 22 1.0
194 33 31 1.0
423 0 2 1.0
331 55 49 1.0
328 55 53 1.0
416 70 66 1.0
221 37 40 1.0
134 23 21 1.0
394 66 69 1.0
305 51 55 1.0
252 42 48 1.0
375 63 62 1.0
46 8 9 1.0
189 32 33 1.0
253 42 40 1.0
228 38 42 1.0
384 64 70 1.0
369 62 63 1.0
43 7 3 1.0
82 14 13 1.0
388 65 63 1.0
389 65 64 1.0
119 20 19 1.0
45 8 7 1.0
281 47 50 1.0
361 60 52 1.0
132 22 26 1.0
294 49 53 1.0
208 35 33 1.0
371 62 65 1.0
430 71 69 1.0
216 36 44 1.0
122 21 22 1.0
142 24 23 1.0
287 48 50 1.0
28 5 3 1.0
114 19 21 1.0
198 33 39 1.0
196 33 34 1.0
427 71 66 1.0
106 18 19 1.0
224 38 36 1.0
373 62 56 1.0
201 34 32 1.0
402 67 71 1.0
358 60 58 1.0
338 57 56 1.0
280 47 49 1.0
220 37 39 1.0
431 71 70 1.0
367 61 60 1.0
99 17 18 1.0
204 34 37 1.0
70 12 14 1.0
229 38 31 1.0
54 9 15 1.0
120 20 24 1.0
179 30 29 1.0
405 68 67 1.0
10 2 4 1.0
412 69 68 1.0
9 2 3 1.0
309 52 53 1.0
192 32 36 1.0
48 8 11 1.0
234 39 43 1.0
258 43 46 1.0
21 4 2 1.0
11 2 5 1.0
71 12 15 1.0
60 10 12 1.0
16 3 4 1.0
372 62 66 1.0
153 26 28 1.0
415 69 63 1.0
213 36 38 1.0
14 3 1 1.0
316 53 54 1.0
187 31 29 1.0
241 40 31 1.0
207 35 32 1.0
396 66 71 1.0
7 1 0 1.0
140 24 21 1.0
147 25 22 1.0
61 10 1 1.0
22 4 3 1.0
159 27 28 1.0
151 25 18 1.0
117 20 17 1.0
19 3 0 1.0
123 21 23 1.0
74 13 11 1.0
102 17 23 1.0
27 5 2 1.0
182 31 32 1.0
81 14 12 1.0
215 36 40 1.0
156 26 35 1.0
121 20 11 1.0
12 2 10 1.0
255 43 42 1.0
355 59 52 1.0
298 50 48 1.0
337 56 51 1.0
261 44 42 1.0
392 66 67 1.0
0 1 0 71 261 44 42 0.95
1 1 0 71 275 46 50 1.04
2 1 0 71 365 61 65 0.95
3 1 0 71 356 60 56 1.04
4 1 0 71 49 8 5 1.04
5 1 0 71 412 69 68 0.95
6 1 0 71 278 47 46 0.95
7 1 0 71 0 71 0 1.04
8 1 0 71 44 8 6 1.04
9 1 0 71 362 61 62 1.04
10 1 0 71 80 14 11 1.04
11 1 0 71 159 27 28 1.04
12 1 0 71 172 29 28 0.95
13 1 0 71 323 54 55 0.95
14 1 0 71 25 4 0 1.04
15 1 0 71 242 41 42 0.95
16 1 0 71 83 14 15 0.95
17 1 0 71 249 42 43 0.95
18 1 0 71 328 55 53 0.95
19 1 0 71 260 44 41 0.95
20 1 0 71 425 0 4 0.95
21 1 0 71 298 50 48 1.04
22 1 0 71 35 6 10 1.04
23 1 0 71 241 40 31 0.95
24 1 0 71 226 38 39 0.95
25 1 0 71 153 26 28 0.95
26 1 0 71 103 17 13 0.95
27 1 0 71 330 55 59 0.95
28 1 0 71 133 22 16 1.04
29 1 0 71 4 1 4 0.95
30 1 0 71 204 34 37 0.95
31 1 0 71 131 22 25 1.04
32 1 0 71 119 20 19 0.95
33 1 0 71 218 37 36 0.95
34 1 0 71 397 66 64 0.95
35 1 0 71 399 67 68 0.95
36 1 0 71 6 1 6 0.95
37 1 0 71 419 70 69 1.04
38 1 0 71 130 22 24 1.04
39 1 0 71 234 39 43 0.95
40 1 0 71 5 1 5 0.95
41 1 0 71 142 24 23 1.04
42 1 0 71 306 51 57 1.04
43 1 0 71 27 5 2 0.95
44 1 0 71 295 49 43 0.95
45 1 0 71 76 13 14 1.04
46 1 0 71 68 12 11 1.04
47 1 0 71 262 44 43 0.95
48 1 0 71 310 52 54 1.04
49 1 0 71 168 28 33 0.95
50 1 0 71 387 65 62 0.95
51 1 0 71 274 46 49 0.95
52 1 0 71 423 0 2 0.95
53 1 0 71 56 10 6 1.04
54 1 0 71 270 45 47 1.04
55 1 0 71 163 27 22 0.95
56 1 0 71 317 53 55 0.95
57 1 0 71 313 52 49 1.04
58 1 0 71 288 48 52 1.04
59 1 0 71 107 18 20 1.04
60 1 0 71 89 15 14 0.95
61 1 0 71 268 45 43 0.95
62 1 0 71 77 13 15 1.04
63 1 0 71 229 38 31 0.95
64 1 0 71 180 30 34 0.95
65 1 0 71 129 22 23 1.04
66 1 0 71 277 46 41 0.95
67 1 0 71 15 3 2 1.04
68 1 0 71 220 37 39 1.04
69 1 0 71 254 43 41 1.04
70 1 0 71 322 54 53 0.95
71 1 0 71 286 48 49 0.95
72 1 0 71 92 16 17 0.95
73 1 0 71 368 62 61 1.04
74 1 0 71 413 69 70 0.95
75 1 0 71 10 2 4 0.95
76 1 0 71 60 10 12 1.04
77 1 0 71 116 20 16 1.04
78 1 0 71 193 32 29 0.95
79 1 0 71 339 57 58 1.04
80 1 0 71 179 30 29 0.95
81 1 0 71 431 71 70 1.04
82 1 0 71 424 0 3 0.95
83 1 0 71 343 57 52 1.04
84 1 0 71 100 17 19 1.04
85 1 0 71 335 56 60 0.95
86 1 0 71 114 19 21 0.95
87 1 0 71 20 4 1 0.95
88 1 0 71 400 67 69 0.95
89 1 0 71 13 2 0 0.95
90 1 0 71 52 9 8 0.95
91 1 0 71 46 8 9 0.95
92 1 0 71 383 64 65 1.04
93 1 0 71 416 70 66 1.04
94 1 0 71 341 57 60 0.95
95 1 0 71 233 39 40 0.95
96 1 0 71 272 46 47 1.04
97 1 0 71 266 45 41 1.04
98 1 0 71 54 9 15 1.04
99 1 0 71 182 31 32 0.95
100 1 0 71 415 69 63 1.04
101 1 0 71 320 54 51 1.04
102 1 0 71 98 17 16 0.95
103 1 0 71 407 68 70 1.04
104 1 0 71 404 68 66 0.95
105 1 0 71 327 55 52 0.95
106 1 0 71 257 43 45 0.95
107 1 0 71 132 22 26 0.95
108 1 0 71 258 43 46 1.04
109 1 0 71 346 58 59 1.04
110 1 0 71 199 33 28 0.95
111 1 0 71 396 66 71 1.04
112 1 0 71 106 18 19 0.95
113 1 0 71 219 37 38 0.95
114 1 0 71 273 46 48 0.95
115 1 0 71 113 19 20 0.95
116 1 0 71 135 23 22 1.04
117 1 0 71 8 2 1 1.04
118 1 0 71 281 47 50 1.04
119 1 0 71 42 7 14 0.95
120 1 0 71 374 63 61 1.04
121 1 0 71 408 68 71 0.95
122 1 0 71 231 39 37 0.95
123 1 0 71 250 42 44 0.95
124 1 0 71 409 68 61 0.95
125 1 0 71 245 41 45 1.04
126 1 0 71 69 12 13 1.04
127 1 0 71 360 60 61 1.04
128 1 0 71 115 19 14 0.95
129 1 0 71 417 70 67 0.95
130 1 0 71 391 65 56 0.95
131 1 0 71 325 54 48 1.04
132 1 0 71 271 45 37 1.04
133 1 0 71 357 60 57 0.95
134 1 0 71 156 26 35 1.04
135 1 0 71 392 66 67 1.04
136 1 0 71 9 2 3 1.04
137 1 0 71 71 12 15 1.04
138 1 0 71 228 38 42 0.95
139 1 0 71 321 54 52 0.95
140 1 0 71 47 8 10 1.04
141 1 0 71 108 18 23 0.95
142 1 0 71 150 25 28 1.04
143 1 0 71 263 44 45 0.95
144 1 0 71 43 7 3 0.95
145 1 0 71 318 53 58 0.95
146 1 0 71 11 2 5 1.04
147 1 0 71 414 69 71 1.04
148 1 0 71 292 49 48 0.95
149 1 0 71 411 69 67 1.04
150 1 0 71 63 11 13 0.95
151 1 0 71 264 44 50 0.95
152 1 0 71 146 25 21 0.95
153 1 0 71 222 37 43 0.95
154 1 0 71 201 34 32 1.04
155 1 0 71 109 18 13 1.04
156 1 0 71 101 17 20 1.04
157 1 0 71 183 31 33 1.04
158 1 0 71 398 67 66 1.04
159 1 0 71 206 35 31 0.95
160 1 0 71 123 21 23 1.04
161 1 0 71 144 24 30 0.95
162 1 0 71 165 28 27 0.95
163 1 0 71 301 50 42 0.95
164 1 0 71 17 3 5 0.95
165 1 0 71 367 61 60 0.95
166 1 0 71 24 4 7 0.95
167 1 0 71 280 47 49 1.04
168 1 0 71 406 68 69 1.04
169 1 0 71 67 11 9 1.04
170 1 0 71 36 6 13 0.95
171 1 0 71 350 59 56 1.04
172 1 0 71 195 33 32 0.95
173 1 0 71 428 71 67 0.95
174 1 0 71 351 59 57 1.04
175 1 0 71 200 34 31 1.04
176 1 0 71 421 70 65 1.04
177 1 0 71 105 18 17 0.95
178 1 0 71 418 70 68 0.95
179 1 0 71 224 38 36 1.04
180 1 0 71 314 53 51 0.95
181 1 0 71 385 64 58 1.04
182 1 0 71 316 53 54 1.04
183 1 0 71 184 31 34 0.95
184 1 0 71 102 17 23 0.95
185 1 0 71 405 68 67 1.04
186 1 0 71 126 21 26 1.04
187 1 0 71 41 7 10 0.95
188 1 0 71 58 10 8 0.95
189 1 0 71 255 43 42 0.95
190 1 0 71 70 12 14 1.04
191 1 0 71 12 2 10 1.04
192 1 0 71 125 21 25 0.95
193 1 0 71 358 60 58 1.04
194 1 0 71 166 28 29 0.95
195 1 0 71 66 11 19 0.95
196 1 0 71 117 20 17 0.95
197 1 0 71 203 34 35 1.04
198 1 0 71 345 58 57 0.95
199 1 0 71 364 61 64 1.04
200 1 0 71 381 64 62 1.04
201 1 0 71 303 51 53 0.95
202 1 0 71 57 10 7 1.04
203 1 0 71 118 20 18 1.04
204 1 0 71 158 27 26 0.95
205 1 0 71 62 11 12 0.95
206 1 0 71 19 3 0 0.95
207 1 0 71 348 58 63 1.04
208 1 0 71 90 15 18 1.04
209 1 0 71 337 56 51 0.95
210 1 0 71 305 51 55 1.04
211 1 0 71 37 6 3 0.95
212 1 0 71 211 35 29 0.95
213 1 0 71 154 26 29 0.95
214 1 0 71 152 26 27 0.95
215 1 0 71 282 47 54 1.04
216 1 0 71 386 65 61 0.95
217 422 0 1 44 8 6 0.95
218 422 0 1 225 38 37 1.04
219 422 0 1 430 71 69 1.04
220 422 0 1 218 37 36 0.95
221 422 0 1 60 10 12 0.95
222 422 0 1 266 45 41 0.95
223 422 0 1 82 14 13 0.95
224 422 0 1 305 51 55 0.95
225 422 0 1 394 66 69 0.95
226 422 0 1 336 56 61 1.04
227 422 0 1 167 28 30 0.95
228 422 0 1 96 16 21 0.95
229 422 0 1 302 51 52 1.04
230 422 0 1 154 26 29 0.95
231 422 0 1 359 60 59 0.95
232 422 0 1 276 46 54 0.95
233 422 0 1 15 3 2 1.04
234 422 0 1 381 64 62 0.95
235 422 0 1 370 62 64 0.95
236 422 0 1 397 66 64 0.95
237 422 0 1 386 65 61 0.95
238 422 0 1 270 45 47 1.04
239 422 0 1 45 8 7 0.95
240 422 0 1 199 33 28 1.04
241 422 0 1 98 17 16 1.04
242 422 0 1 349 58 53 1.04
243 422 0 1 51 9 7 0.95
244 422 0 1 425 0 4 1.04
245 422 0 1 183 31 33 1.04
246 422 0 1 372 62 66 0.95
247 422 0 1 364 61 64 1.04
248 422 0 1 393 66 68 0.95
249 422 0 1 41 7 10 0.95
250 422 0 1 139 23 17 0.95
251 422 0 1 344 58 56 1.04
252 422 0 1 55 9 1 1.04
253 422 0 1 244 41 44 1.04
254 422 0 1 165 28 27 0.95
255 422 0 1 233 39 40 0.95
256 422 0 1 85 14 8 1.04
257 422 0 1 403 67 61 0.95
258 422 0 1 77 13 15 1.04
259 422 0 1 149 25 24 1.04
260 422 0 1 203 34 35 1.04
261 422 0 1 367 61 60 0.95
262 422 0 1 329 55 54 0.95
263 422 0 1 76 13 14 1.04
264 422 0 1 252 42 48 0.95
265 422 0 1 47 8 10 0.95
266 422 0 1 151 25 18 1.04
267 422 0 1 184 31 34 0.95
268 422 0 1 164 28 26 1.04
269 422 0 1 339 57 58 1.04
270 422 0 1 64 11 14 1.04
271 422 0 1 263 44 45 0.95
272 422 0 1 23 4 5 0.95
273 422 0 1 115 19 14 0.95
274 422 0 1 236 40 36 0.95
275 422 0 1 205 34 29 1.04
276 422 0 1 348 58 63 1.04
277 422 0 1 354 59 62 0.95
278 422 0 1 126 21 26 1.04
279 422 0 1 113 19 20 0.95
280 422 0 1 317 53 55 0.95
281 422 0 1 307 51 46 0.95
282 422 0 1 250 42 44 1.04
283 422 0 1 360 60 61 1.04
284 422 0 1 204 34 37 0.95
285 422 0 1 52 9 8 0.95
286 422 0 1 150 25 28 0.95
287 422 0 1 50 9 6 1.04
288 422 0 1 311 52 55 0.95
289 422 0 1 108 18 23 0.95
290 422 0 1 118 20 18 0.95
291 422 0 1 160 27 29 0.95
292 422 0 1 174 29 34 0.95
293 422 0 1 337 56 51 1.04
294 422 0 1 390 65 68 1.04
295 422 0 1 299 50 49 0.95
296 422 0 1 2 1 2 0.95
297 422 0 1 303 51 53 1.04
298 422 0 1 426 0 5 1.04
299 422 0 1 53 9 10 1.04
300 422 0 1 172 29 28 0.95
301 422 0 1 39 7 8 0.95
302 422 0 1 310 52 54 0.95
303 422 0 1 237 40 37 1.04
304 422 0 1 72 12 20 0.95
305 422 0 1 105 18 17 0.95
306 422 0 1 253 42 40 0.95
307 422 0 1 332 56 57 1.04
308 422 0 1 194 33 31 0.95
309 422 0 1 268 45 43 0.95
310 422 0 1 338 57 56 1.04
311 422 0 1 325 54 48 1.04
312 422 0 1 54 9 15 1.04
313 422 0 1 279 47 48 0.95
314 422 0 1 251 42 45 1.04
315 422 0 1 226 38 39 1.04
316 422 0 1 114 19 21 0.95
317 422 0 1 312 52 60 1.04
318 422 0 1 192 32 36 1.04
319 422 0 1 43 7 3 1.04
320 422 0 1 70 12 14 0.95
321 422 0 1 327 55 52 0.95
322 422 0 1 378 63 67 0.95
323 422 0 1 40 7 9 0.95
324 422 0 1 35 6 10 0.95
325 422 0 1 10 2 4 0.95
326 422 0 1 117 20 17 1.04
327 422 0 1 21 4 2 0.95
328 422 0 1 129 22 23 0.95
329 422 0 1 146 25 21 0.95
330 422 0 1 169 28 22 1.04
331 422 0 1 285 48 47 0.95
332 422 0 1 57 10 7 0.95
333 422 0 1 380 64 61 1.04
334 422 0 1 83 14 15 1.04
335 422 0 1 376 63 64 1.04
336 422 0 1 284 48 46 0.95
337 422 0 1 301 50 42 1.04
338 422 0 1 228 38 42 0.95
339 422 0 1 428 71 67 0.95
340 422 0 1 202 34 33 1.04
341 422 0 1 128 22 21 1.04
342 422 0 1 155 26 30 0.95
343 422 0 1 48 8 11 1.04
344 422 0 1 415 69 63 0.95
345 422 0 1 157 26 23 0.95
346 422 0 1 363 61 63 0.95
347 422 0 1 222 37 43 1.04
348 422 0 1 351 59 57 0.95
349 422 0 1 19 3 0 0.95
350 422 0 1 318 53 58 1.04
351 422 0 1 92 16 17 0.95
352 422 0 1 246 41 48 1.04
353 422 0 1 210 35 39 0.95
354 422 0 1 342 57 64 0.95
355 422 0 1 402 67 71 1.04
356 422 0 1 188 32 31 1.04
357 422 0 1 371 62 65 0.95
358 422 0 1 209 35 34 0.95
359 422 0 1 14 3 1 1.04
360 422 0 1 187 31 29 1.04
361 422 0 1 262 44 43 1.04
362 422 0 1 191 32 35 1.04
363 422 0 1 400 67 69 0.95
364 422 0 1 46 8 9 1.04
365 422 0 1 280 47 49 1.04
366 422 0 1 429 71 68 0.95
367 422 0 1 423 0 2 1.04
368 422 0 1 78 13 18 0.95
369 422 0 1 9 2 3 1.04
370 422 0 1 407 68 70 1.04
371 422 0 1 399 67 68 0.95
372 422 0 1 221 37 40 0.95
373 422 0 1 67 11 9 1.04
374 422 0 1 109 18 13 0.95
375 422 0 1 180 30 34 0.95
376 422 0 1 62 11 12 0.95
377 422 0 1 345 58 57 0.95
378 422 0 1 104 18 16 1.04
379 422 0 1 316 53 54 1.04
380 422 0 1 208 35 33 1.04
381 422 0 1 375 63 62 0.95
382 422 0 1 100 17 19 0.95
383 422 0 1 18 3 6 1.04
384 422 0 1 398 67 66 1.04
385 422 0 1 352 59 58 1.04
386 422 0 1 229 38 31 0.95
387 422 0 1 106 18 19 1.04
388 422 0 1 27 5 2 0.95
389 422 0 1 388 65 63 0.95
390 422 0 1 409 68 61 1.04
391 422 0 1 17 3 5 1.04
392 422 0 1 99 17 18 1.04
393 422 0 1 373 62 56 0.95
394 422 0 1 369 62 63 1.04
395 422 0 1 133 22 16 0.95
396 422 0 1 321 54 52 1.04
397 422 0 1 217 36 33 0.95
398 422 0 1 431 71 70 0.95
399 422 0 1 6 1 6 0.95
400 422 0 1 230 39 36 1.04
401 422 0 1 127 21 16 1.04
402 422 0 1 107 18 20 1.04
403 422 0 1 75 13 12 1.04
404 422 0 1 346 58 59 1.04
405 422 0 1 195 33 32 1.04
406 422 0 1 304 51 54 1.04
407 422 0 1 392 66 67 1.04
408 422 0 1 377 63 65 1.04
409 422 0 1 213 36 38 0.95
410 422 0 1 269 45 44 1.04
411 422 0 1 259 43 38 1.04
412 422 0 1 69 12 13 0.95
413 422 0 1 384 64 70 0.95
414 422 0 1 418 70 68 0.95
415 422 0 1 26 5 1 0.95
416 422 0 1 189 32 33 1.04
417 422 0 1 427 71 66 0.95
418 422 0 1 308 52 51 0.95
419 422 0 1 314 53 51 0.95
420 422 0 1 11 2 5 1.04
421 422 0 1 138 23 29 0.95
422 422 0 1 74 13 11 0.95
423 422 0 1 406 68 69 0.95
424 422 0 1 141 24 22 1.04
425 422 0 1 71 12 15 1.04
426 422 0 1 36 6 13 0.95
427 422 0 1 177 30 27 0.95
428 422 0 1 227 38 40 1.04
429 422 0 1 91 15 9 1.04
430 422 0 1 111 19 17 0.95
431 422 0 1 224 38 36 0.95
432 422 0 1 256 43 44 1.04
433 422 0 1 247 41 39 1.04
434 423 0 2 162 27 32 1.04
435 423 0 2 135 23 22 1.04
436 423 0 2 296 50 46 0.95
437 423 0 2 86 15 11 1.04
438 423 0 2 422 0 1 1.04
439 423 0 2 379 63 60 1.04
440 423 0 2 313 52 49 0.95
441 423 0 2 317 53 55 1.04
442 423 0 2 358 60 58 1.04
443 423 0 2 97 16 11 0.95
444 423 0 2 203 34 35 1.04
445 423 0 2 181 30 23 0.95
446 423 0 2 301 50 42 1.04
447 423 0 2 128 22 21 0.95
448 423 0 2 345 58 57 1.04
449 423 0 2 82 14 13 1.04
450 423 0 2 28 5 3 0.95
451 423 0 2 395 66 70 0.95
452 423 0 2 252 42 48 1.04
453 423 0 2 383 64 65 1.04
454 423 0 2 264 44 50 0.95
455 423 0 2 0 71 0 1.04
456 423 0 2 429 71 68 1.04
457 423 0 2 193 32 29 0.95
458 423 0 2 425 0 4 0.95
459 423 0 2 320 54 51 0.95
460 423 0 2 23 4 5 1.04
461 423 0 2 35 6 10 1.04
462 423 0 2 231 39 37 0.95
463 423 0 2 343 57 52 0.95
464 423 0 2 171 29 27 1.04
465 423 0 2 98 17 16 0.95
466 423 0 2 325 54 48 1.04
467 423 0 2 177 30 27 1.04
468 423 0 2 77 13 15 0.95
469 423 0 2 2 1 2 1.04
470 423 0 2 12 2 10 0.95
471 423 0 2 221 37 40 0.95
472 423 0 2 187 31 29 0.95
473 423 0 2 360 60 61 1.04
474 423 0 2 256 43 44 0.95
475 423 0 2 223 37 32 1.04
476 423 0 2 392 66 67 1.04
477 423 0 2 68 12 11 0.95
478 423 0 2 314 53 51 1.04
479 423 0 2 10 2 4 0.95
480 423 0 2 199 33 28 1.04
481 423 0 2 47 8 10 1.04
482 423 0 2 322 54 53 1.04
483 423 0 2 144 24 30 1.04
484 423 0 2 393 66 68 1.04
485 423 0 2 25 4 0 0.95
486 423 0 2 211 35 29 1.04
487 423 0 2 158 27 26 0.95
488 423 0 2 390 65 68 0.95
489 423 0 2 49 8 5 1.04
490 423 0 2 406 68 69 0.95
491 423 0 2 396 66 71 0.95
492 423 0 2 261 44 42 1.04
493 423 0 2 24 4 7 0.95
494 423 0 2 342 57 64 1.04
495 423 0 2 116 20 16 0.95
496 423 0 2 127 21 16 0.95
497 423 0 2 297 50 47 1.04
498 423 0 2 18 3 6 1.04
499 423 0 2 195 33 32 0.95
500 423 0 2 284 48 46 0.95
501 423 0 2 110 19 16 0.95
502 423 0 2 388 65 63 0.95
503 423 0 2 9 2 3 1.04
504 423 0 2 115 19 14 0.95
505 423 0 2 348 58 63 0.95
506 423 0 2 253 42 40 1.04
507 423 0 2 213 36 38 1.04
508 423 0 2 340 57 59 0.95
509 423 0 2 303 51 53 0.95
510 423 0 2 333 56 58 1.04
511 423 0 2 62 11 12 1.04
512 423 0 2 247 41 39 0.95
513 423 0 2 60 10 12 1.04
514 423 0 2 327 55 52 1.04
515 423 0 2 280 47 49 0.95
516 423 0 2 123 21 23 1.04
517 423 0 2 85 14 8 0.95
518 423 0 2 1 0 71 0.95
519 423 0 2 170 29 26 0.95
520 423 0 2 51 9 7 1.04
521 423 0 2 420 70 71 1.04
522 423 0 2 113 19 20 1.04
523 423 0 2 324 54 57 1.04
524 423 0 2 241 40 31 0.95
525 423 0 2 399 67 68 0.95
526 423 0 2 48 8 11 1.04
527 423 0 2 17 3 5 0.95
528 423 0 2 309 52 53 0.95
529 423 0 2 148 25 23 1.04
530 423 0 2 66 11 19 1.04
531 423 0 2 398 67 66 0.95
532 423 0 2 160 27 29 0.95
533 423 0 2 339 57 58 0.95
534 423 0 2 179 30 29 0.95
535 423 0 2 405 68 67 1.04
536 423 0 2 218 37 36 0.95
