62 434 23988
388 56 57 1.0
323 46 41 1.0
318 46 44 1.0
171 25 27 1.0
4 1 4 1.0
268 39 37 1.0
116 17 15 1.0
102 15 16 1.0
186 27 28 1.0
418 60 58 1.0
9 2 1 1.0
289 42 37 1.0
298 43 46 1.0
276 40 38 1.0
419 60 59 1.0
120 17 12 1.0
218 31 29 1.0
223 32 36 1.0
203 29 35 1.0
290 42 38 1.0
118 17 18 1.0
372 53 44 1.0
295 42 32 1.0
22 3 0 1.0
78 11 1 1.0
180 26 29 1.0
208 30 28 1.0
176 25 19 1.0
61 9 11 1.0
283 41 38 1.0
53 8 10 1.0
43 6 0 1.0
135 20 19 1.0
306 44 47 1.0
275 40 37 1.0
143 21 20 1.0
98 14 22 1.0
142 21 19 1.0
170 25 26 1.0
364 52 60 1.0
259 37 48 1.0
399 57 61 1.0
117 17 16 1.0
189 27 33 1.0
431 61 58 1.0
294 42 46 1.0
253 36 29 1.0
66 10 8 1.0
417 60 57 1.0
234 34 32 1.0
137 20 22 1.0
239 34 27 1.0
59 9 8 1.0
204 29 24 1.0
122 18 14 1.0
380 55 56 1.0
383 55 59 1.0
92 13 11 1.0
178 26 27 1.0
184 27 25 1.0
16 3 1 1.0
293 42 41 1.0
25 4 3 1.0
127 18 9 1.0
236 34 35 1.0
232 33 28 1.0
252 36 39 1.0
177 26 25 1.0
24 4 2 1.0
326 47 45 1.0
5 1 5 1.0
71 10 3 1.0
81 12 9 1.0
163 24 19 1.0
3 1 3 1.0
214 31 34 1.0
411 59 58 1.0
52 8 9 1.0
426 0 5 1.0
79 12 7 1.0
402 58 56 1.0
314 45 48 1.0
15 2 0 1.0
146 21 24 1.0
245 35 41 1.0
366 53 49 1.0
284 41 39 1.0
190 27 19 1.0
128 19 20 1.0
328 47 48 1.0
424 0 3 1.0
182 26 32 1.0
315 45 52 1.0
86 13 14 1.0
255 37 39 1.0
129 19 21 1.0
46 7 10 1.0
375 54 51 1.0
172 25 28 1.0
90 13 18 1.0
23 4 1 1.0
269 39 38 1.0
30 5 1 1.0
376 54 52 1.0
395 57 56 1.0
48 7 12 1.0
337 48 38 1.0
393 56 54 1.0
401 58 55 1.0
227 33 32 1.0
6 1 6 1.0
365 52 48 1.0
282 41 37 1.0
68 10 11 1.0
379 54 46 1.0
166 24 22 1.0
56 8 18 1.0
430 61 57 1.0
35 5 10 1.0
130 19 22 1.0
394 57 55 1.0
222 32 35 1.0
231 33 37 1.0
374 54 50 1.0
91 13 21 1.0
113 16 12 1.0
85 12 6 1.0
341 49 53 1.0
390 56 59 1.0
161 23 29 1.0
428 61 55 1.0
123 18 15 1.0
162 23 16 1.0
101 15 14 1.0
136 20 21 1.0
296 43 44 1.0
238 34 38 1.0
169 24 17 1.0
51 8 7 1.0
265 38 42 1.0
152 22 23 1.0
62 9 12 1.0
362 52 53 1.0
188 27 30 1.0
219 32 31 1.0
10 2 3 1.0
339 49 51 1.0
179 26 28 1.0
353 51 50 1.0
100 15 13 1.0
357 51 57 1.0
175 25 35 1.0
235 34 33 1.0
257 37 41 1.0
304 44 45 1.0
87 13 15 1.0
39 6 3 1.0
260 37 36 1.0
60 9 10 1.0
387 56 55 1.0
159 23 22 1.0
358 51 46 1.0
191 28 25 1.0
107 16 13 1.0
119 17 24 1.0
73 11 8 1.0
407 58 50 1.0
386 55 50 1.0
126 18 21 1.0
312 45 46 1.0
432 61 59 1.0
196 28 34 1.0
421 60 52 1.0
413 59 61 1.0
19 3 5 1.0
44 7 8 1.0
408 59 55 1.0
42 6 12 1.0
121 18 13 1.0
133 19 28 1.0
240 35 31 1.0
305 44 46 1.0
193 28 27 1.0
242 35 33 1.0
423 0 2 1.0
378 54 58 1.0
104 15 18 1.0
158 23 21 1.0
105 15 19 1.0
80 12 8 1.0
229 33 35 1.0
332 48 44 1.0
217 31 42 1.0
140 20 29 1.0
95 14 16 1.0
77 11 14 1.0
49 7 18 1.0
207 30 27 1.0
325 47 44 1.0
320 46 47 1.0
132 19 24 1.0
144 21 22 1.0
225 32 25 1.0
210 30 34 1.0
150 22 20 1.0
82 12 10 1.0
237 34 36 1.0
241 35 32 1.0
433 61 60 1.0
109 16 15 1.0
348 50 53 1.0
384 55 60 1.0
226 33 31 1.0
83 12 11 1.0
389 56 58 1.0
173 25 29 1.0
256 37 40 1.0
385 55 61 1.0
157 23 20 1.0
38 6 2 1.0
58 9 7 1.0
89 13 17 1.0
199 29 26 1.0
221 32 34 1.0
373 54 49 1.0
272 39 42 1.0
211 30 20 1.0
261 38 37 1.0
359 52 49 1.0
249 36 33 1.0
370 53 54 1.0
291 42 39 1.0
153 22 24 1.0
346 50 51 1.0
156 23 19 1.0
406 58 61 1.0
93 14 13 1.0
103 15 17 1.0
209 30 29 1.0
307 44 48 1.0
84 12 15 1.0
57 8 3 1.0
280 40 44 1.0
110 16 17 1.0
8 1 0 1.0
412 59 60 1.0
114 17 13 1.0
336 48 51 1.0
47 7 11 1.0
65 10 7 1.0
11 2 4 1.0
55 8 12 1.0
286 41 42 1.0
13 2 6 1.0
224 32 38 1.0
205 30 25 1.0
139 20 24 1.0
7 1 7 1.0
2 1 2 1.0
422 0 1 1.0
41 6 5 1.0
264 38 41 1.0
40 6 4 1.0
21 3 12 1.0
279 40 42 1.0
192 28 26 1.0
138 20 23 1.0
64 9 4 1.0
251 36 35 1.0
278 40 41 1.0
321 46 48 1.0
206 30 26 1.0
160 23 24 1.0
381 55 57 1.0
155 22 15 1.0
262 38 39 1.0
183 26 22 1.0
27 4 6 1.0
50 7 5 1.0
0 1 0 61 255 37 39 1.04
1 1 0 61 340 49 52 0.95
2 1 0 61 58 9 7 0.95
3 1 0 61 192 28 26 1.04
4 1 0 61 432 61 59 0.95
5 1 0 61 383 55 59 1.04
6 1 0 61 100 15 13 1.04
7 1 0 61 413 59 61 1.04
8 1 0 61 73 11 8 0.95
9 1 0 61 356 51 54 1.04
10 1 0 61 330 47 37 1.04
11 1 0 61 132 19 24 0.95
12 1 0 61 382 55 58 1.04
13 1 0 61 203 29 35 0.95
14 1 0 61 197 28 23 0.95
15 1 0 61 16 3 1 1.04
16 1 0 61 357 51 57 1.04
17 1 0 61 173 25 29 1.04
18 1 0 61 251 36 35 0.95
19 1 0 61 37 6 1 1.04
20 1 0 61 250 36 34 0.95
21 1 0 61 119 17 24 1.04
22 1 0 61 49 7 18 1.04
23 1 0 61 117 17 16 0.95
24 1 0 61 35 5 10 0.95
25 1 0 61 242 35 33 1.04
26 1 0 61 55 8 12 1.04
27 1 0 61 286 41 42 1.04
28 1 0 61 301 43 52 1.04
29 1 0 61 120 17 12 1.04
30 1 0 61 76 11 12 0.95
31 1 0 61 400 57 50 0.95
32 1 0 61 70 10 18 1.04
33 1 0 61 414 59 50 0.95
34 1 0 61 168 24 29 0.95
35 1 0 61 244 35 36 0.95
36 1 0 61 199 29 26 0.95
37 1 0 61 71 10 3 0.95
38 1 0 61 206 30 26 0.95
39 1 0 61 344 49 43 1.04
40 1 0 61 27 4 6 1.04
41 1 0 61 366 53 49 0.95
42 1 0 61 64 9 4 0.95
43 1 0 61 433 61 60 0.95
44 1 0 61 92 13 11 0.95
45 1 0 61 180 26 29 0.95
46 1 0 61 351 50 46 1.04
47 1 0 61 53 8 10 0.95
48 1 0 61 392 56 61 0.95
49 1 0 61 347 50 52 1.04
50 1 0 61 78 11 1 0.95
51 1 0 61 174 25 30 0.95
52 1 0 61 57 8 3 0.95
53 1 0 61 137 20 22 0.95
54 1 0 61 75 11 10 0.95
55 1 0 61 420 60 61 1.04
56 1 0 61 112 16 24 1.04
57 1 0 61 77 11 14 0.95
58 1 0 61 362 52 53 0.95
59 1 0 61 386 55 50 1.04
60 1 0 61 223 32 36 1.04
61 1 0 61 247 36 31 0.95
62 1 0 61 60 9 10 0.95
63 1 0 61 401 58 55 1.04
64 1 0 61 161 23 29 1.04
65 1 0 61 20 3 6 0.95
66 1 0 61 17 3 2 1.04
67 1 0 61 268 39 37 0.95
68 1 0 61 298 43 46 0.95
69 1 0 61 377 54 53 0.95
70 1 0 61 187 27 29 0.95
71 1 0 61 306 44 47 1.04
72 1 0 61 24 4 2 1.04
73 1 0 61 408 59 55 0.95
74 1 0 61 143 21 20 0.95
75 1 0 61 133 19 28 1.04
76 1 0 61 157 23 20 1.04
77 1 0 61 282 41 37 1.04
78 1 0 61 341 49 53 0.95
79 1 0 61 308 44 50 0.95
80 1 0 61 54 8 11 1.04
81 1 0 61 345 50 49 0.95
82 1 0 61 316 45 38 0.95
83 1 0 61 177 26 25 1.04
84 1 0 61 367 53 50 0.95
85 1 0 61 248 36 32 1.04
86 1 0 61 353 51 50 1.04
87 1 0 61 352 51 49 1.04
88 1 0 61 222 32 35 0.95
89 1 0 61 111 16 18 0.95
90 1 0 61 36 5 0 0.95
91 1 0 61 403 58 57 1.04
92 1 0 61 59 9 8 0.95
93 1 0 61 108 16 14 0.95
94 1 0 61 311 45 44 1.04
95 1 0 61 430 61 57 1.04
96 1 0 61 293 42 41 0.95
97 1 0 61 121 18 13 1.04
98 1 0 61 300 43 48 0.95
99 1 0 61 258 37 42 1.04
100 1 0 61 165 24 21 0.95
101 1 0 61 410 59 57 1.04
102 1 0 61 167 24 23 1.04
103 1 0 61 98 14 22 0.95
104 1 0 61 39 6 3 0.95
105 1 0 61 237 34 36 0.95
106 1 0 61 278 40 41 0.95
107 1 0 61 238 34 38 0.95
108 1 0 61 283 41 38 0.95
109 1 0 61 19 3 5 0.95
110 1 0 61 160 23 24 1.04
111 1 0 61 348 50 53 1.04
112 1 0 61 65 10 7 0.95
113 1 0 61 339 49 51 0.95
114 1 0 61 105 15 19 1.04
115 1 0 61 7 1 7 1.04
116 1 0 61 342 49 54 1.04
117 1 0 61 270 39 40 0.95
118 1 0 61 125 18 17 1.04
119 1 0 61 358 51 46 1.04
120 1 0 61 354 51 52 0.95
121 1 0 61 398 57 60 1.04
122 1 0 61 396 57 58 0.95
123 1 0 61 110 16 17 0.95
124 1 0 61 14 2 8 0.95
125 1 0 61 363 52 54 0.95
126 1 0 61 156 23 19 1.04
127 1 0 61 419 60 59 1.04
128 1 0 61 323 46 41 0.95
129 1 0 61 2 1 2 1.04
130 1 0 61 404 58 59 0.95
131 1 0 61 241 35 32 0.95
132 1 0 61 86 13 14 0.95
133 1 0 61 425 0 4 0.95
134 1 0 61 387 56 55 1.04
135 1 0 61 224 32 38 1.04
136 1 0 61 202 29 30 1.04
137 1 0 61 109 16 15 0.95
138 1 0 61 264 38 41 1.04
139 1 0 61 198 29 25 0.95
140 1 0 61 52 8 9 0.95
141 1 0 61 145 21 23 0.95
142 1 0 61 320 46 47 0.95
143 1 0 61 411 59 58 1.04
144 1 0 61 253 36 29 1.04
145 1 0 61 372 53 44 1.04
146 1 0 61 5 1 5 0.95
147 1 0 61 21 3 12 0.95
148 1 0 61 309 44 38 0.95
149 1 0 61 127 18 9 1.04
150 1 0 61 6 1 6 1.04
151 1 0 61 95 14 16 0.95
152 1 0 61 394 57 55 1.04
153 1 0 61 209 30 29 1.04
154 1 0 61 290 42 38 1.04
155 1 0 61 124 18 16 1.04
156 1 0 61 416 60 56 0.95
157 1 0 61 96 14 17 0.95
158 1 0 61 201 29 28 1.04
159 1 0 61 69 10 12 0.95
160 1 0 61 355 51 53 1.04
161 1 0 61 126 18 21 0.95
162 1 0 61 230 33 36 0.95
163 1 0 61 333 48 45 0.95
164 1 0 61 163 24 19 1.04
165 1 0 61 106 15 12 1.04
166 1 0 61 388 56 57 0.95
167 1 0 61 327 47 46 1.04
168 1 0 61 260 37 36 0.95
169 1 0 61 294 42 46 0.95
170 1 0 61 295 42 32 0.95
171 1 0 61 48 7 12 0.95
172 1 0 61 42 6 12 1.04
173 1 0 61 18 3 4 1.04
174 1 0 61 297 43 45 1.04
175 1 0 61 245 35 41 1.04
176 1 0 61 154 22 30 1.04
177 1 0 61 90 13 18 0.95
178 1 0 61 51 8 7 1.04
179 1 0 61 118 17 18 0.95
180 1 0 61 407 58 50 0.95
181 1 0 61 231 33 37 0.95
182 1 0 61 115 17 14 0.95
183 1 0 61 431 61 58 0.95
184 1 0 61 139 20 24 0.95
185 1 0 61 178 26 27 1.04
186 1 0 61 325 47 44 1.04
187 1 0 61 40 6 4 1.04
188 1 0 61 235 34 33 0.95
189 1 0 61 140 20 29 1.04
190 1 0 61 159 23 22 0.95
191 1 0 61 148 21 14 0.95
192 1 0 61 423 0 2 1.04
193 1 0 61 267 38 31 1.04
194 1 0 61 82 12 10 1.04
195 1 0 61 402 58 56 0.95
196 1 0 61 149 22 19 0.95
197 1 0 61 31 5 2 1.04
198 1 0 61 405 58 60 0.95
199 1 0 61 107 16 13 1.04
200 1 0 61 429 61 56 1.04
201 1 0 61 284 41 39 0.95
202 1 0 61 176 25 19 0.95
203 1 0 61 360 52 50 1.04
204 1 0 61 399 57 61 1.04
205 1 0 61 397 57 59 0.95
206 1 0 61 229 33 35 0.95
207 1 0 61 44 7 8 0.95
208 1 0 61 26 4 5 1.04
209 1 0 61 131 19 23 1.04
210 1 0 61 15 2 0 0.95
211 1 0 61 279 40 42 1.04
212 1 0 61 329 47 49 0.95
213 1 0 61 257 37 41 0.95
214 1 0 61 204 29 24 0.95
215 1 0 61 34 5 6 1.04
216 1 0 61 373 54 49 0.95
217 1 0 61 415 60 55 1.04
218 422 0 1 74 11 9 1.04
219 422 0 1 39 6 3 1.04
220 422 0 1 114 17 13 1.04
221 422 0 1 30 5 1 1.04
222 422 0 1 193 28 27 1.04
223 422 0 1 157 23 20 0.95
224 422 0 1 217 31 42 1.04
225 422 0 1 325 47 44 1.04
226 422 0 1 270 39 40 0.95
227 422 0 1 25 4 3 0.95
228 422 0 1 317 46 43 1.04
229 422 0 1 394 57 55 0.95
230 422 0 1 102 15 16 1.04
231 422 0 1 38 6 2 1.04
232 422 0 1 188 27 30 1.04
233 422 0 1 226 33 31 0.95
234 422 0 1 253 36 29 1.04
235 422 0 1 231 33 37 1.04
236 422 0 1 383 55 59 0.95
237 422 0 1 271 39 41 0.95
238 422 0 1 393 56 54 0.95
239 422 0 1 122 18 14 0.95
240 422 0 1 319 46 45 0.95
241 422 0 1 34 5 6 0.95
242 422 0 1 180 26 29 1.04
243 422 0 1 420 60 61 0.95
244 422 0 1 4 1 4 0.95
245 422 0 1 294 42 46 1.04
246 422 0 1 248 36 32 0.95
247 422 0 1 153 22 24 0.95
248 422 0 1 330 47 37 0.95
249 422 0 1 42 6 12 1.04
250 422 0 1 273 39 48 0.95
251 422 0 1 372 53 44 0.95
252 422 0 1 110 16 17 0.95
253 422 0 1 29 4 0 0.95
254 422 0 1 262 38 39 1.04
255 422 0 1 365 52 48 0.95
256 422 0 1 297 43 45 1.04
257 422 0 1 428 61 55 1.04
258 422 0 1 170 25 26 1.04
259 422 0 1 105 15 19 0.95
260 422 0 1 304 44 45 1.04
261 422 0 1 239 34 27 1.04
262 422 0 1 93 14 13 0.95
263 422 0 1 196 28 34 1.04
264 422 0 1 267 38 31 0.95
265 422 0 1 257 37 41 0.95
266 422 0 1 347 50 52 0.95
267 422 0 1 92 13 11 1.04
268 422 0 1 115 17 14 1.04
269 422 0 1 68 10 11 1.04
270 422 0 1 198 29 25 0.95
271 422 0 1 395 57 56 0.95
272 422 0 1 339 49 51 1.04
273 422 0 1 296 43 44 0.95
274 422 0 1 247 36 31 1.04
275 422 0 1 343 49 58 1.04
276 422 0 1 263 38 40 1.04
277 422 0 1 418 60 58 0.95
278 422 0 1 103 15 17 0.95
279 422 0 1 148 21 14 1.04
280 422 0 1 37 6 1 0.95
281 422 0 1 132 19 24 0.95
282 422 0 1 206 30 26 1.04
283 422 0 1 284 41 39 0.95
284 422 0 1 154 22 30 1.04
285 422 0 1 410 59 57 1.04
286 422 0 1 181 26 30 1.04
287 422 0 1 18 3 4 0.95
288 422 0 1 138 20 23 0.95
289 422 0 1 172 25 28 0.95
290 422 0 1 258 37 42 0.95
291 422 0 1 302 43 37 1.04
292 422 0 1 125 18 17 1.04
293 422 0 1 405 58 60 0.95
294 422 0 1 23 4 1 1.04
295 422 0 1 408 59 55 0.95
296 422 0 1 417 60 57 0.95
297 422 0 1 41 6 5 0.95
298 422 0 1 327 47 46 1.04
299 422 0 1 67 10 9 1.04
300 422 0 1 174 25 30 0.95
301 422 0 1 129 19 21 0.95
302 422 0 1 323 46 41 0.95
303 422 0 1 342 49 54 1.04
304 422 0 1 370 53 54 0.95
305 422 0 1 57 8 3 0.95
306 422 0 1 398 57 60 0.95
307 422 0 1 152 22 23 0.95
308 422 0 1 324 47 43 0.95
309 422 0 1 76 11 12 1.04
310 422 0 1 195 28 30 1.04
311 422 0 1 123 18 15 0.95
312 422 0 1 141 20 16 0.95
313 422 0 1 228 33 34 1.04
314 422 0 1 416 60 56 1.04
315 422 0 1 71 10 3 1.04
316 422 0 1 81 12 9 0.95
317 422 0 1 243 35 34 0.95
318 422 0 1 313 45 47 0.95
319 422 0 1 301 43 52 1.04
320 422 0 1 162 23 16 0.95
321 422 0 1 218 31 29 0.95
322 422 0 1 214 31 34 0.95
323 422 0 1 359 52 49 1.04
324 422 0 1 334 48 46 0.95
325 422 0 1 389 56 58 0.95
326 422 0 1 276 40 38 1.04
327 422 0 1 80 12 8 1.04
328 422 0 1 12 2 5 1.04
329 422 0 1 96 14 17 0.95
330 422 0 1 137 20 22 1.04
331 422 0 1 112 16 24 1.04
332 422 0 1 82 12 10 0.95
333 422 0 1 121 18 13 1.04
334 422 0 1 240 35 31 1.04
335 422 0 1 176 25 19 1.04
336 422 0 1 158 23 21 0.95
337 422 0 1 373 54 49 0.95
338 422 0 1 259 37 48 0.95
339 422 0 1 3 1 3 0.95
340 422 0 1 156 23 19 0.95
341 422 0 1 171 25 27 0.95
342 422 0 1 124 18 16 1.04
343 422 0 1 251 36 35 0.95
344 422 0 1 185 27 26 0.95
345 422 0 1 423 0 2 0.95
346 422 0 1 274 39 31 1.04
347 422 0 1 382 55 58 0.95
348 422 0 1 298 43 46 0.95
349 422 0 1 22 3 0 1.04
350 422 0 1 16 3 1 1.04
351 422 0 1 385 55 61 1.04
352 422 0 1 260 37 36 0.95
353 422 0 1 431 61 58 1.04
354 422 0 1 58 9 7 0.95
355 422 0 1 179 26 28 0.95
356 422 0 1 341 49 53 1.04
357 422 0 1 223 32 36 1.04
358 422 0 1 309 44 38 0.95
359 422 0 1 182 26 32 1.04
360 422 0 1 402 58 56 0.95
361 422 0 1 14 2 8 0.95
362 422 0 1 386 55 50 0.95
363 422 0 1 336 48 51 1.04
364 422 0 1 190 27 19 0.95
365 422 0 1 261 38 37 0.95
366 422 0 1 376 54 52 1.04
367 422 0 1 99 14 11 0.95
368 422 0 1 235 34 33 1.04
369 422 0 1 303 44 43 0.95
370 422 0 1 53 8 10 0.95
371 422 0 1 52 8 9 1.04
372 422 0 1 216 31 36 1.04
373 422 0 1 288 41 34 0.95
374 422 0 1 164 24 20 0.95
375 422 0 1 368 53 51 1.04
376 422 0 1 163 24 19 1.04
377 422 0 1 63 9 17 1.04
378 422 0 1 312 45 46 1.04
379 422 0 1 230 33 36 0.95
380 422 0 1 290 42 38 1.04
381 422 0 1 10 2 3 1.04
382 422 0 1 311 45 44 0.95
383 422 0 1 178 26 27 1.04
384 422 0 1 321 46 48 0.95
385 422 0 1 424 0 3 1.04
386 422 0 1 211 30 20 1.04
387 422 0 1 210 30 34 0.95
388 422 0 1 55 8 12 0.95
389 422 0 1 117 17 16 1.04
390 422 0 1 280 40 44 0.95
391 422 0 1 407 58 50 0.95
392 422 0 1 161 23 29 0.95
393 422 0 1 310 45 43 0.95
394 422 0 1 427 0 6 1.04
395 422 0 1 168 24 29 1.04
396 422 0 1 256 37 40 1.04
397 422 0 1 203 29 35 0.95
398 422 0 1 357 51 57 0.95
399 422 0 1 8 1 0 1.04
400 422 0 1 27 4 6 1.04
401 422 0 1 155 22 15 1.04
402 422 0 1 348 50 53 0.95
403 422 0 1 72 11 7 1.04
404 422 0 1 396 57 58 0.95
405 422 0 1 380 55 56 0.95
406 422 0 1 70 10 18 1.04
407 422 0 1 135 20 19 1.04
408 422 0 1 432 61 59 1.04
409 422 0 1 140 20 29 0.95
410 422 0 1 238 34 38 1.04
411 422 0 1 28 4 12 0.95
412 422 0 1 147 21 27 1.04
413 422 0 1 45 7 9 0.95
414 422 0 1 26 4 5 0.95
415 422 0 1 352 51 49 0.95
416 422 0 1 215 31 35 1.04
417 422 0 1 111 16 18 1.04
418 422 0 1 375 54 51 1.04
419 422 0 1 59 9 8 1.04
420 422 0 1 50 7 5 1.04
421 422 0 1 362 52 53 1.04
422 422 0 1 166 24 22 1.04
423 422 0 1 316 45 38 1.04
424 422 0 1 355 51 53 1.04
425 422 0 1 249 36 33 0.95
426 422 0 1 69 10 12 1.04
427 422 0 1 104 15 18 1.04
428 422 0 1 328 47 48 0.95
429 422 0 1 277 40 39 0.95
430 422 0 1 101 15 14 0.95
431 422 0 1 160 23 24 0.95
432 422 0 1 381 55 57 1.04
433 422 0 1 165 24 21 0.95
434 422 0 1 184 27 25 0.95
435 422 0 1 77 11 14 0.95
436 423 0 2 321 46 48 1.04
437 423 0 2 28 4 12 0.95
438 423 0 2 390 56 59 0.95
439 423 0 2 26 4 5 1.04
440 423 0 2 366 53 49 0.95
441 423 0 2 412 59 60 1.04
442 423 0 2 247 36 31 1.04
443 423 0 2 381 55 57 0.95
444 423 0 2 304 44 45 1.04
445 423 0 2 415 60 55 0.95
446 423 0 2 410 59 57 0.95
447 423 0 2 144 21 22 0.95
448 423 0 2 77 11 14 1.04
449 423 0 2 416 60 56 1.04
450 423 0 2 30 5 1 0.95
451 423 0 2 236 34 35 1.04
452 423 0 2 220 32 33 1.04
453 423 0 2 105 15 19 1.04
454 423 0 2 20 3 6 0.95
455 423 0 2 392 56 61 1.04
456 423 0 2 331 48 43 1.04
457 423 0 2 208 30 28 0.95
458 423 0 2 388 56 57 1.04
459 423 0 2 420 60 61 0.95
460 423 0 2 237 34 36 1.04
461 423 0 2 297 43 45 0.95
462 423 0 2 191 28 25 1.04
463 423 0 2 387 56 55 1.04
464 423 0 2 307 44 48 0.95
465 423 0 2 295 42 32 0.95
466 423 0 2 326 47 45 1.04
467 423 0 2 306 44 47 1.04
468 423 0 2 183 26 22 0.95
469 423 0 2 66 10 8 1.04
470 423 0 2 156 23 19 1.04
471 423 0 2 343 49 58 0.95
472 423 0 2 21 3 12 0.95
473 423 0 2 189 27 33 0.95
474 423 0 2 211 30 20 1.04
475 423 0 2 250 36 34 1.04
476 423 0 2 103 15 17 0.95
477 423 0 2 75 11 10 0.95
478 423 0 2 2 1 2 1.04
479 423 0 2 121 18 13 0.95
480 423 0 2 67 10 9 1.04
481 423 0 2 88 13 16 1.04
482 423 0 2 332 48 44 0.95
483 423 0 2 404 58 59 1.04
484 423 0 2 85 12 6 0.95
485 423 0 2 371 53 58 0.95
486 423 0 2 311 45 44 0.95
487 423 0 2 171 25 27 1.04
488 423 0 2 315 45 52 0.95
489 423 0 2 317 46 43 1.04
490 423 0 2 396 57 58 1.04
491 423 0 2 252 36 39 0.95
492 423 0 2 112 16 24 1.04
493 423 0 2 270 39 40 0.95
494 423 0 2 325 47 44 1.04
495 423 0 2 377 54 53 1.04
496 423 0 2 383 55 59 1.04
497 423 0 2 202 29 30 1.04
498 423 0 2 200 29 27 1.04
499 423 0 2 129 19 21 0.95
500 423 0 2 131 19 23 1.04
501 423 0 2 128 19 20 0.95
502 423 0 2 164 24 20 0.95
503 423 0 2 274 39 31 1.04
504 423 0 2 240 35 31 0.95
505 423 0 2 364 52 60 0.95
506 423 0 2 398 57 60 1.04
507 423 0 2 68 10 11 0.95
508 423 0 2 194 28 29 1.04
509 423 0 2 300 43 48 0.95
510 423 0 2 71 10 3 0.95
511 423 0 2 114 17 13 1.04
512 423 0 2 99 14 11 1.04
513 423 0 2 120 17 12 0.95
514 423 0 2 154 22 30 0.95
515 423 0 2 324 47 43 0.95
516 423 0 2 329 47 49 0.95
517 423 0 2 280 40 44 1.04
518 423 0 2 241 35 32 0.95
519 423 0 2 231 33 37 0.95
520 423 0 2 339 49 51 1.04
521 423 0 2 213 31 33 1.04
522 423 0 2 175 25 35 0.95
523 423 0 2 69 10 12 0.95
524 423 0 2 406 58 61 1.04
525 423 0 2 83 12 11 1.04
526 423 0 2 351 50 46 0.95
527 423 0 2 38 6 2 1.04
528 423 0 2 82 12 10 1.04
529 423 0 2 431 61 58 0.95
530 423 0 2 27 4 6 1.04
531 423 0 2 286 41 42 0.95
532 423 0 2 330 47 37 0.95
533 423 0 2 155 22 15 0.95
534 423 0 2 90 13 18 1.04
