60 1800 53313
360 45 40 8.64
361 2 20 9.06
362 22 14 9.64
363 47 13 9.16
364 57 47 6.99
365 15 39 5.59
366 28 27 5.68
367 33 16 8.0
368 26 46 9.03
369 11 38 9.95
370 14 27 9.65
371 0 10 5.97
372 20 11 6.44
373 44 11 5.51
374 2 32 5.25
375 21 15 5.7
376 26 2 9.84
377 38 22 9.11
378 43 10 7.15
379 53 1 9.12
380 41 34 6.46
381 58 36 5.1
382 22 5 7.01
383 59 26 8.58
384 39 49 8.54
385 46 0 7.85
386 7 40 9.15
387 16 37 7.16
388 34 23 9.71
389 24 16 6.19
390 26 49 8.46
391 13 4 5.59
392 45 35 9.32
393 2 16 6.03
394 29 27 7.37
395 40 36 9.02
396 13 29 9.85
397 36 15 8.73
398 46 36 7.85
399 42 3 9.04
400 35 17 6.35
401 25 32 6.07
402 57 7 5.27
403 26 47 9.78
404 50 44 9.04
405 1 19 5.17
406 47 33 8.49
407 49 23 5.64
408 21 19 9.23
409 38 40 6.02
410 20 24 8.04
411 34 50 9.61
412 16 41 8.66
413 24 47 6.78
414 28 25 7.14
415 33 35 7.19
416 58 23 5.95
417 24 14 9.86
418 32 16 7.69
419 40 42 9.34
420 18 48 7.89
421 26 7 5.84
422 8 12 6.99
423 26 8 8.12
424 30 40 6.03
425 56 26 5.06
426 7 43 8.27
427 47 38 7.84
428 28 24 8.72
429 9 22 6.81
430 10 11 6.88
431 40 6 7.04
432 2 59 8.13
433 20 44 8.18
434 4 52 8.7
435 56 52 9.45
436 9 2 8.98
437 54 15 8.7
438 17 52 5.79
439 16 25 6.84
440 48 46 6.2
441 15 49 9.48
442 53 8 8.52
443 58 32 6.45
444 53 32 6.9
445 13 23 7.38
446 30 44 7.66
447 58 11 9.4
448 31 56 9.55
449 17 24 6.48
450 42 29 6.62
451 41 10 5.32
452 54 39 8.59
453 1 46 5.6
454 6 45 8.1
455 43 0 6.62
456 48 23 5.01
457 9 57 9.91
458 4 5 7.64
459 42 20 5.81
460 34 42 8.41
461 15 40 5.97
462 34 32 9.45
463 51 29 9.13
464 18 58 8.27
465 19 47 8.39
466 56 5 8.22
467 45 47 8.7
468 38 16 5.16
469 36 34 6.38
470 6 42 5.43
471 42 18 8.41
472 2 18 5.44
473 22 12 8.19
474 49 29 7.45
475 48 25 6.69
476 33 28 7.52
477 7 57 6.26
478 18 25 8.37
479 39 54 5.53
480 17 48 9.32
481 39 58 5.8
482 23 33 5.54
483 51 27 9.41
484 31 4 9.14
485 2 19 8.25
486 39 27 9.21
487 41 13 6.67
488 23 3 9.02
489 4 46 5.76
490 35 13 5.03
491 18 14 6.54
492 0 12 8.57
493 56 57 5.09
494 14 28 7.76
495 34 1 6.87
496 45 34 7.02
497 15 47 5.4
498 28 2 7.54
499 43 53 8.77
500 44 6 5.23
501 52 11 8.04
502 20 7 9.29
503 30 37 6.69
504 14 53 7.15
505 55 10 7.1
506 9 18 7.9
507 32 5 7.68
508 41 44 5.05
509 43 24 5.19
510 16 13 8.38
511 24 43 6.36
512 56 50 7.76
513 36 46 9.72
514 31 8 8.16
515 3 56 6.61
516 2 27 5.49
517 10 32 7.2
518 39 45 8.22
519 14 26 9.05
520 42 35 7.2
521 24 10 8.74
522 2 53 8.45
523 46 38 5.74
524 27 53 6.1
525 20 21 7.93
526 14 23 7.64
527 19 13 6.0
528 59 27 8.62
529 34 46 6.47
530 31 11 5.65
531 13 31 6.33
532 47 25 5.88
533 50 28 9.69
534 56 10 9.07
535 41 51 7.02
536 47 0 6.09
537 57 21 8.87
538 36 17 5.03
539 7 55 8.68
540 31 57 9.39
541 36 42 7.44
542 29 59 8.41
543 48 20 9.58
544 0 35 9.12
545 9 41 8.98
546 28 16 8.95
547 45 51 6.86
548 39 59 9.92
549 36 40 8.87
550 24 29 7.49
551 54 26 5.79
552 29 34 8.95
553 39 38 5.3
554 1 6 8.27
555 12 23 7.08
556 32 36 9.45
557 36 32 5.42
558 53 36 5.9
559 41 55 6.42
560 39 5 5.23
561 15 18 7.31
562 28 46 8.74
563 18 43 8.28
564 58 54 8.53
565 6 59 9.6
566 33 14 7.87
567 54 59 8.52
568 25 59 6.43
569 14 33 7.62
570 57 48 5.73
571 58 12 6.41
572 7 37 5.02
573 24 36 8.24
574 59 42 7.99
575 15 51 5.25
576 2 50 9.07
577 21 44 7.77
578 49 9 7.78
579 22 6 6.85
580 54 45 7.05
581 20 39 5.9
582 9 11 7.72
583 57 27 9.19
584 47 42 5.53
585 18 57 8.02
586 30 5 7.96
587 19 36 5.26
588 59 43 8.7
589 11 7 6.23
590 0 38 8.8
591 6 26 7.19
592 30 38 9.72
593 3 7 7.97
594 14 22 6.04
595 40 43 5.66
596 45 52 7.32
597 14 38 7.16
598 27 32 9.0
599 35 39 5.1
600 4 3 7.72
601 46 21 8.84
602 43 41 8.33
603 23 58 8.94
604 24 39 6.19
605 32 15 8.64
606 49 35 9.68
607 40 13 8.67
608 43 54 8.38
609 32 42 8.9
610 10 47 7.9
611 22 34 5.22
612 3 16 8.99
613 28 55 8.06
614 22 59 7.33
615 43 14 9.77
616 56 37 9.73
617 17 11 8.23
618 24 9 9.45
619 45 12 5.36
620 37 58 6.79
621 31 20 8.42
622 30 54 7.33
623 30 8 6.12
624 5 41 8.22
625 32 48 7.13
626 5 16 8.08
627 54 57 5.64
628 34 16 6.9
629 52 27 6.57
630 16 7 9.59
631 30 56 8.38
632 2 12 8.68
633 40 28 5.17
634 1 5 6.41
635 55 25 9.03
636 52 5 8.72
637 6 9 6.43
638 17 59 6.22
639 59 41 5.48
640 17 37 9.81
641 7 27 8.04
642 9 12 9.62
643 59 38 7.96
644 43 31 9.12
645 27 36 7.48
646 20 30 7.03
647 31 47 8.72
648 9 3 7.18
649 55 42 7.42
650 46 16 5.7
651 28 6 6.01
652 12 51 5.95
653 44 23 8.24
654 7 31 5.91
655 20 31 5.08
656 57 37 7.9
657 52 22 9.05
658 0 50 5.45
659 46 32 6.57
660 6 14 8.46
661 6 39 8.64
662 41 4 9.15
663 30 1 6.15
664 40 22 8.56
665 45 9 7.44
666 17 40 5.65
667 6 28 5.26
668 31 18 5.23
669 5 58 5.24
670 14 31 9.01
671 29 4 9.11
672 19 25 9.74
673 50 17 7.73
674 51 56 5.81
675 28 53 5.95
676 44 37 9.41
677 28 44 9.69
678 54 5 8.41
679 58 21 6.26
680 29 40 8.09
681 50 53 5.6
682 0 20 6.07
683 15 11 5.98
684 46 26 5.18
685 25 54 6.13
686 29 51 8.91
687 46 54 6.87
688 29 12 8.69
689 48 15 5.61
690 29 32 7.31
691 37 46 5.74
692 49 18 6.81
693 51 48 8.13
694 14 30 8.01
695 59 54 6.02
696 38 31 9.1
697 42 52 9.5
698 40 4 8.22
699 13 49 7.29
700 12 45 7.19
701 34 10 5.83
702 38 48 9.95
703 49 57 9.03
704 56 23 8.15
705 14 16 5.23
706 17 30 9.27
707 28 58 6.57
708 26 3 6.29
709 53 0 7.78
710 15 26 9.92
711 38 24 9.25
712 58 48 8.22
713 29 18 7.93
714 56 17 7.73
715 0 28 9.98
716 21 53 8.54
717 43 2 5.34
718 18 45 6.34
719 57 55 9.44
720 6 29 8.48
721 3 18 6.62
722 31 33 7.33
723 41 15 7.22
724 33 26 6.26
725 18 5 7.97
726 38 49 8.63
727 23 56 9.32
728 4 43 6.63
729 35 14 8.49
730 23 27 8.95
731 48 35 7.18
732 16 46 7.32
733 41 21 7.01
734 20 50 8.82
735 55 51 6.91
736 11 3 7.18
737 50 52 7.13
738 48 18 7.83
739 18 46 6.56
740 4 42 9.71
741 19 16 5.12
742 25 22 8.42
743 37 26 7.28
744 6 19 7.47
745 42 30 7.88
746 33 39 5.87
747 22 49 8.36
748 50 13 7.55
749 46 42 8.29
750 59 0 7.21
751 33 46 9.15
752 0 27 9.87
753 35 25 9.3
754 22 2 7.51
755 56 44 7.93
756 18 26 7.58
757 41 30 9.12
758 57 29 6.29
759 21 16 8.75
760 42 49 6.12
761 57 56 7.2
762 40 49 6.63
763 21 4 7.11
764 58 18 7.41
765 14 51 5.45
766 12 57 8.98
767 52 25 6.21
768 38 47 7.22
769 45 38 7.25
770 21 33 5.92
771 15 5 5.85
772 12 50 5.48
773 47 1 9.34
774 26 12 6.46
775 43 6 8.64
776 51 45 5.05
777 22 23 9.79
778 11 21 5.45
779 56 34 6.22
780 27 18 8.02
781 1 32 7.26
782 39 7 6.53
783 2 47 8.06
784 49 48 9.82
785 31 5 6.84
786 33 30 8.15
787 26 24 5.53
788 8 52 5.24
789 2 45 8.12
790 12 6 8.47
791 22 48 6.32
792 45 32 9.26
793 24 53 7.33
794 17 9 8.59
795 50 6 6.54
796 18 51 9.0
797 42 40 9.68
798 15 42 8.47
799 12 14 5.18
800 21 17 7.08
801 44 21 9.36
802 27 2 9.62
803 29 1 5.62
804 57 6 6.24
805 2 43 5.65
806 42 2 9.47
807 7 58 9.08
808 14 36 8.78
809 53 35 7.07
810 8 10 6.27
811 41 26 6.31
812 6 2 7.25
813 46 8 5.58
814 52 37 7.72
815 5 8 5.31
816 46 13 8.26
817 3 30 7.82
818 16 35 8.81
819 19 52 8.55
820 27 31 9.97
821 59 1 9.41
822 46 43 8.15
823 8 14 5.23
824 7 10 5.02
825 33 7 9.18
826 36 3 5.26
827 47 46 9.97
828 2 44 5.77
829 47 39 8.05
830 59 21 5.96
831 8 37 5.69
832 46 50 7.61
833 42 8 7.95
834 25 8 9.24
835 4 14 7.64
836 45 53 7.85
837 27 52 6.94
838 12 47 9.07
839 31 3 9.22
840 54 12 6.31
841 40 52 9.52
842 38 26 5.74
843 54 51 8.04
844 46 51 5.31
845 53 15 5.94
846 38 58 6.84
847 58 22 9.13
848 9 37 9.85
849 34 0 6.54
850 32 31 6.76
851 2 17 8.69
852 42 43 7.5
853 22 11 9.96
854 27 48 9.06
855 34 53 5.09
856 9 19 8.88
857 53 33 5.51
858 56 33 8.54
859 38 32 7.06
860 38 59 8.24
861 3 11 9.24
862 18 23 6.3
863 18 17 6.2
864 54 18 9.21
865 12 37 9.64
866 42 25 6.48
867 4 0 8.24
868 26 59 5.67
869 52 15 7.5
870 34 11 9.06
871 59 51 6.17
872 35 16 8.87
873 11 4 9.69
874 23 2 5.67
875 2 5 9.45
876 47 49 5.79
877 12 35 8.52
878 26 40 5.16
879 51 17 9.81
880 55 35 9.29
881 4 37 8.34
882 37 2 9.21
883 44 45 8.22
884 17 58 5.35
885 31 58 6.21
886 28 14 7.74
887 35 19 8.51
888 19 27 9.21
889 47 57 7.97
890 54 35 7.46
891 26 36 5.42
892 19 4 7.26
893 27 42 5.65
894 33 5 8.96
895 51 9 5.53
896 19 24 8.86
897 39 50 8.57
898 7 2 7.91
899 53 29 7.46
900 2 40 5.86
901 43 33 7.12
902 21 1 6.71
903 46 11 7.06
904 42 36 5.96
905 49 27 8.23
906 8 25 7.35
907 41 22 7.01
908 40 3 6.59
909 52 31 9.5
910 22 3 8.91
911 24 26 5.21
912 21 51 6.65
913 14 17 7.2
914 17 51 8.1
915 30 31 6.14
916 21 5 6.31
917 59 24 7.2
918 41 53 6.38
919 49 30 6.05
920 5 53 9.43
921 3 27 6.86
922 13 52 5.86
923 27 33 5.23
924 19 12 9.29
925 1 15 7.02
926 57 3 8.19
927 1 17 9.43
928 42 19 9.58
929 35 41 7.5
930 52 33 9.89
931 49 6 8.87
932 9 4 6.16
933 33 45 6.46
934 22 36 9.61
935 2 0 5.4
936 26 18 7.84
937 28 45 9.18
938 43 47 5.32
939 45 46 8.46
940 26 17 6.47
941 22 41 6.88
942 36 7 7.82
943 40 57 9.76
944 25 4 5.46
945 11 56 8.21
946 44 49 9.06
947 38 21 6.39
948 57 54 9.43
949 21 47 7.85
950 58 44 8.76
951 8 18 9.59
952 8 5 9.54
953 29 42 5.03
954 54 13 9.19
955 52 23 5.83
956 11 17 9.33
957 49 59 7.55
958 29 11 6.75
959 36 33 5.55
960 7 1 5.34
961 37 13 5.48
962 27 12 9.88
963 17 38 9.94
964 9 44 9.83
965 41 12 9.81
966 34 27 8.79
967 49 51 6.97
968 53 38 9.35
969 55 28 8.34
970 28 51 7.29
971 12 13 5.91
972 22 50 6.8
973 17 8 9.22
974 35 30 5.41
975 45 22 5.18
976 53 30 8.03
977 47 31 5.38
978 16 9 5.43
979 2 33 6.09
980 12 0 8.92
981 10 37 8.41
982 13 59 9.61
983 22 28 6.73
984 40 48 8.17
985 41 24 6.88
986 25 55 9.24
987 25 23 9.09
988 49 47 8.22
989 47 28 5.12
990 43 25 8.81
991 55 29 7.17
992 20 43 9.48
993 37 12 9.71
994 10 29 6.1
995 25 50 5.36
996 33 53 5.87
997 45 25 8.98
998 56 51 5.54
999 8 44 5.21
1000 45 49 7.89
1001 52 16 6.14
1002 5 59 8.57
1003 21 13 5.19
1004 26 37 8.54
1005 14 56 8.02
1006 32 39 7.87
1007 17 16 5.31
1008 49 24 6.4
1009 26 42 7.16
1010 21 38 5.91
1011 23 40 9.71
1012 28 26 5.79
1013 10 50 8.47
1014 30 42 8.16
1015 49 12 9.31
1016 52 18 6.11
1017 58 34 9.46
1018 42 41 5.61
1019 39 16 8.54
1020 3 9 6.97
1021 43 52 6.17
1022 37 32 5.01
1023 33 38 5.7
1024 4 28 6.96
1025 50 29 7.42
1026 57 58 5.25
1027 34 17 7.73
1028 22 37 8.2
1029 26 38 5.22
1030 12 5 6.81
1031 8 55 6.36
1032 47 59 7.78
1033 47 27 9.13
1034 50 31 6.34
1035 25 44 7.31
1036 41 33 6.9
1037 31 53 7.53
1038 11 35 9.63
1039 31 52 8.98
1040 24 20 7.77
1041 47 3 9.09
1042 2 3 9.85
1043 38 23 6.25
1044 3 17 8.84
1045 20 6 9.75
1046 5 52 7.27
1047 34 57 9.16
1048 40 30 5.53
1049 51 39 7.01
1050 1 51 6.41
1051 12 52 6.05
1052 35 0 9.12
1053 35 2 5.54
1054 28 11 8.83
1055 49 39 6.33
1056 30 0 5.21
1057 15 3 7.54
1058 13 20 8.81
1059 36 2 5.0
1060 41 43 8.28
1061 57 4 7.56
1062 3 51 7.87
1063 6 16 8.25
1064 40 1 9.06
1065 27 6 6.24
1066 8 38 9.48
1067 41 38 6.84
1068 28 56 6.3
1069 40 59 8.43
1070 39 23 7.44
1071 57 35 8.61
1072 18 15 6.08
1073 25 37 9.04
1074 43 9 8.89
1075 2 25 6.62
1076 54 29 7.1
1077 53 43 9.01
1078 25 35 7.22
1079 4 55 6.1
1080 31 54 9.09
1081 11 18 5.48
1082 28 50 8.62
1083 27 44 6.31
1084 46 41 6.08
1085 5 36 7.6
1086 14 15 8.79
1087 14 57 6.11
1088 51 41 5.31
1089 47 11 8.43
1090 53 4 6.67
1091 8 42 8.92
1092 38 4 8.14
1093 21 37 9.94
1094 32 38 5.47
1095 16 54 8.43
1096 36 29 5.59
1097 6 43 8.85
1098 32 8 7.19
1099 46 45 6.41
1100 58 41 9.69
1101 23 39 5.23
1102 21 54 8.72
1103 29 54 5.79
1104 22 54 5.01
1105 43 42 6.36
1106 50 38 7.94
1107 33 8 9.08
1108 9 31 5.59
1109 54 25 5.9
1110 3 12 5.79
1111 54 10 8.77
1112 53 45 9.93
1113 24 57 5.77
1114 37 3 9.41
1115 12 20 7.18
1116 23 44 9.35
1117 56 45 5.63
1118 10 20 6.88
1119 57 13 9.93
1120 35 33 5.52
1121 29 49 6.02
1122 30 10 5.82
1123 48 22 8.2
1124 47 16 9.96
1125 57 18 6.52
1126 18 11 6.94
1127 38 35 7.48
1128 14 47 9.55
1129 25 33 7.46
1130 55 0 9.73
1131 37 25 5.45
1132 23 19 8.62
1133 49 55 9.39
1134 50 57 8.92
1135 8 27 8.66
1136 31 45 9.28
1137 18 38 6.34
1138 42 26 7.32
1139 41 40 8.77
1140 25 3 6.14
1141 48 0 6.28
1142 1 9 6.95
1143 58 56 5.1
1144 35 22 8.12
1145 13 26 8.18
1146 46 56 8.83
1147 55 24 6.22
1148 25 10 7.45
1149 52 48 8.54
1150 29 38 5.24
1151 4 31 5.33
1152 1 12 6.54
1153 32 56 9.45
1154 21 28 8.17
1155 3 40 5.8
1156 7 28 6.55
1157 31 12 5.21
1158 17 32 5.48
1159 13 19 9.9
1160 55 44 9.38
1161 18 34 8.33
1162 19 49 6.18
1163 11 9 7.58
1164 33 57 7.17
1165 7 20 7.07
1166 56 35 7.54
1167 32 4 6.34
1168 11 13 6.9
1169 0 47 9.1
1170 10 59 8.77
1171 31 55 8.38
1172 56 49 7.26
1173 15 32 6.11
1174 52 8 8.4
1175 37 41 9.93
1176 5 2 5.52
1177 22 30 5.02
1178 5 56 7.09
1179 33 15 8.83
1180 48 51 7.23
1181 25 21 5.5
1182 50 2 5.11
1183 20 22 8.89
1184 38 17 8.11
1185 28 43 5.64
1186 56 55 7.45
1187 35 56 5.65
1188 14 8 5.75
1189 6 15 5.55
1190 56 48 6.86
1191 32 2 7.9
1192 21 14 8.52
1193 8 7 7.48
1194 57 23 5.82
1195 25 56 5.11
1196 18 33 8.05
1197 16 22 7.32
1198 41 9 5.49
1199 12 22 6.44
1200 59 22 9.19
1201 31 25 5.82
1202 9 29 8.54
1203 46 22 9.68
1204 44 56 8.12
1205 18 59 7.95
1206 43 57 6.48
1207 35 23 9.5
1208 29 8 6.71
1209 55 40 5.61
1210 34 54 6.14
1211 30 32 6.78
1212 34 4 6.26
1213 46 34 5.81
1214 27 45 8.44
1215 30 51 6.28
1216 2 24 9.34
1217 40 20 6.32
1218 23 31 9.61
1219 59 37 9.52
1220 29 47 5.75
1221 11 53 5.69
1222 52 45 6.98
1223 21 2 7.26
1224 20 12 5.88
1225 44 31 6.28
1226 8 35 5.15
1227 29 24 6.39
1228 59 17 5.71
1229 19 11 9.37
1230 0 9 8.33
1231 15 41 7.25
1232 49 28 8.48
1233 10 23 8.25
1234 10 13 6.24
1235 36 23 8.89
1236 21 57 8.38
1237 42 51 5.86
1238 39 1 7.38
1239 25 38 7.17
1240 13 21 5.82
1241 19 34 6.34
1242 16 59 9.59
1243 16 1 7.0
1244 5 38 6.71
1245 20 33 7.07
1246 57 38 8.87
1247 3 19 9.81
1248 43 26 7.26
1249 13 55 8.09
1250 14 45 8.87
1251 16 23 6.42
1252 6 24 7.94
1253 43 7 8.74
1254 1 58 8.1
1255 21 29 5.76
1256 0 2 8.29
1257 32 9 8.04
1258 24 50 5.8
1259 23 6 7.38
1260 48 7 7.68
1261 57 26 9.36
1262 44 47 7.93
1263 4 58 9.58
1264 50 45 5.17
1265 50 25 7.43
1266 11 55 6.91
1267 45 23 8.12
1268 14 29 5.09
1269 24 0 6.4
1270 32 21 8.51
1271 21 23 8.16
1272 49 0 7.05
1273 27 40 9.3
1274 1 48 5.76
1275 52 39 9.3
1276 14 44 8.95
1277 28 10 6.6
1278 46 29 9.87
1279 13 12 9.36
1280 13 44 8.6
1281 23 1 6.79
1282 52 14 5.53
1283 48 11 9.72
1284 5 23 8.23
1285 57 40 6.11
1286 45 48 5.06
1287 49 2 5.62
1288 28 39 5.07
1289 25 41 9.02
1290 29 50 6.79
1291 2 51 7.3
1292 12 19 5.16
1293 56 36 7.1
1294 27 11 7.49
1295 44 39 6.02
1296 51 52 8.93
1297 12 29 7.13
1298 25 2 9.94
1299 33 13 5.43
1300 29 0 7.0
1301 36 45 8.9
1302 53 58 9.01
1303 50 43 7.51
1304 53 6 5.53
1305 55 2 6.06
1306 24 45 6.99
1307 7 59 5.51
1308 0 19 6.23
1309 38 15 7.39
1310 17 27 9.68
1311 31 23 7.0
1312 28 5 9.46
1313 4 34 7.03
1314 23 59 9.25
1315 47 7 9.09
1316 13 51 8.76
1317 12 54 5.06
1318 27 43 9.75
1319 34 15 7.81
1320 7 38 6.49
1321 39 40 5.22
1322 23 13 5.55
1323 52 51 8.08
1324 15 50 7.51
1325 30 13 8.21
1326 37 28 6.42
1327 2 14 8.3
1328 39 4 8.2
1329 17 45 5.48
1330 56 15 9.15
1331 0 39 5.48
1332 16 24 9.44
1333 49 53 5.96
1334 6 11 6.05
1335 1 16 6.05
1336 6 41 8.1
1337 36 52 9.52
1338 1 21 7.33
1339 5 37 9.68
1340 49 33 8.94
1341 55 33 9.1
1342 26 10 7.03
1343 15 55 8.74
1344 15 13 8.5
1345 49 25 9.95
1346 55 56 9.86
1347 41 48 5.96
1348 37 31 6.99
1349 32 27 8.03
1350 46 48 8.98
1351 17 5 5.15
1352 22 56 6.58
1353 55 15 9.27
1354 37 48 5.16
1355 55 20 6.16
1356 8 2 9.35
1357 30 46 7.78
1358 25 1 6.26
1359 29 57 5.46
1360 26 44 6.09
1361 22 19 5.17
