40 800 15650
111 29 2 4.42
112 11 17 0.02
113 5 32 6.3
114 24 27 4.37
115 16 12 2.89
116 29 36 9.78
117 12 2 3.16
118 8 7 9.22
119 35 13 7.16
120 4 11 2.83
121 39 32 5.82
122 17 2 4.07
123 25 27 8.99
124 17 10 7.26
125 28 20 2.96
126 23 10 3.97
127 37 3 7.7
128 22 20 2.25
129 15 29 7.39
130 36 27 2.07
131 32 35 8.13
132 35 15 7.58
133 15 24 6.96
134 19 8 4.84
135 10 26 4.16
136 31 8 5.29
137 25 34 9.73
138 13 2 6.36
139 26 29 11.73
140 23 9 3.09
141 17 5 10.54
142 2 36 5.91
143 20 29 2.66
144 11 16 4.82
145 13 38 2.42
146 27 28 10.16
147 28 32 6.74
148 36 11 2.76
149 10 15 2.96
150 16 32 2.12
151 33 17 3.2
152 7 15 9.44
153 10 5 4.34
154 18 26 7.28
155 33 36 6.68
156 30 28 2.79
157 18 20 3.18
158 3 35 1.97
159 3 38 7.06
160 19 1 2.32
161 28 27 9.68
162 32 0 4.64
163 4 30 3.12
164 33 8 6.89
165 31 11 8.04
166 13 12 2.58
167 39 5 0.9
168 11 9 2.48
169 23 13 4.77
170 18 12 4.52
171 25 2 7.23
172 12 4 5.74
173 34 20 9.42
174 19 3 3.36
175 32 3 7.86
176 32 1 4.97
177 9 33 1.84
178 5 11 10.41
179 8 6 1.69
180 19 18 1.87
181 9 32 6.32
182 27 0 5.33
183 12 10 2.74
184 38 6 8.54
185 13 30 4.78
186 13 18 7.53
187 26 8 1.16
188 28 8 8.86
189 18 9 4.34
190 9 25 4.6
191 16 14 5.13
192 21 38 9.34
193 33 3 0.55
194 20 36 7.17
195 10 36 8.98
196 17 9 2.35
197 21 3 8.2
198 18 37 8.49
199 22 10 8.35
200 23 39 4.27
201 18 35 5.11
202 14 37 7.41
203 13 19 6.43
204 8 1 4.03
205 22 25 6.44
206 5 19 5.34
207 21 13 7.96
208 2 23 2.17
209 16 21 8.86
210 5 28 9.55
211 27 32 9.47
212 5 23 4.63
213 39 38 6.94
214 26 9 7.29
215 12 9 3.13
216 21 19 3.93
217 5 14 7.23
218 20 6 5.99
219 15 37 0.14
220 33 14 0.77
221 32 33 7.09
222 22 27 8.18
223 14 29 3.84
224 22 15 8.61
225 37 5 7.88
226 37 14 6.67
227 11 27 9.19
228 21 2 5.84
229 31 34 4.96
230 5 29 10.63
231 3 10 7.56
232 0 32 4.86
233 39 20 8.25
234 38 11 5.91
235 39 28 9.53
236 33 20 0.98
237 28 39 8.83
238 18 7 2.64
239 27 26 2.08
240 22 3 2.07
241 39 0 1.15
242 35 26 9.89
243 20 4 2.41
244 25 12 4.41
245 39 27 4.34
246 23 3 3.97
247 1 6 4.13
248 21 17 10.02
249 28 14 3.97
250 26 21 3.38
251 36 18 4.0
252 3 12 4.2
253 0 16 8.07
254 1 28 4.78
255 1 4 5.44
256 5 26 0.61
257 32 7 10.59
258 25 38 0.77
259 15 36 9.88
260 12 14 3.68
261 17 15 6.95
262 22 35 0.27
263 12 15 4.41
264 2 15 7.76
265 9 24 7.55
266 21 0 4.61
267 32 29 8.29
268 11 0 8.56
269 22 23 6.52
270 35 18 4.53
271 4 2 3.39
272 33 35 2.34
273 24 1 4.28
274 32 18 8.12
275 31 16 7.98
276 31 1 3.71
277 30 22 3.22
278 0 31 5.67
279 4 37 9.39
280 35 16 5.83
281 39 30 1.04
282 11 14 3.37
283 34 9 9.71
284 8 24 1.09
285 24 18 6.29
286 28 2 4.11
287 20 9 1.16
288 22 17 1.95
289 0 2 6.84
290 27 33 6.96
291 12 11 5.33
292 34 31 5.19
293 20 7 3.27
294 19 33 3.29
295 29 20 2.66
296 17 38 5.76
297 7 3 2.37
298 36 34 6.41
299 33 18 2.73
300 35 17 1.66
301 11 5 10.47
302 25 29 5.34
303 24 13 5.4
304 1 20 3.4
305 5 22 10.58
306 7 36 6.67
307 14 35 2.79
308 30 5 7.45
309 31 12 5.19
310 31 33 5.69
311 35 9 3.13
312 6 3 5.28
313 7 24 8.65
314 38 27 9.04
315 25 7 8.89
316 29 15 7.27
317 18 22 4.92
318 0 39 1.2
319 37 12 4.05
320 25 22 6.25
321 11 37 6.48
322 4 5 8.91
323 8 33 7.71
324 17 24 10.24
325 8 38 7.59
326 1 19 2.16
327 30 23 3.3
328 24 6 2.62
329 17 31 6.35
330 23 27 9.05
331 36 3 6.76
332 14 2 0.91
333 29 14 3.59
334 32 28 6.42
335 11 35 1.41
336 12 28 4.77
337 24 9 6.56
338 26 2 7.25
339 9 1 2.97
340 1 36 5.42
341 24 33 7.53
342 16 25 1.69
343 34 6 3.43
344 18 13 8.14
345 6 29 9.39
346 4 15 8.54
347 21 31 1.66
348 24 2 5.89
349 15 28 5.88
350 26 17 10.77
351 26 0 1.56
352 19 23 1.77
353 7 4 1.7
354 13 1 3.72
355 8 34 2.17
356 25 32 3.02
357 29 3 2.57
358 7 33 2.33
359 15 20 6.76
360 34 3 9.24
361 5 37 6.6
362 12 1 1.08
363 17 39 8.92
364 33 4 1.83
365 30 34 8.97
366 19 9 1.85
367 34 11 11.25
368 26 6 2.93
369 0 22 10.64
370 21 4 9.05
371 8 20 7.35
372 6 32 7.52
373 39 7 9.78
374 0 1 4.85
375 26 5 0.68
376 25 37 2.25
377 27 7 6.91
378 13 11 5.93
379 22 32 8.66
380 31 35 7.72
381 36 30 7.61
382 17 4 2.83
383 22 28 3.06
384 10 22 8.8
385 27 6 1.53
386 15 19 6.82
387 12 13 1.58
388 37 31 8.5
389 1 23 4.1
390 24 36 6.46
391 17 35 1.56
392 14 38 5.84
393 39 31 4.56
394 31 18 3.55
395 1 33 3.6
396 24 15 6.99
397 18 28 6.36
398 17 14 2.89
399 38 1 5.24
400 34 14 8.03
401 14 3 1.07
402 28 1 4.93
403 0 23 4.48
404 13 10 2.14
405 9 14 4.78
406 12 20 4.2
407 14 10 6.19
408 30 18 3.67
409 19 20 3.31
410 37 1 5.74
411 6 7 7.73
412 21 24 3.26
413 23 19 1.51
414 21 15 2.18
415 28 12 4.52
416 0 3 7.85
417 22 19 7.05
418 32 6 7.29
419 38 36 10.79
420 18 5 6.79
421 30 12 3.08
422 15 17 7.14
423 7 39 8.6
424 27 36 1.82
425 2 37 7.56
426 2 12 3.68
427 20 19 3.42
428 21 14 7.37
429 28 13 5.56
430 39 26 0.74
431 33 6 6.28
432 14 26 6.98
433 25 33 6.95
434 2 9 2.19
435 7 14 3.09
436 2 20 1.63
437 33 28 3.5
438 5 13 5.47
439 16 4 6.4
440 18 15 8.01
441 8 27 3.33
442 2 8 6.41
443 24 31 3.75
444 18 11 5.83
445 9 11 2.43
446 39 15 5.63
447 17 12 5.41
448 17 19 5.65
449 7 16 7.43
450 11 1 5.49
451 27 34 4.89
452 31 21 1.63
453 33 30 1.34
454 22 0 9.62
455 29 33 10.66
456 16 9 3.47
457 12 18 5.46
458 11 22 5.72
459 36 25 10.91
460 30 24 6.44
461 15 23 6.29
462 27 10 6.95
463 13 7 9.43
464 12 26 4.86
465 34 28 5.96
466 1 15 5.08
467 30 2 1.64
468 30 13 5.19
469 37 0 5.69
470 17 23 5.55
471 15 13 1.33
472 23 36 5.05
473 14 24 7.08
474 11 31 8.6
475 30 0 7.48
476 36 5 5.29
477 9 16 3.89
478 22 1 5.07
479 3 18 3.21
480 4 17 8.05
481 25 36 5.57
482 5 38 8.3
483 20 18 3.58
484 15 4 7.52
485 17 28 1.18
486 24 10 3.62
487 1 39 4.75
488 9 5 7.04
489 32 5 6.67
490 11 32 6.83
491 0 5 2.24
492 5 3 7.94
493 36 31 2.18
494 38 8 8.65
495 3 9 1.79
496 10 21 6.26
497 7 31 5.94
498 10 28 6.97
499 17 21 10.55
500 23 18 3.6
501 21 33 7.49
502 30 37 6.83
503 8 36 4.92
504 15 34 8.37
505 29 7 4.69
506 11 6 8.74
507 3 15 7.19
508 2 7 3.15
509 35 31 8.93
510 36 32 10.99
511 25 15 2.19
512 29 23 5.71
513 36 39 5.91
514 22 37 8.52
515 13 32 1.04
516 29 5 10.85
517 39 9 6.49
518 31 10 6.66
519 19 15 7.07
520 11 28 1.06
521 26 16 7.06
522 10 0 2.09
523 21 37 9.88
524 38 33 7.44
525 32 14 7.06
526 35 21 9.11
527 38 2 7.14
528 16 26 6.45
529 2 39 5.94
530 29 34 11.91
531 37 17 7.27
532 1 11 5.47
533 5 15 6.45
534 8 22 10.51
535 5 25 8.54
536 2 27 4.66
537 23 0 4.62
538 36 2 5.0
539 36 20 7.71
540 29 4 2.68
541 21 8 2.26
542 16 24 5.97
543 9 38 5.41
544 37 11 7.2
545 7 19 4.29
546 9 6 7.08
547 24 32 5.84
548 11 13 6.16
549 6 36 3.49
550 23 16 4.87
551 33 39 8.28
552 7 9 3.97
553 32 21 7.7
554 5 8 0.63
555 32 2 7.37
556 12 30 2.95
557 18 27 4.67
558 2 31 4.54
559 34 2 8.79
560 17 32 6.97
561 24 11 9.94
562 16 20 9.27
563 24 35 9.53
564 2 26 7.01
565 34 8 2.34
566 22 38 7.75
567 37 26 6.55
568 14 33 0.87
569 28 16 4.15
570 36 33 6.24
571 15 18 8.53
572 5 6 2.26
573 7 30 3.74
574 38 25 0.74
575 16 34 8.38
576 10 35 9.04
577 21 18 5.57
578 20 5 7.47
579 39 14 7.17
580 24 16 6.2
581 1 0 4.38
582 10 17 7.18
583 5 35 10.59
584 30 27 6.48
585 32 24 6.23
586 26 30 8.19
587 9 37 6.02
588 23 20 3.62
589 29 24 10.34
590 39 17 9.86
591 29 22 1.15
592 34 5 1.6
593 31 27 0.74
594 34 23 6.32
595 34 17 10.69
596 9 0 7.52
597 36 6 3.4
598 0 34 2.23
599 19 29 6.49
600 36 28 9.07
601 2 16 5.44
602 29 38 6.1
603 38 12 4.45
604 20 16 5.24
605 0 15 5.36
606 31 9 6.6
607 21 20 8.14
608 15 27 8.41
609 24 29 8.24
610 39 25 7.2
611 7 10 9.65
612 35 10 8.02
613 14 39 6.75
614 19 16 5.58
615 29 8 10.97
616 0 4 9.2
617 8 16 7.03
618 33 37 8.17
619 4 28 4.1
620 38 31 10.06
621 27 13 8.28
622 6 15 7.76
623 8 3 7.48
624 6 28 8.79
625 19 4 4.92
626 10 3 6.78
627 10 1 3.74
628 16 36 9.7
629 35 22 0.25
630 7 27 7.02
631 38 9 4.85
632 12 27 4.94
633 13 6 6.71
634 32 38 2.47
635 25 23 6.43
636 10 19 5.29
637 25 1 5.55
638 18 32 8.27
639 10 39 7.26
640 33 15 7.44
641 18 1 4.08
642 38 30 5.42
643 39 18 6.9
644 33 38 7.83
645 1 5 4.68
646 35 14 3.19
647 16 27 8.64
648 15 10 3.04
649 14 36 6.05
650 38 7 8.76
651 16 29 6.18
652 23 6 3.01
653 21 32 7.8
654 34 10 4.42
655 10 4 9.71
656 36 38 12.29
657 28 10 6.79
658 32 22 8.92
659 39 4 8.99
660 33 10 1.5
661 37 35 8.76
662 29 26 10.35
663 30 14 0.74
664 30 7 4.62
665 35 4 1.52
666 21 28 10.53
667 37 21 9.9
668 21 26 3.67
669 3 27 6.42
670 28 19 5.85
671 34 12 5.46
672 37 18 3.41
673 3 22 1.97
674 15 7 10.09
675 25 5 8.87
676 3 28 3.27
677 7 35 2.58
678 25 21 9.48
679 6 12 4.04
680 9 23 3.41
681 27 18 4.57
682 37 25 2.28
683 17 26 10.04
684 24 37 5.99
685 37 23 5.48
686 30 17 2.77
687 21 30 6.64
688 11 12 5.2
689 8 25 7.82
690 11 30 2.47
691 10 8 4.16
692 30 3 1.06
693 20 38 6.73
694 2 34 8.93
695 39 29 10.51
696 6 22 9.4
697 8 26 1.19
698 30 25 5.0
699 39 1 4.4
700 24 26 0.56
701 15 21 9.66
702 5 20 8.14
703 13 15 1.31
704 9 7 3.94
705 0 20 8.07
706 26 34 1.3
707 23 26 4.46
708 27 19 3.34
709 22 34 11.46
710 35 12 1.99
711 10 11 7.22
712 7 26 8.78
713 11 3 2.61
714 18 30 3.28
715 35 39 9.18
716 31 2 4.31
717 29 10 8.5
718 3 31 6.51
719 4 32 8.38
720 20 24 11.07
721 3 34 9.74
722 33 16 5.0
723 9 19 3.66
724 30 4 3.12
725 4 33 1.98
726 1 26 4.61
727 27 25 10.41
728 21 11 9.94
729 7 12 5.79
730 20 23 3.53
731 4 18 3.67
732 37 33 8.09
733 30 26 7.48
734 32 34 9.11
735 39 22 9.19
736 0 30 7.12
737 7 1 5.47
738 12 6 4.0
739 14 8 7.2
740 4 25 7.53
741 14 1 2.92
742 14 5 6.55
743 3 5 7.57
744 2 1 2.2
745 32 25 3.33
746 35 37 8.72
747 14 22 3.31
748 24 38 8.4
749 38 16 1.68
750 34 29 12.67
751 5 12 4.34
752 0 29 9.85
753 21 7 8.39
754 35 38 7.86
755 5 17 8.79
756 24 30 7.21
757 7 18 2.51
758 7 21 7.51
759 17 36 10.25
760 27 22 9.34
761 24 17 10.22
762 12 33 4.73
763 9 39 7.09
764 13 25 2.84
765 8 2 6.19
766 4 14 2.87
767 26 13 5.78
768 10 7 10.06
769 34 13 6.82
770 9 13 4.45
771 13 31 7.46
772 1 14 2.64
773 37 34 7.33
774 35 24 9.48
775 16 1 3.81
776 0 35 9.7
777 8 18 6.09
778 15 22 8.63
779 21 39 3.66
780 12 22 6.37
781 3 36 6.81
782 23 31 3.46
783 31 4 7.16
784 16 33 5.58
785 39 34 2.04
786 14 9 1.39
787 17 13 5.99
788 16 17 4.98
789 11 24 9.71
790 23 29 5.64
791 14 23 2.71
792 24 22 9.43
793 36 26 5.63
794 4 35 1.56
795 30 15 5.65
796 28 18 6.24
797 13 21 9.5
798 14 20 0.75
799 29 0 9.4
0 0 14 27 387 12 13 1.26
1 0 14 27 414 21 15 2.16
2 0 14 27 415 28 12 4.21
3 0 14 27 433 25 33 6.37
4 1 10 23 515 13 32 0.81
5 2 37 6 284 8 24 0.95
6 2 37 6 680 9 23 2.88
7 2 37 6 316 29 15 8.11
8 2 37 6 746 35 37 9.62
9 2 37 6 319 37 12 4.39
10 2 37 6 104 2 17 3.94
11 2 37 6 617 8 16 8.55
12 2 37 6 258 25 38 0.69
13 2 37 6 714 18 30 3.24
14 2 37 6 318 0 39 1.26
15 2 37 6 120 4 11 2.28
16 2 37 6 654 34 10 3.57
17 2 37 6 678 25 21 9.08
18 2 37 6 151 33 17 3.25
19 2 37 6 581 1 0 4.94
20 2 37 6 141 17 5 8.85
21 2 37 6 402 28 1 4.94
22 2 37 6 327 30 23 2.68
23 2 37 6 387 12 13 1.45
24 2 37 6 414 21 15 2.56
25 3 5 1 787 17 13 5.76
26 3 5 1 562 16 20 9.27
27 3 5 1 451 27 34 4.5
28 3 5 1 326 1 19 2.54
29 3 5 1 228 21 2 6.94
30 3 5 1 179 8 6 1.93
31 3 5 1 414 21 15 1.81
32 3 5 1 718 3 31 7.37
33 3 5 1 10 39 8 1.26
34 3 5 1 145 13 38 2.49
35 3 5 1 741 14 1 3.46
36 3 5 1 423 7 39 7.94
37 3 5 1 335 11 35 1.06
38 3 5 1 627 10 1 4.42
39 3 5 1 410 37 1 4.78
40 3 5 1 285 24 18 7.46
41 3 5 1 442 2 8 7.58
42 3 5 1 629 35 22 0.2
43 3 5 1 391 17 35 1.62
44 3 5 1 239 27 26 1.89
45 3 5 1 623 8 3 7.1
46 3 5 1 781 3 36 5.97
47 3 5 1 502 30 37 5.26
48 3 5 1 766 4 14 2.96
49 3 5 1 283 34 9 11.65
50 3 5 1 2 37 6 8.65
51 3 5 1 359 15 20 7.87
52 3 5 1 730 20 23 3.98
53 3 5 1 757 7 18 2.72
54 4 19 38 207 21 13 6.64
55 4 19 38 5 12 19 4.05
56 5 12 19 97 11 15 4.95
57 5 12 19 280 35 16 5.62
58 5 12 19 55 16 35 5.31
59 5 12 19 527 38 2 5.97
60 5 12 19 599 19 29 5.0
61 5 12 19 106 23 21 5.03
62 5 12 19 139 26 29 11.74
63 5 12 19 602 29 38 5.05
64 5 12 19 184 38 6 9.64
65 5 12 19 158 3 35 1.57
66 5 12 19 79 38 37 1.78
67 5 12 19 371 8 20 7.42
68 5 12 19 251 36 18 3.62
69 5 12 19 152 7 15 8.96
70 5 12 19 219 15 37 0.13
71 5 12 19 611 7 10 11.91
72 5 12 19 491 0 5 2.15
73 5 12 19 552 7 9 4.67
74 5 12 19 141 17 5 9.37
75 5 12 19 349 15 28 5.77
76 5 12 19 581 1 0 3.36
77 5 12 19 563 24 35 8.03
78 5 12 19 163 4 30 3.51
79 5 12 19 221 32 33 8.12
80 5 12 19 547 24 32 5.86
81 5 12 19 709 22 34 13.57
82 5 12 19 67 32 15 1.03
83 5 12 19 9 32 9 5.63
84 5 12 19 8 2 24 7.54
85 5 12 19 486 24 10 4.02
86 5 12 19 592 34 5 1.62
87 5 12 19 739 14 8 7.46
88 5 12 19 369 0 22 11.26
89 5 12 19 579 39 14 8.45
90 6 20 2 644 33 38 8.54
91 6 20 2 419 38 36 8.63
92 6 20 2 706 26 34 1.58
93 6 20 2 373 39 7 8.31
94 6 20 2 220 33 14 0.59
95 6 20 2 325 8 38 5.83
96 6 20 2 521 26 16 8.02
97 6 20 2 205 22 25 5.3
98 6 20 2 769 34 13 5.87
99 6 20 2 734 32 34 10.77
100 6 20 2 215 12 9 2.39
101 7 6 21 247 1 6 3.41
102 7 6 21 518 31 10 7.97
103 7 6 21 222 22 27 6.57
104 7 6 21 306 7 36 6.61
105 7 6 21 95 17 25 4.45
106 7 6 21 583 5 35 9.45
107 7 6 21 164 33 8 7.19
108 7 6 21 524 38 33 5.99
109 7 6 21 400 34 14 9.35
110 7 6 21 307 14 35 3.03
111 7 6 21 186 13 18 8.71
112 7 6 21 43 4 23 7.12
113 7 6 21 488 9 5 6.72
114 7 6 21 322 4 5 9.02
115 7 6 21 426 2 12 3.92
116 7 6 21 35 20 26 6.49
117 7 6 21 85 12 17 5.98
118 7 6 21 655 10 4 8.86
119 7 6 21 305 5 22 8.3
120 7 6 21 539 36 20 7.28
121 7 6 21 195 10 36 7.73
122 7 6 21 732 37 33 9.38
123 7 6 21 738 12 6 3.45
124 7 6 21 232 0 32 4.28
125 7 6 21 599 19 29 7.46
126 7 6 21 103 29 11 1.01
127 8 2 24 513 36 39 5.78
128 8 2 24 469 37 0 4.29
129 8 2 24 783 31 4 5.79
130 8 2 24 225 37 5 7.03
131 8 2 24 18 27 35 8.45
132 8 2 24 454 22 0 10.2
133 8 2 24 791 14 23 2.59
134 8 2 24 275 31 16 8.69
135 8 2 24 751 5 12 5.33
136 8 2 24 500 23 18 2.98
137 8 2 24 67 32 15 0.84
138 8 2 24 540 29 4 2.35
139 8 2 24 190 9 25 5.25
140 8 2 24 483 20 18 3.49
141 8 2 24 216 21 19 3.08
142 9 32 9 498 10 28 8.52
143 9 32 9 506 11 6 8.18
144 9 32 9 408 30 18 3.85
145 9 32 9 308 30 5 8.67
146 9 32 9 422 15 17 6.3
147 9 32 9 675 25 5 8.58
148 9 32 9 31 9 29 3.55
149 9 32 9 567 37 26 8.01
150 9 32 9 632 12 27 4.17
151 9 32 9 321 11 37 7.72
152 9 32 9 131 32 35 7.95
153 9 32 9 7 6 21 1.31
154 9 32 9 775 16 1 3.49
155 9 32 9 579 39 14 8.94
156 9 32 9 379 22 32 9.2
157 9 32 9 122 17 2 4.38
158 9 32 9 38 27 15 8.05
159 9 32 9 574 38 25 0.69
160 9 32 9 571 15 18 9.01
161 9 32 9 664 30 7 4.94
162 9 32 9 789 11 24 11.27
163 9 32 9 14 0 25 6.34
164 9 32 9 355 8 34 2.39
165 9 32 9 799 29 0 7.17
166 10 39 8 286 28 2 4.06
167 10 39 8 349 15 28 4.74
168 10 39 8 58 6 31 1.88
169 10 39 8 1 10 23 4.45
170 10 39 8 681 27 18 4.15
171 10 39 8 40 20 22 2.27
172 10 39 8 337 24 9 5.2
173 10 39 8 134 19 8 5.83
174 10 39 8 287 20 9 1.16
175 10 39 8 477 9 16 4.82
176 10 39 8 119 35 13 5.96
177 10 39 8 135 10 26 4.94
178 10 39 8 189 18 9 4.88
179 10 39 8 299 33 18 3.16
180 10 39 8 444 18 11 7.04
181 10 39 8 678 25 21 8.68
182 10 39 8 174 19 3 3.42
183 10 39 8 372 6 32 8.41
184 10 39 8 397 18 28 6.27
185 10 39 8 688 11 12 6.09
186 10 39 8 193 33 3 0.44
187 10 39 8 626 10 3 6.92
188 10 39 8 348 24 2 6.87
189 11 24 39 433 25 33 7.24
190 11 24 39 71 14 34 7.88
191 11 24 39 342 16 25 1.85
192 11 24 39 404 13 10 2.52
193 11 24 39 341 24 33 8.09
194 11 24 39 577 21 18 6.29
195 11 24 39 279 4 37 9.52
196 11 24 39 537 23 0 5.32
197 11 24 39 737 7 1 5.69
198 11 24 39 786 14 9 1.19
199 11 24 39 207 21 13 7.49
200 11 24 39 291 12 11 4.12
201 11 24 39 272 33 35 2.14
202 11 24 39 345 6 29 10.06
203 11 24 39 149 10 15 2.58
204 11 24 39 335 11 35 1.26
205 11 24 39 183 12 10 2.97
206 11 24 39 326 1 19 2.27
207 12 30 31 299 33 18 2.52
208 12 30 31 167 39 5 0.86
209 12 30 31 391 17 35 1.91
210 12 30 31 198 18 37 6.66
211 12 30 31 553 32 21 8.02
212 12 30 31 754 35 38 9.03
213 12 30 31 714 18 30 3.98
214 12 30 31 512 29 23 5.22
215 12 30 31 262 22 35 0.3
216 12 30 31 681 27 18 5.38
217 12 30 31 620 38 31 9.0
218 12 30 31 729 7 12 6.07
219 12 30 31 345 6 29 10.18
220 12 30 31 187 26 8 1.42
221 12 30 31 762 12 33 5.74
222 12 30 31 105 15 6 7.71
223 12 30 31 278 0 31 4.78
224 12 30 31 74 14 7 2.93
225 12 30 31 661 37 35 7.9
226 12 30 31 420 18 5 7.06
227 12 30 31 485 17 28 1.0
228 13 13 23 168 11 9 2.26
229 13 13 23 558 2 31 4.0
230 13 13 23 107 12 37 3.79
231 13 13 23 46 19 35 4.34
232 13 13 23 502 30 37 6.59
233 13 13 23 10 39 8 1.1
234 13 13 23 402 28 1 5.87
235 13 13 23 156 30 28 2.34
236 13 13 23 76 4 34 10.61
237 13 13 23 72 5 36 5.34
238 13 13 23 567 37 26 5.63
239 13 13 23 415 28 12 4.31
240 13 13 23 23 13 3 5.09
241 13 13 23 672 37 18 2.97
242 13 13 23 399 38 1 6.14
243 13 13 23 718 3 31 6.22
244 13 13 23 737 7 1 4.33
245 13 13 23 229 31 34 5.34
246 13 13 23 64 9 18 4.56
247 13 13 23 603 38 12 3.58
248 13 13 23 104 2 17 3.91
249 13 13 23 560 17 32 7.85
250 13 13 23 555 32 2 6.48
251 13 13 23 270 35 18 4.97
252 13 13 23 137 25 34 9.29
253 13 13 23 335 11 35 1.33
254 13 13 23 513 36 39 6.12
255 13 13 23 300 35 17 1.67
256 13 13 23 297 7 3 2.5
257 13 13 23 467 30 2 1.75
258 13 13 23 241 39 0 1.14
259 13 13 23 310 31 33 6.05
260 14 0 25 595 34 17 9.96
261 14 0 25 639 10 39 7.19
262 14 0 25 571 15 18 7.44
263 14 0 25 769 34 13 6.72
264 14 0 25 505 29 7 5.23
265 14 0 25 574 38 25 0.92
266 14 0 25 755 5 17 9.38
267 14 0 25 437 33 28 4.26
268 14 0 25 601 2 16 4.45
269 14 0 25 88 19 26 5.65
270 14 0 25 526 35 21 11.15
271 14 0 25 121 39 32 5.65
272 14 0 25 498 10 28 7.19
273 14 0 25 457 12 18 6.63
274 14 0 25 96 6 16 8.14
275 14 0 25 631 38 9 4.12
276 14 0 25 107 12 37 4.32
277 14 0 25 81 4 9 3.28
278 14 0 25 199 22 10 6.29
279 14 0 25 160 19 1 1.79
280 14 0 25 642 38 30 6.63
281 14 0 25 284 8 24 0.88
282 14 0 25 746 35 37 10.74
283 14 0 25 281 39 30 1.21
284 14 0 25 119 35 13 8.34
285 14 0 25 610 39 25 5.61
286 14 0 25 55 16 35 6.67
287 14 0 25 283 34 9 10.0
288 14 0 25 667 37 21 7.93
289 14 0 25 565 34 8 2.81
290 15 20 34 507 3 15 7.23
291 15 20 34 357 29 3 2.81
292 15 20 34 652 23 6 3.58
293 15 20 34 99 26 10 4.97
294 15 20 34 197 21 3 7.8
295 15 20 34 689 8 25 8.14
296 15 20 34 431 33 6 6.4
297 15 20 34 54 1 32 4.34
298 15 20 34 738 12 6 3.47
299 15 20 34 149 10 15 3.16
300 15 20 34 726 1 26 3.65
301 15 20 34 372 6 32 7.4
302 15 20 34 35 20 26 8.26
303 15 20 34 757 7 18 2.21
304 15 20 34 512 29 23 4.79
305 15 20 34 75 29 21 11.84
306 15 20 34 73 35 32 7.37
307 15 20 34 317 18 22 3.69
308 15 20 34 121 39 32 5.16
309 15 20 34 92 36 22 7.39
310 15 20 34 9 32 9 5.3
311 15 20 34 510 36 32 9.84
312 15 20 34 275 31 16 6.32
313 15 20 34 678 25 21 8.54
314 15 20 34 222 22 27 7.68
315 15 20 34 463 13 7 9.68
316 15 20 34 31 9 29 2.69
317 15 20 34 483 20 18 3.24
318 15 20 34 248 21 17 8.92
319 15 20 34 263 12 15 5.0
320 16 11 23 755 5 17 10.15
321 16 11 23 595 34 17 13.12
322 16 11 23 122 17 2 3.38
323 16 11 23 528 16 26 6.84
324 16 11 23 256 5 26 0.52
325 16 11 23 219 15 37 0.13
326 16 11 23 642 38 30 4.76
327 16 11 23 622 6 15 6.72
328 16 11 23 488 9 5 6.3
329 16 11 23 345 6 29 7.68
330 16 11 23 551 33 39 8.77
331 16 11 23 561 24 11 8.03
